Date,AdjOpen,AdjHigh,AdjLow,AdjClose,MA20,Volume,Foreign,Trust,Dealer,Momentum,NormalizedMomentum,SectorA,SectorB,SectorC
2026-03-23,106.20298955292905,108.0591100929783,105.49967102453198,107.3482074750273,108.45554318164386,15341260.570670709,323561009.9960352,-85199238.3587181,-110085015.94412734,0.012920918285148408,0.2537964011708075,0.6655869993070436,0.2797761924578307,0.05463680823512574
2026-03-24,106.64186053874752,108.57832952250227,106.31363246708072,108.24516670860791,108.54911969679986,7883987.503809446,160958399.13241372,-9326833.39401466,-29874395.708086263,0.017593929909345052,0.7433912232962531,0.4973479063258061,0.3445627824565734,0.15808931121762052
2026-03-25,109.28731465290589,109.92269465817179,108.69197587673729,109.32713894060633,108.68499067572395,7859115.693708523,2060179.0364638828,-3026912.576157729,799033.5065662885,0.025489416863125003,0.8879151301150623,0.5146804508129826,0.24688660997187212,0.23843293921514522
2026-03-26,108.69559408013566,111.37441310578448,107.87299307981785,110.53786988515046,108.86247905221933,11868472.396018967,44781715.764194936,-116003040.43713306,37955743.36202068,0.033179086756025766,0.9828590868099218,0.33965186548417864,0.5618630774104912,0.09848505710533019
2026-03-27,109.99365045989754,111.45992364899728,108.6501506068131,110.11494229617591,108.95408678340058,12826504.714658916,7958228.05875565,-21745726.063969985,26019795.891511135,0.016920091022829764,-0.33755004976206865,0.5582411661880118,0.26376337085025897,0.17799546296172933
2026-03-30,111.02893700493686,112.79241841871941,107.79201784079527,109.53171881937011,108.99697067857483,11488243.629834643,-36524517.26319859,-63086327.98978212,-21133525.20843136,0.007892205868638369,-0.46891980526500743,0.4495509799871812,0.3718287227274201,0.1786202972853988
2026-03-31,110.97300562351668,111.35822332581371,110.45305074789498,110.83779911135001,109.05315049665323,5444088.717027848,-194836895.52989164,78570409.3609319,56047403.12829693,0.01024112041473968,1.057579622612862,0.7440319679434132,0.2076982554368982,0.04826977661968862
2026-04-01,110.25499434918977,111.80952248718542,109.08945463887424,110.63991367539643,109.09076985830454,11855613.826218167,-27189337.969247267,2942009.3057467276,56660747.1734002,0.006846884786519958,-0.15554774416939765,0.4922177457837321,0.31599242326160415,0.19178983095466373
2026-04-02,110.4567218552047,110.99109206203896,108.3695798062603,108.8964014572459,109.01666195375637,6837906.543864014,-134297686.1974524,-24037638.677543454,10123180.719936104,-0.013427952829155654,-1.4092581169346003,0.5031916180002294,0.2787972203141322,0.21801116168563847
2026-04-03,109.06390391668728,110.25256832252019,106.20865853042133,107.37895907908126,108.81730667540936,10663600.088465763,-225056797.00616634,-9025464.102918983,52946166.48677627,-0.03580179994340149,-1.2446231075935552,0.20865445147217315,0.25851139569581316,0.5328341528320136
2026-04-06,108.21753243101442,109.13474672740524,105.27748676955767,106.17740969273098,108.65853564757849,5966630.660731127,92019926.61855625,18965371.56452412,14995489.488767084,-0.029038302432379037,-0.9973974364951006,0.6655309002966642,0.3170826850615231,0.017386414641812755
2026-04-07,105.70693644064534,107.11997138380406,105.5297317957262,106.94069848893801,108.55679111964199,11481099.868649079,70427638.78798229,52429206.973631285,-30881566.4730586,-0.018672902587751117,0.6404224945836695,0.6539521161107252,0.2353893506110963,0.11065853327817858
2026-04-08,106.82272777725915,108.57694037144392,105.46467035995674,107.21390978376381,108.49813171333248,7405180.519871417,-321607352.04625404,-84975539.43689741,38379926.14500026,-0.010824057003211984,0.23029491986867576,0.15740613292728148,0.48472119661985347,0.3578726704528651
2026-04-09,107.5896027947219,108.96870694169954,106.88166351509585,108.25638026819917,108.53265592077976,6268689.454927296,-22083234.7491229,-88534948.7728081,6083721.741827274,0.006419173491382102,0.8639351213428552,0.6529650552039309,0.24353586808471878,0.10349907671135015
2026-04-10,108.46838549578959,109.21295577776291,106.99262998627366,107.73214642950235,108.55641874499625,12607936.414095797,179226249.46198624,93897733.30921505,73691.5714967811,0.004431011234548254,-0.42833985844801725,0.6908446994913359,0.22417561271692027,0.08497968779174382
2026-04-13,107.54994222748756,108.54001624231421,107.04219998756787,108.03000761831471,108.48600349896223,10687395.159983626,190660273.00133774,-35048634.1374021,81012446.47042659,-0.01286848168622956,0.24892510053032454,0.5524685484267192,0.3866307026094125,0.06090074896386817
2026-04-14,107.96497117142016,109.68408668533961,107.27584513129943,108.98842805615266,108.52096596215287,7921634.505956311,184650631.71934298,-120431577.8707343,-134797967.06970477,0.006457240433539235,0.7889066860369245,0.5772162865112496,0.23940307422655252,0.18338063926219805
2026-04-15,108.31619496604026,109.79058804806672,107.15595935375224,108.62702298228508,108.46543279148855,16320174.456136929,7004377.242262764,37724080.297563896,-77972629.35877633,-0.010121075537193547,-0.2920224822027068,0.7931371968727585,0.11397071386034423,0.09289208926689722
2026-04-16,108.51066087939653,110.25187483831992,107.61620504549273,109.35049622267078,108.56104898190995,8417064.173614787,-152108159.0344472,39386433.51277839,-65288873.45059036,0.01779929577593853,0.5937307120974871,0.44358215293360986,0.45446886501664424,0.1019489820497459
2026-04-17,109.2194915398879,110.34605215085797,107.37045328703083,108.48948412850848,108.63320505595388,9931654.971090475,-195065788.9244509,-130110796.86682005,-19979335.616284307,0.013481275264153547,-0.6996578480798674,0.20415023682633412,0.2910944364598017,0.5047553267138641
2026-04-20,108.60288932105362,109.73753836112353,106.92534708431481,108.05426426125146,108.6685078952651,10789885.297009656,62028882.85506435,19505945.814406537,-14003449.337131657,0.006577257346271237,-0.3541162902708092,0.6305594614736139,0.2632438679002943,0.10619667062609181
2026-04-21,107.78457673920498,109.32402576008502,106.05791680458474,107.59465321488165,108.63598222057878,7905876.669071395,68270406.18572934,62524562.856411755,-82902910.62751761,-0.006009630854719172,-0.3757178883291115,0.20905802748981545,0.2641047268977499,0.5268372456124348
2026-04-22,107.82320321907025,108.64577084482055,105.2003824575075,106.00911063324459,108.4700808052107,11581246.91561437,231719600.08891177,31822848.39503236,-54183691.777095445,-0.030349539368850653,-1.31694322396596,0.28542814896764646,0.2562842923654916,0.4582875586668619
2026-04-23,106.49332008428283,107.0872024392821,106.16398217235759,106.75704892778157,108.28103975734226,8148070.2536911825,197996337.06157506,53718426.1197186,-47346292.31879636,-0.034203852139517266,0.6286433140384684,0.3661697757320616,0.2597626271820964,0.374067597085842
2026-04-24,106.83174434044065,108.24928296895105,104.77296213220409,106.18187775266345,108.08438653016663,8502974.379278552,-23801158.17561098,-119362873.33771367,135158325.06417406,-0.03571780960420157,-0.47707130961941824,0.42862064058291666,0.15148454594573557,0.4198948134713478
2026-04-27,106.35008654851504,107.16622214428227,105.45794320503303,106.27349100295982,107.9214751393461,15822205.519110387,-223957058.19495648,28138413.174676627,99095807.12609306,-0.029746888403928695,0.08007422582836557,0.17907804661848148,0.6067393182583564,0.2141826351231621
2026-04-28,106.29891456307107,108.4548754597441,104.86830446384833,107.01463295770918,107.73031683166406,6822898.104871804,-57439187.46196161,-25722679.554987956,-22646217.97265571,-0.034493342382231784,0.6214453178704705,0.4607434354457035,0.320323095848091,0.21893346870620567
2026-04-29,107.01467359854755,108.84761805227693,105.8874336296311,107.71302202431474,107.58397224910998,4220764.725527026,39101615.06589444,-41037163.49159481,-19997080.96687394,-0.026454211268356786,0.581887020285456,0.38273439804336656,0.45900113601343545,0.1582644659431979
2026-04-30,107.3638438402132,109.64635457957823,106.45388696290867,108.72486245720077,107.57539529910773,17258717.709628016,-36374984.17009274,73997226.80067676,-63206219.845356174,-0.0015752494825320706,0.8349154237830236,0.27418823744906873,0.6759802206023775,0.049831541948553895
2026-05-01,108.87982135692329,110.01163837728504,107.532235969307,108.66178649469265,107.6395366698883,23968829.74130318,-104020939.45397805,125738333.40730955,-104947172.72738968,0.011946729849249493,-0.04823505996004008,0.4142758666302216,0.22465192530590208,0.3610722080638762
2026-05-04,108.61422589608699,110.43938480487842,106.32393917416496,108.14114846605447,107.73772360855449,8521950.095746528,45519266.6945818,152521454.64103052,-6428410.252468822,0.018494883035915066,-0.42376804710589233,0.32007878883655005,0.4144939187069394,0.26542729245651037
2026-05-05,109.1645701473522,111.05398202531266,106.23371358037258,108.10478274043436,107.7959278211293,4985811.247161301,-90712393.45390987,111758669.07800193,-54881859.078421414,0.010885324931899198,-0.026537239802448702,0.5577198240592629,0.25231942556695997,0.18996075037377713
2026-05-06,108.87289102699386,109.88296194529538,104.85147142565745,105.83334286125923,107.72689947500405,8809406.317796124,-113051895.07056731,-9327405.438565614,-4666779.241410538,-0.012876751955870347,-1.8851858868056544,0.520254103323071,0.323818347121898,0.15592754955503105
2026-05-07,106.01726192245691,107.03934915211588,102.93169595333167,103.93369601922855,107.51076526255551,8884528.645348918,56061510.17461912,29981213.85723916,-88011321.69739126,-0.03993006452147585,-1.6074527951727282,0.4173220976933492,0.5096597748293146,0.07301812747733623
2026-05-08,103.57742494116879,104.9555185021539,100.87315111667986,102.23336197278658,107.23582603971974,9189082.528242402,-72358664.42325686,65179944.10166071,-41908595.20706418,-0.051041259632880864,-1.4636126231710342,0.2016551340474057,0.25087578697539803,0.5474690789771963
2026-05-11,101.72287570699044,102.29428929984759,100.41992676148128,100.98720784616285,106.88368605111216,6651242.154420511,43938790.01610338,10300125.690454267,8174490.241655697,-0.06519299523735178,-1.0873397482331366,0.46001494580402774,0.43706577769459326,0.1029192765013789
2026-05-12,101.52996708470232,102.63409496154495,100.48093088506471,101.58449536041351,106.51348941632519,12029185.739906536,49176724.113382086,11114955.972481271,20141527.87811656,-0.06793320013684856,0.5278288817071005,0.7912673427568792,0.12739291009195064,0.08133974715117016
2026-05-13,101.70467700958461,102.60949761228011,99.57223213236657,100.46603307912649,106.10543992116725,11799616.410822904,-205097220.19648343,70019016.20947547,22960957.7308108,-0.0751285424114908,-0.9812422585031281,0.51552291739945,0.25198045230450755,0.23249663029604262
2026-05-14,100.68333921904937,101.71591057977213,99.01734072792965,100.04334857962974,105.6400825390152,5820856.84479768,-86623402.29577419,-5039024.912204239,-72626894.12863705,-0.08511298955689117,-0.371584252028375,0.6326568731406155,0.2830136452466425,0.08432948161274208
2026-05-15,99.26101948046461,102.39563411959315,98.69855445426745,101.81867606896822,105.30654213603819,12543571.435551096,258799849.18496323,-61989389.591761224,47007715.15745589,-0.061488061383336734,1.5677344687810302,0.13941162250408856,0.8215333299857568,0.039055047510154546
2026-05-18,102.24450154896886,102.51460391878229,101.15124667507872,101.41916873842447,104.97478735989685,20144457.443501607,-209174312.2921717,-35230210.596047975,-44011643.31310177,-0.06140521679722688,-0.346266162399982,0.5937601661138211,0.23650025923806303,0.16973957464811573
2026-05-19,101.62677212760507,102.54047843572364,101.55481363955177,102.46792435616112,104.71845091696082,10429888.288790096,-380997800.8146956,53882382.107368104,34807185.30340186,-0.04764854670316865,0.9183091958938285,0.4743745640552776,0.4268052692455044,0.09882016669921803
2026-05-20,101.95717563560314,102.41908890328152,100.84372380098833,101.30267186318369,104.48312897845776,8727034.621217204,-335132127.5836521,254429.75199623723,-585127.2140006231,-0.04439654989978714,-1.0137747845401164,0.17728935958631378,0.3620289418246307,0.4606816985890556
2026-05-21,101.08794949652147,101.82766733511343,100.36362412720979,101.10323245880947,104.20043815500917,9344503.570205916,5239790.383800456,28917848.03380872,-75701312.44928713,-0.052959654896387764,-0.171887909185507,0.23718020881252758,0.5815559654251921,0.18126382576228037
2026-05-22,101.2232856581012,102.01558396611252,99.14999300836853,99.93218557435442,103.88795354609371,12180414.71405049,5565110.045885803,56956735.587186135,-17390873.751965337,-0.05885836934308941,-1.032740734732041,0.2633996927417305,0.4121466154713489,0.3244536917869208
2026-05-25,99.95578240809226,101.62993427594901,97.89481713136055,99.56237993076759,103.55239799248412,5358876.688660951,-21169953.976521768,-31861524.346296817,20095005.813507218,-0.06314943650439897,-0.3263446291894003,0.5737426232041732,0.017449315531435822,0.40880806126439095
2026-05-26,99.43156428215288,102.07859520044634,98.09679760019121,100.72644605984173,103.23798864759074,10402292.224649929,218554169.20713028,64281093.90853351,33713095.92610294,-0.05876006602155481,1.0371530259922546,0.15417569615942392,0.48038553883854906,0.365438765002027
2026-05-27,100.67954895608412,101.19821329809716,98.0510509432543,98.55878990759273,102.78027704175463,8566224.265360491,-481110197.9585288,32201621.293963525,-7754334.359443024,-0.08498723686961052,-1.9314157666263336,0.30646883099680927,0.2228268001360214,0.4707043688671694
2026-05-28,98.44709760874755,100.21701148326038,97.42415017843751,99.18638226890849,102.30335303234003,18750645.83900871,71268097.39754826,-104959112.38747568,84247838.9830579,-0.08773044152662945,0.567888872874765,0.2258718106992728,0.41280853211894036,0.3613196571817869
