Date,A1 玻纖布 / 玻纖紗,A2 銅箔基板 CCL,A3 銅箔 / 樹脂 / 化工基材,A4 半導體化學品 / 光阻 / 耗材,A5 矽晶圓 / 靶材 / 研磨材,B1 ABF / FC-BGA 載板,B2 BT 載板 / 記憶體載板,B3 AI 高速板 / HDI / 主板 PCB,B4 軟板 FPC,B5 PCB 設備 / 鑽針 / 檢測,C1 晶圓代工,C2 先進封裝設備 (CoWoS / SoIC),C3 廠務 / 無塵室 / 機電工程,C4 封測 OSAT,C5 測試介面 / 探針卡 / 測試座,C6 材料分析 / 驗證檢測,D2 DRAM / NOR / 利基記憶體,D3 記憶體模組 / 控制 IC,E1 AI ASIC 設計服務,E2 矽智財 IP,E3 高速傳輸 / 介面 IC,E4 電源管理 IC (PMIC),E5 消費 / 網通 IC 設計,F1 AI OEM / ODM 整機櫃 (L10/L11),F2 主機板 / GPU 基板 (L6),F3 機殼 / 機櫃 / 結構件,F4 滑軌 / 導軌 / 精密機構,F5 連接器 / 高速線材 / 端子,G1 水冷板 / CDU / 液冷系統,G2 均熱片 / VC / 熱管,G3 快接頭 QD / 閥件 / 泵浦,G4 風扇 / 馬達,G5 熱交換器 / 漏液感測,H1 伺服器電源 PSU / 電源模組,H2 BBU 備援電池模組,H3 重電 / 變壓器 / 開關設備,H4 UPS / 機房基礎設施,H5 電線電纜 / 匯流排,I1 CPO 共封裝光學 / 光引擎,I2 FAU 光纖陣列 / 精密光學耦合,I3 雷射源 / 三五族磊晶,I4 光收發模組 / 光被動元件,I5 交換器 / 白牌網通設備,J1 MLCC 積層陶瓷電容,J2 晶片電阻 Chip Resistor,J3 電感 / TLVR / 磁性元件,J4 鋁電解 / 固態電容,J5 保護元件,J6 石英 / 頻率元件,J7 LTCC / 高頻被動模組,J8 變壓器 / PoE 磁性元件,J9 被動元件材料 / 設備,K1 AI PC 品牌,K2 NB / PC 代工 ODM,K3 AI PC 零組件 · IC,K5 AI PC 零組件 · 電池電源,L1 光學鏡頭 / CIS,L2 低軌衛星 / 衛星通訊,L3 軍工航太,L4 機器人 / 自動化,L5 電動車 / 車用零組件,L6 資安 / 系統整合,L7 工控 / 物流 / 供應鏈周邊,L8 生技醫療,M1 貨櫃航運,M2 散裝航運,M3 航空,M4 鋼鐵 · 扁鋼 / 不鏽鋼,M5 鋼鐵 · 條鋼 / 型鋼,M6 金融,M7 觀光餐飲,M8 傳產材料 / 其他
2026-02-02,104.29905039906113,104.11674689323834,107.21361251571757,107.76426346938432,101.46111642362747,113.85088365135982,101.44122434942122,105.43234312711493,109.7948698486615,102.5357596980887,113.0795034940661,103.81663541177727,103.54505031152215,108.16892114317697,105.39207593862243,104.33965051088865,95.32355429916021,102.99532610690608,106.47776290606771,105.03654862487656,105.85325668521239,103.72356675431007,103.94891758298945,105.0216625165123,103.65894517226178,105.28891487616853,107.43994581824214,103.31598483344592,113.54103571007944,102.25179344254563,104.9065527738948,97.89890518787479,106.05896324837425,104.37238116933486,102.836592524823,107.21232234829147,102.25667572132193,102.73394026489548,106.0736004173352,100.17841554624331,103.25162871584328,102.85963213120735,107.8713103813471,105.71179990262085,119.1183490822466,104.1050290080647,99.5789914664402,107.48334765633052,106.42679384680933,102.43123205065355,105.36874755030675,102.89078700157815,104.78733651666762,106.96742173130059,108.56032522614471,107.24890712985128,102.5799189402167,98.38022121335679,105.76470279576301,117.22115100013748,107.39687578340646,103.11154867815544,104.20319352956896,108.06329841323311,101.37070905576682,108.06642989469955,105.49876758950681,94.54492605708025,105.61499143363244,99.67219539618064,96.27878117800199,103.67623931500441
2026-02-03,102.16217058132334,102.28440249319182,104.92083537297171,107.32963463408413,100.77783343904527,112.12062990808141,100.34900661440874,103.07084693444837,107.11534773399535,101.84166940493209,108.4226189841727,100.70995927586623,101.36952955398736,106.28963374797891,102.83395262870575,103.05082518015342,93.99491849641267,100.54621309087504,104.10853956144152,104.11284579007932,103.68031615426015,103.61891933104593,102.67631136891133,103.45230636574829,100.99155974433762,104.28662178119585,104.54847464055027,102.6370634701976,112.14354051819849,100.66093449293987,102.19182398338563,94.22116558827163,102.62117151808287,101.57222533274941,100.88635543886865,106.25182857437302,100.50972224840416,101.2395935426227,102.8495328585643,98.29732051106478,100.32707282135631,100.43114826581369,106.202231351874,104.55252550611014,116.80205528640337,102.31280429535293,97.46486136847804,104.19559887056944,104.51919524518837,101.85423639128652,103.98038760507407,100.6026314640311,102.44585855364245,104.52210572001246,105.74349048632439,105.16554981410972,101.4837100561374,97.32458861829002,102.09303827377983,114.59045218698512,104.80210958071375,101.18509845332076,103.3362943809968,106.18876405477477,99.30946608742347,104.682602524055,104.30980462670902,91.45013859930664,102.71753076331319,97.55921772016964,94.09002647324942,101.33898193331974
2026-02-04,102.9389238762635,102.75641007580927,105.1051475445779,106.71317737943207,100.48517164756737,112.80780163447834,99.7874522994401,102.94234209363624,106.49165399056707,102.963658781768,108.12900976976431,100.36550113387949,102.91280643466068,106.78222651802427,102.89941380949475,103.77353565908372,94.68661052484644,101.15376934411343,105.20769083331736,105.13321932303997,104.61089143356791,105.03422600270368,103.32254471197466,104.90732629869879,101.301759180056,104.08612898107087,103.65556266294709,102.54117246328182,110.89237577961453,100.71010642037574,102.32309162815808,94.21475071779032,101.54513105927809,101.54835464899149,101.32310341233097,106.92864488765282,101.22289253831931,102.39751181837592,103.35689963853658,99.46258802607215,100.15916057867989,100.4887424735814,104.94450577962398,104.73690357453329,118.05195529201958,102.60270348855867,97.35171561100586,104.76151353720769,104.25755069770976,102.53750963736081,104.16068334473255,104.17872924510445,103.32902423025749,104.00132270316004,107.53092017929605,105.93697925619489,102.20610423763415,96.5803465835842,102.82745752819903,115.4110315121494,105.40722667439344,101.41599998475108,103.76237413514848,107.28595125273516,99.32742231267133,104.34964759246272,104.35931224071025,91.68642100362304,102.4953436995957,98.30339330411536,93.26756183795563,101.93040751408735
2026-02-05,102.15055839046427,101.25803281179519,104.52459549499595,104.20446892469835,101.45266657983458,111.65393463007369,98.3381824235836,102.04501995645835,106.8116271314496,101.91437679906879,107.4780405557605,98.36914248627822,104.59335550713865,107.22076006445229,102.26100131812933,102.15892077357366,94.51267348847246,100.8486173454977,104.28285788643356,105.31349815081765,104.24066835193878,104.37762754856215,103.41870707561661,104.22700110579508,99.6661570047986,103.22955338630747,102.05733960395395,102.19566938879386,108.29585020254764,100.7967950393379,101.16979442010212,92.61916811103566,102.9542980762896,100.66454896437666,99.9558757358071,107.32826069061018,101.42861702827193,100.68864917345486,102.81573932163879,97.77949803621883,97.79936330667765,99.67218955844484,103.1429947744883,103.43495384741372,117.15684058856104,102.05576305755805,97.16543073129318,105.06412723792637,103.53235511696057,101.50172149447488,102.21208086166344,103.38081723474005,102.19555662496468,103.46090165692387,104.6809120667312,105.20894906310293,102.82534702427779,95.58751145805647,101.32417931346149,115.39400015142844,103.59062766217238,99.62829795215913,102.21245112050767,107.01742612759612,96.908014320566,102.82224636357365,103.3387627370684,90.22311910729663,101.75533953419175,97.6482347457222,93.07028942590256,101.45553678275684
2026-02-06,101.17648507482822,99.27821675440542,103.82412646331738,104.10722349733584,100.61229792931117,110.80459731041579,98.39760101421149,100.84380490730993,107.32854896400062,102.02787454843762,106.12190997353908,96.14707455366725,105.83531632466338,106.86722349217055,101.78633089219946,101.11511615722004,93.47410267966865,100.053438770212,103.53916793562409,105.91441966245947,102.88001030418309,102.88952667379013,102.54561231533289,102.63386509543652,98.9289647798781,102.73270179135913,100.71532948740776,102.57549351077327,107.00649101681627,99.96299260251344,100.87133545823436,92.66983969372711,101.33429120360869,100.82488790846135,97.7214561992146,108.33184861841595,99.81946773727074,99.1457957428939,102.49375004173669,97.38584535996041,96.7095674837541,99.082312471399,101.95382534945608,101.61771080357212,116.45939626372098,101.43066836429989,96.45796286980712,105.07423523014116,103.10733216212093,101.33244332964424,101.18551706742929,101.73795120221811,102.16477774455524,103.71297717806402,103.58808514135787,102.79699338300486,104.59707800148507,94.98649854651323,99.72442555735898,115.45297203252399,103.90813064839323,98.40477918904745,100.27902920110935,106.69869514780444,94.56682028598867,103.8647375886565,103.37587878767903,89.99736144977119,100.3479308271173,96.61835789787831,93.50572760785272,101.63214399684442
2026-02-09,101.11630377879692,98.93643735359821,105.08600646103378,104.77665576784464,101.59379037641123,109.88697893303758,97.7433292763989,100.82584662246153,107.56638492363025,101.76790070860093,105.28487299081449,94.9557864335392,106.47468837694916,107.73078950188668,101.50435341709286,102.54361879438386,93.144231233038,100.38709783182489,104.705160838141,106.66481884067309,102.74444380463076,104.14227540583,102.55419372787425,101.49894530106812,98.1211316373965,101.95896046637507,100.53222992212312,102.67166263310635,107.55224254452312,100.38581098246681,101.55953556293271,93.89339413668648,104.25521747576825,102.12814257195599,97.58446856588094,108.3360709214968,100.64220337873981,100.06155707268668,102.11432012930119,97.31750865175842,94.9498843388379,99.49074488160238,102.9001123440784,100.7532921117229,115.51021105470035,101.30367968274176,96.18126158914552,105.79831990585218,102.6602321738373,102.55438734575795,100.7509369916946,103.55612094909313,103.5447549213518,104.29175051923048,103.68226610508411,102.91405240340278,107.70660133700365,96.01306577330061,100.64114991078506,116.91592326432685,104.11755990678733,98.01404884382245,98.9394185585193,106.62758710082929,92.85428001481364,105.62700893717385,103.23888324057562,90.99395876729683,100.5780958227608,96.72639260653054,93.78984431117829,100.98057059284848
2026-02-10,102.06403066042503,99.43638678634325,105.9173676294148,105.33530387653506,101.55934792475779,109.89524468042423,96.36791188524434,100.87378668069053,106.75695990780522,103.12983391847865,105.81749939005643,95.27394944387856,106.72344351927053,107.54966580802306,101.33649426602538,103.2491995690009,93.18967322446748,100.51694900271667,104.76144860225466,103.68919310862685,103.45130908564738,103.79380622410352,102.17013366994784,100.05180907941897,97.84272079367477,102.60677295219136,98.6420694422076,102.97012229382058,109.3452238126801,101.1372135041041,102.87577519385918,95.30247975244652,102.0537841152808,104.1585707445433,99.76586155820796,107.64111021132332,100.57338656560705,99.62098978395558,104.12427563326231,97.45562180073273,94.57061428141076,100.27485299434795,103.31685420785826,99.9962291497234,117.47248507424644,101.14713563094833,96.11873259039784,106.32452525531865,102.7942423309308,103.64112824203168,101.94974264228878,103.13057948326899,104.62590265491905,104.0013600664396,104.00042431123111,104.46187786170506,109.35796095552874,97.11926332278637,101.5186375975385,118.29271732180128,103.08796820758346,97.5308777751827,100.15863825701672,106.39873149706072,91.54931819616185,105.85765455922069,104.81605503705423,92.0436902264658,100.57010811805435,97.20412198519578,93.40053858081914,100.69759157158832
2026-02-11,100.8153891224622,99.35253961190537,105.54829088817473,104.47774337984735,100.37990813014508,109.29207391165083,95.49649262319834,100.0417581269072,103.46481093990748,102.87303990140438,104.7434439882094,94.57319196205047,105.76642857409766,106.7631194845615,100.53804627921303,102.64189530682903,92.09382665167708,99.61480458044151,103.85623015415825,101.30929737393275,102.73017948394723,104.19780919555228,101.85672882631142,98.76993110784171,97.95590785269796,102.01287367980406,97.13521923333596,102.23697263552086,108.7307147027867,100.59668579857377,102.37336045492708,95.06966959332671,103.35860624802757,104.04910548395988,101.12459212078709,106.34390199415806,100.94183758679256,98.97556537357717,102.93789237172733,97.14240441595624,93.7828687680335,98.67230658753276,104.25983699704216,99.41301426226701,118.2044876718549,100.8910555447544,96.00516607987498,104.38748720966991,102.30923443608891,104.20699293077118,100.48614485683868,102.98144673959834,103.9274363761055,104.20945166862839,103.82987218540399,104.3290014557349,110.00722076219363,96.12214682595234,100.96662867971278,117.25385020388612,101.5385342127535,96.74934766738944,99.45833071882961,106.22990326081973,91.78700462994004,104.53398715198396,104.9072765298849,91.31351665969976,100.01244876223436,96.54009232595172,93.42661418815862,98.55489167707707
2026-02-12,101.99215462461336,101.0385975979012,108.52091140038432,104.9816488845603,99.99926009224936,111.98059543212271,96.7558411918524,100.74350726723549,104.48543195977892,103.89882976855445,107.88906609666353,94.89916540905034,107.64260960025801,106.39740491115867,101.69968063629508,102.87320083358692,92.53945345296903,101.63544527147602,104.62350739022108,102.5102544907805,103.40590777346767,104.90382034304916,103.04444582153106,100.47159301249629,98.06943340380703,102.63970223589722,98.3868229707549,102.99039726203921,110.90114406912659,100.68516145465583,104.33826651528095,98.26159973635629,103.67016247565009,106.97226187299032,103.80122372580404,104.87615401311474,102.7376260997532,100.1076077722568,103.30759781255463,99.63324043259652,94.48596762931982,99.89030209154575,105.09927095050611,100.48487201358498,121.99928657751921,101.8779658051836,97.33682418631015,103.35789087065952,102.60301188490814,104.32958388695175,101.1479152177091,106.05698657211147,105.32005043388867,106.01519717418024,102.60450713750988,105.2099796909605,112.35239218920313,97.25639242797459,102.68378039264735,119.47001180910163,102.33735924609717,97.64421520003458,99.8512597716616,108.74317250668783,94.33021296052122,105.3628401369194,107.10699754009295,90.70521031554829,101.96516545733911,97.3326879501326,93.73348316565345,99.3536571218496
2026-02-13,102.10131496110093,100.80668076012213,109.56991025001271,105.69509755413905,99.71304990604563,111.41633523885282,99.38231941741934,101.6180446132574,105.12944214256169,104.27752393109297,108.73408206184624,95.20506127771304,109.87754972478577,106.15813225268921,101.9945053876813,102.72254328202702,93.80200546576583,102.29984742141416,103.82063596044136,103.58279806298233,104.47598409383905,105.01831814894467,103.85462615211911,101.0783496227746,99.33696341532381,103.68622293086953,99.88354077791843,102.91626931047922,109.74513166117544,101.12823175926214,105.02571597844441,99.16242430927288,105.85098023873138,107.69193531714828,105.53007212479538,102.7554379762806,104.77740069460827,99.65208997581048,104.84889364589702,101.17669969675657,95.4823883767104,100.48975294985182,105.50609077601473,102.39895212030919,122.71590368963372,103.13386895204829,96.28087246807465,104.54814352003223,103.56672387955696,104.37047043407692,100.67447929329663,106.87636139208031,106.53272469717835,107.26821530314473,103.02543567515407,106.20732911659903,113.52047569650313,98.38951076283674,104.19189448805488,117.82628114909532,103.33794256056542,98.89777867966465,101.15239975455985,110.40715922278335,95.83313285991532,105.65744199383866,107.48001401027203,91.15516734702503,102.49397298033935,98.28314149354034,93.21244633214665,100.48150698103956
