row_no,family,symbol,date,value,source,source_file,source_file_name,symbol_col,date_col,value_col,source_col,canonical_key,is_valid,invalid_reasons,record_hash
9,VDF_Global_Commodity,STEEL,2026-02-19,2026.0,93ccf2874d3c432f,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-19|93ccf2874d3c432f,True,,bd5ea435c9ba75ec
10,VDF_Global_Commodity,STEEL,2026-02-20,2026.0,a6e5f47f15e1ee98,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-20|a6e5f47f15e1ee98,True,,9e65399d1f60004c
11,VDF_Global_Commodity,STEEL,2026-02-21,2026.0,5cfbb675a90114b7,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-21|5cfbb675a90114b7,True,,cd8174c95b2274a5
12,VDF_Global_Commodity,STEEL,2026-02-22,2026.0,29a946d4ec5fc967,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-22|29a946d4ec5fc967,True,,3a14ca94515c584c
13,VDF_Global_Commodity,STEEL,2026-02-23,2026.0,5a4173ed26210734,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-23|5a4173ed26210734,True,,938f9ea583bd8f3a
14,VDF_Global_Commodity,STEEL,2026-02-24,2026.0,ab0f0604f90466da,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-24|ab0f0604f90466da,True,,66a29482fad9c292
15,VDF_Global_Commodity,STEEL,2026-02-25,2026.0,6f0de1fbd6f8e642,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-25|6f0de1fbd6f8e642,True,,bb764b998f2fb2b6
16,VDF_Global_Commodity,STEEL,2026-02-26,2026.0,4ccc40fde45d0d50,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-26|4ccc40fde45d0d50,True,,c76fdbd2d6aeedcd
17,VDF_Global_Commodity,STEEL,2026-02-27,2026.0,c8d504cadb0d14b0,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-27|c8d504cadb0d14b0,True,,18fe9970208d07f9
18,VDF_Global_Commodity,STEEL,2026-02-28,2026.0,818e7385d2662293,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-02-28|818e7385d2662293,True,,59f900cc5c18011f
19,VDF_Global_Commodity,STEEL,2026-03-01,2026.0,7eadaffe5daf8a4b,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-01|7eadaffe5daf8a4b,True,,4c5af973fbf6bc52
20,VDF_Global_Commodity,STEEL,2026-03-02,2026.0,2c54d68a43122383,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-02|2c54d68a43122383,True,,fb9eecff8d9abe25
21,VDF_Global_Commodity,STEEL,2026-03-03,2026.0,37cc186309da4a00,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-03|37cc186309da4a00,True,,5f9300e7663016dd
22,VDF_Global_Commodity,STEEL,2026-03-04,2026.0,e78cd7920e51fb44,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-04|e78cd7920e51fb44,True,,09bd72d757716621
23,VDF_Global_Commodity,STEEL,2026-03-05,2026.0,cc271d0008d7b055,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-05|cc271d0008d7b055,True,,574ed589954bedb5
24,VDF_Global_Commodity,STEEL,2026-03-06,2026.0,f3db4b934b23abba,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-06|f3db4b934b23abba,True,,90aa125de25e4370
25,VDF_Global_Commodity,STEEL,2026-03-07,2026.0,9735c7ec5b93b9c9,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-07|9735c7ec5b93b9c9,True,,e0979d3f4997140b
26,VDF_Global_Commodity,STEEL,2026-03-08,2026.0,16163911df5494d9,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-08|16163911df5494d9,True,,bd6f8113ab1b5d25
27,VDF_Global_Commodity,STEEL,2026-03-09,2026.0,9060518e291d820e,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-09|9060518e291d820e,True,,3cfa705a35714f73
28,VDF_Global_Commodity,STEEL,2026-03-10,2026.0,0dc12c7d35aa244d,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-10|0dc12c7d35aa244d,True,,992a0ac0ea40da65
29,VDF_Global_Commodity,STEEL,2026-03-11,2026.0,7d625341a2355380,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-11|7d625341a2355380,True,,f5bc673b70c1b471
30,VDF_Global_Commodity,STEEL,2026-03-12,2026.0,7b8bcd717565f003,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-12|7b8bcd717565f003,True,,093a715f2b5bcf15
31,VDF_Global_Commodity,STEEL,2026-03-13,2026.0,d8158ab27228fcd8,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-13|d8158ab27228fcd8,True,,173be8b5c419f302
32,VDF_Global_Commodity,STEEL,2026-03-14,2026.0,9515ee2246024c2c,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-14|9515ee2246024c2c,True,,c42b429733f03fae
33,VDF_Global_Commodity,STEEL,2026-03-15,2026.0,55637629d191fee0,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-15|55637629d191fee0,True,,05c80f96ff9ca967
34,VDF_Global_Commodity,STEEL,2026-03-16,2026.0,65e78a49600b4b8e,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-16|65e78a49600b4b8e,True,,d26305fffcb5b9cf
35,VDF_Global_Commodity,STEEL,2026-03-17,2026.0,f297d35138322f27,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-17|f297d35138322f27,True,,9d374b0331459b1b
36,VDF_Global_Commodity,STEEL,2026-03-18,2026.0,0a79a3ad51296d62,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-18|0a79a3ad51296d62,True,,be144d1ff46d2597
37,VDF_Global_Commodity,STEEL,2026-03-19,2026.0,504a312dd35f7fe1,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-19|504a312dd35f7fe1,True,,55e9ed3bd060ae37
38,VDF_Global_Commodity,STEEL,2026-03-20,2026.0,29825bdde4c72258,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-20|29825bdde4c72258,True,,487b254ae035a869
39,VDF_Global_Commodity,STEEL,2026-03-21,2026.0,18dee12bdc0d7b13,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-21|18dee12bdc0d7b13,True,,82cabcd6e37372e8
40,VDF_Global_Commodity,STEEL,2026-03-22,2026.0,e23a26fa81f19fd1,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-22|e23a26fa81f19fd1,True,,db5e061619709215
41,VDF_Global_Commodity,STEEL,2026-03-23,2026.0,20767ebf681798b3,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-23|20767ebf681798b3,True,,f28cc84125021ffb
42,VDF_Global_Commodity,STEEL,2026-03-24,2026.0,0dc0dd9f540e1006,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-24|0dc0dd9f540e1006,True,,e5908071c5dcacdf
43,VDF_Global_Commodity,STEEL,2026-03-25,2026.0,aba9ec3be54be9d2,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-25|aba9ec3be54be9d2,True,,29d44d913a388e1a
44,VDF_Global_Commodity,STEEL,2026-03-26,2026.0,0558c7458ebc271e,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-26|0558c7458ebc271e,True,,88b0afca1bb57743
45,VDF_Global_Commodity,STEEL,2026-03-27,2026.0,8f195ae7e1656edb,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-27|8f195ae7e1656edb,True,,820d280044ddf05b
46,VDF_Global_Commodity,STEEL,2026-03-28,2026.0,22f4ae66b6e10323,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-28|22f4ae66b6e10323,True,,51b917f3259353be
47,VDF_Global_Commodity,STEEL,2026-03-29,2026.0,1fbb5c414b48cb93,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-29|1fbb5c414b48cb93,True,,4ddc96113da8db85
48,VDF_Global_Commodity,STEEL,2026-03-30,2026.0,2b1fe75b192afdcb,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-30|2b1fe75b192afdcb,True,,95668907b44d90f5
49,VDF_Global_Commodity,STEEL,2026-03-31,2026.0,16784e29a87f3a4b,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-03-31|16784e29a87f3a4b,True,,77b2da6231378872
50,VDF_Global_Commodity,STEEL,2026-04-01,2026.0,cf33135c5c7ab500,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv,VDF_AkShare_SmartRepairedPreview_v027811.csv,symbol,date,value,vdf_original_row_hash,VDF_Global_Commodity|STEEL|2026-04-01|cf33135c5c7ab500,True,,f73fee84e735b241
