date,key,value
2005-03-04,GSPC,1222.1199951171875
2005-03-05,GSPC,1222.1199951171875
2005-03-07,GSPC,1225.31005859375
2005-03-08,GSPC,1219.4300537109375
2005-03-09,GSPC,1207.010009765625
2005-03-10,GSPC,1209.25
2005-03-11,GSPC,1200.0799560546875
2005-03-12,GSPC,1200.0799560546875
2005-03-14,GSPC,1206.8299560546875
2005-03-15,GSPC,1197.75
2005-03-16,GSPC,1188.0699462890625
2005-03-17,GSPC,1190.2099609375
2005-03-18,GSPC,1189.6500244140625
2005-03-19,GSPC,1189.6500244140625
2005-03-21,GSPC,1183.780029296875
2005-03-22,GSPC,1171.7099609375
2005-03-23,GSPC,1172.530029296875
2005-03-24,GSPC,1171.4200439453125
2005-03-25,GSPC,1171.4200439453125
2005-03-26,GSPC,1171.4200439453125
2005-03-28,GSPC,1174.280029296875
2005-03-29,GSPC,1165.3599853515625
2005-03-30,GSPC,1181.4100341796875
2005-03-31,GSPC,1180.5899658203125
2005-04-01,GSPC,1172.9200439453125
2005-04-02,GSPC,1172.9200439453125
2005-04-04,GSPC,1176.1199951171875
2005-04-05,GSPC,1181.3900146484375
2005-04-06,GSPC,1184.0699462890625
2005-04-07,GSPC,1191.1400146484375
2005-04-08,GSPC,1181.199951171875
2005-04-09,GSPC,1181.199951171875
2005-04-11,GSPC,1181.2099609375
2005-04-12,GSPC,1187.760009765625
2005-04-13,GSPC,1173.7900390625
2005-04-14,GSPC,1162.050048828125
2005-04-15,GSPC,1142.6199951171875
2005-04-16,GSPC,1142.6199951171875
2005-04-18,GSPC,1145.97998046875
2005-04-19,GSPC,1152.780029296875
2005-04-20,GSPC,1137.5
2005-04-21,GSPC,1159.949951171875
2005-04-22,GSPC,1152.1199951171875
2005-04-23,GSPC,1152.1199951171875
2005-04-25,GSPC,1162.0999755859375
2005-04-26,GSPC,1151.8299560546875
2005-04-27,GSPC,1156.3800048828125
2005-04-28,GSPC,1143.219970703125
2005-04-29,GSPC,1156.8499755859375
2005-04-30,GSPC,1156.8499755859375
2005-05-01,GSPC,1156.8499755859375
2005-05-02,GSPC,1162.1600341796875
2005-05-03,GSPC,1161.1700439453125
2005-05-04,GSPC,1175.6500244140625
2005-05-05,GSPC,1172.6300048828125
2005-05-06,GSPC,1171.3499755859375
2005-05-07,GSPC,1171.3499755859375
2005-05-09,GSPC,1178.8399658203125
2005-05-10,GSPC,1166.219970703125
2005-05-11,GSPC,1171.1099853515625
2005-05-12,GSPC,1159.3599853515625
2005-05-13,GSPC,1154.050048828125
2005-05-14,GSPC,1154.050048828125
2005-05-16,GSPC,1165.68994140625
2005-05-17,GSPC,1173.800048828125
2005-05-18,GSPC,1185.56005859375
2005-05-19,GSPC,1191.0799560546875
2005-05-20,GSPC,1189.280029296875
2005-05-21,GSPC,1189.280029296875
2005-05-23,GSPC,1193.8599853515625
2005-05-24,GSPC,1194.0699462890625
2005-05-25,GSPC,1190.010009765625
2005-05-26,GSPC,1197.6199951171875
2005-05-27,GSPC,1198.780029296875
2005-05-28,GSPC,1198.780029296875
2005-05-30,GSPC,1198.780029296875
2005-05-31,GSPC,1191.5
2005-06-01,GSPC,1202.219970703125
2005-06-02,GSPC,1204.2900390625
2005-06-03,GSPC,1196.02001953125
2005-06-04,GSPC,1196.02001953125
2005-06-06,GSPC,1197.510009765625
2005-06-07,GSPC,1197.260009765625
2005-06-08,GSPC,1194.6700439453125
2005-06-09,GSPC,1200.9300537109375
2005-06-10,GSPC,1198.1099853515625
2005-06-11,GSPC,1198.1099853515625
2005-06-13,GSPC,1200.8199462890625
2005-06-14,GSPC,1203.9100341796875
2005-06-15,GSPC,1206.5799560546875
2005-06-16,GSPC,1210.9599609375
2005-06-17,GSPC,1216.9599609375
2005-06-18,GSPC,1216.9599609375
2005-06-20,GSPC,1216.0999755859375
2005-06-21,GSPC,1213.6099853515625
2005-06-22,GSPC,1213.8800048828125
2005-06-23,GSPC,1200.72998046875
2005-06-24,GSPC,1191.5699462890625
2005-06-25,GSPC,1191.5699462890625
2005-06-27,GSPC,1190.68994140625
2005-06-28,GSPC,1201.5699462890625
2005-06-29,GSPC,1199.8499755859375
2005-06-30,GSPC,1191.3299560546875
2005-07-01,GSPC,1194.43994140625
2005-07-02,GSPC,1194.43994140625
2005-07-04,GSPC,1194.43994140625
2005-07-05,GSPC,1204.989990234375
2005-07-06,GSPC,1194.93994140625
2005-07-07,GSPC,1197.8699951171875
2005-07-08,GSPC,1211.8599853515625
2005-07-09,GSPC,1211.8599853515625
2005-07-11,GSPC,1219.43994140625
2005-07-12,GSPC,1222.2099609375
2005-07-13,GSPC,1223.2900390625
2005-07-14,GSPC,1226.5
2005-07-15,GSPC,1227.9200439453125
2005-07-16,GSPC,1227.9200439453125
2005-07-18,GSPC,1221.1300048828125
2005-07-19,GSPC,1229.3499755859375
2005-07-20,GSPC,1235.199951171875
2005-07-21,GSPC,1227.0400390625
2005-07-22,GSPC,1233.6800537109375
2005-07-23,GSPC,1233.6800537109375
2005-07-25,GSPC,1229.030029296875
2005-07-26,GSPC,1231.1600341796875
2005-07-27,GSPC,1236.7900390625
2005-07-28,GSPC,1243.719970703125
2005-07-29,GSPC,1234.1800537109375
2005-07-30,GSPC,1234.1800537109375
2005-08-01,GSPC,1235.3499755859375
2005-08-02,GSPC,1244.1199951171875
2005-08-03,GSPC,1245.0400390625
2005-08-04,GSPC,1235.8599853515625
2005-08-05,GSPC,1226.4200439453125
2005-08-06,GSPC,1226.4200439453125
2005-08-08,GSPC,1223.1300048828125
2005-08-09,GSPC,1231.3800048828125
2005-08-10,GSPC,1229.1300048828125
2005-08-11,GSPC,1237.81005859375
2005-08-12,GSPC,1230.3900146484375
2005-08-13,GSPC,1230.3900146484375
2005-08-15,GSPC,1233.8699951171875
2005-08-16,GSPC,1219.3399658203125
2005-08-17,GSPC,1220.239990234375
2005-08-18,GSPC,1219.02001953125
2005-08-19,GSPC,1219.7099609375
2005-08-20,GSPC,1219.7099609375
2005-08-22,GSPC,1221.72998046875
2005-08-23,GSPC,1217.5899658203125
2005-08-24,GSPC,1209.5899658203125
2005-08-25,GSPC,1212.3699951171875
2005-08-26,GSPC,1205.0999755859375
2005-08-27,GSPC,1205.0999755859375
2005-08-29,GSPC,1212.280029296875
2005-08-30,GSPC,1208.4100341796875
2005-08-31,GSPC,1220.3299560546875
2005-09-01,GSPC,1221.5899658203125
2005-09-02,GSPC,1218.02001953125
2005-09-03,GSPC,1218.02001953125
2005-09-05,GSPC,1218.02001953125
2005-09-06,GSPC,1233.3900146484375
2005-09-07,GSPC,1236.3599853515625
2005-09-08,GSPC,1231.6700439453125
2005-09-09,GSPC,1241.47998046875
2005-09-10,GSPC,1241.47998046875
2005-09-12,GSPC,1240.56005859375
2005-09-13,GSPC,1231.199951171875
2005-09-14,GSPC,1227.1600341796875
2005-09-15,GSPC,1227.72998046875
2005-09-16,GSPC,1237.9100341796875
2005-09-17,GSPC,1237.9100341796875
2005-09-19,GSPC,1231.02001953125
2005-09-20,GSPC,1221.3399658203125
2005-09-21,GSPC,1210.199951171875
2005-09-22,GSPC,1214.6199951171875
2005-09-23,GSPC,1215.2900390625
2005-09-24,GSPC,1215.2900390625
2005-09-26,GSPC,1215.6300048828125
2005-09-27,GSPC,1215.6600341796875
2005-09-28,GSPC,1216.8900146484375
2005-09-29,GSPC,1227.6800537109375
2005-09-30,GSPC,1228.81005859375
2005-10-01,GSPC,1228.81005859375
2005-10-03,GSPC,1226.699951171875
2005-10-04,GSPC,1214.469970703125
2005-10-05,GSPC,1196.3900146484375
2005-10-06,GSPC,1191.489990234375
2005-10-07,GSPC,1195.9000244140625
2005-10-08,GSPC,1195.9000244140625
2005-10-10,GSPC,1187.3299560546875
2005-10-11,GSPC,1184.8699951171875
2005-10-12,GSPC,1177.6800537109375
2005-10-13,GSPC,1176.8399658203125
2005-10-14,GSPC,1186.5699462890625
2005-10-15,GSPC,1186.5699462890625
2005-10-17,GSPC,1190.0999755859375
2005-10-18,GSPC,1178.1400146484375
2005-10-19,GSPC,1195.760009765625
2005-10-20,GSPC,1177.800048828125
2005-10-21,GSPC,1179.5899658203125
2005-10-22,GSPC,1179.5899658203125
2005-10-24,GSPC,1199.3800048828125
2005-10-25,GSPC,1196.5400390625
2005-10-26,GSPC,1191.3800048828125
2005-10-27,GSPC,1178.9000244140625
2005-10-28,GSPC,1198.4100341796875
2005-10-29,GSPC,1198.4100341796875
2005-10-31,GSPC,1207.010009765625
2005-11-01,GSPC,1202.760009765625
2005-11-02,GSPC,1214.760009765625
2005-11-03,GSPC,1219.93994140625
2005-11-04,GSPC,1220.1400146484375
2005-11-05,GSPC,1220.1400146484375
2005-11-07,GSPC,1222.81005859375
2005-11-08,GSPC,1218.5899658203125
2005-11-09,GSPC,1220.6500244140625
2005-11-10,GSPC,1230.9599609375
2005-11-11,GSPC,1234.719970703125
2005-11-12,GSPC,1234.719970703125
2005-11-14,GSPC,1233.760009765625
2005-11-15,GSPC,1229.010009765625
2005-11-16,GSPC,1231.2099609375
2005-11-17,GSPC,1242.800048828125
2005-11-18,GSPC,1248.27001953125
2005-11-19,GSPC,1248.27001953125
2005-11-21,GSPC,1254.8499755859375
2005-11-22,GSPC,1261.22998046875
2005-11-23,GSPC,1265.6099853515625
2005-11-24,GSPC,1265.6099853515625
2005-11-25,GSPC,1268.25
2005-11-26,GSPC,1268.25
2005-11-28,GSPC,1257.4599609375
2005-11-29,GSPC,1257.47998046875
2005-11-30,GSPC,1249.47998046875
2005-12-01,GSPC,1264.6700439453125
2005-12-02,GSPC,1265.0799560546875
2005-12-03,GSPC,1265.0799560546875
2005-12-05,GSPC,1262.0899658203125
2005-12-06,GSPC,1263.699951171875
2005-12-07,GSPC,1257.3699951171875
2005-12-08,GSPC,1255.8399658203125
2005-12-09,GSPC,1259.3699951171875
2005-12-10,GSPC,1259.3699951171875
2005-12-12,GSPC,1260.4300537109375
2005-12-13,GSPC,1267.4300537109375
2005-12-14,GSPC,1272.739990234375
2005-12-15,GSPC,1270.93994140625
2005-12-16,GSPC,1267.3199462890625
2005-12-17,GSPC,1267.3199462890625
2005-12-19,GSPC,1259.9200439453125
2005-12-20,GSPC,1259.6199951171875
2005-12-21,GSPC,1262.7900390625
2005-12-22,GSPC,1268.1199951171875
2005-12-23,GSPC,1268.6600341796875
2005-12-24,GSPC,1268.6600341796875
2005-12-26,GSPC,1268.6600341796875
2005-12-27,GSPC,1256.5400390625
2005-12-28,GSPC,1258.1700439453125
2005-12-29,GSPC,1254.4200439453125
2005-12-30,GSPC,1248.2900390625
2005-12-31,GSPC,1248.2900390625
2006-01-01,GSPC,1248.2900390625
2006-01-02,GSPC,1248.2900390625
2006-01-03,GSPC,1268.800048828125
2006-01-04,GSPC,1273.4599609375
2006-01-05,GSPC,1273.47998046875
2006-01-06,GSPC,1285.449951171875
2006-01-07,GSPC,1285.449951171875
2006-01-09,GSPC,1290.1500244140625
2006-01-10,GSPC,1289.68994140625
2006-01-11,GSPC,1294.1800537109375
2006-01-12,GSPC,1286.06005859375
2006-01-13,GSPC,1287.6099853515625
2006-01-14,GSPC,1287.6099853515625
2006-01-16,GSPC,1287.6099853515625
2006-01-17,GSPC,1282.9300537109375
2006-01-18,GSPC,1277.9300537109375
2006-01-19,GSPC,1285.0400390625
2006-01-20,GSPC,1261.489990234375
2006-01-21,GSPC,1261.489990234375
2006-01-23,GSPC,1263.8199462890625
2006-01-24,GSPC,1266.8599853515625
2006-01-25,GSPC,1264.6800537109375
2006-01-26,GSPC,1273.8299560546875
2006-01-27,GSPC,1283.719970703125
2006-01-28,GSPC,1283.719970703125
2006-01-30,GSPC,1285.18994140625
2006-01-31,GSPC,1280.0799560546875
2006-02-01,GSPC,1282.4599609375
2006-02-02,GSPC,1270.8399658203125
2006-02-03,GSPC,1264.030029296875
2006-02-04,GSPC,1264.030029296875
2006-02-06,GSPC,1265.02001953125
2006-02-07,GSPC,1254.780029296875
2006-02-08,GSPC,1265.6500244140625
2006-02-09,GSPC,1263.780029296875
2006-02-10,GSPC,1266.989990234375
2006-02-11,GSPC,1266.989990234375
2006-02-13,GSPC,1262.8599853515625
2006-02-14,GSPC,1275.530029296875
2006-02-15,GSPC,1280.0
2006-02-16,GSPC,1289.3800048828125
2006-02-17,GSPC,1287.239990234375
2006-02-18,GSPC,1287.239990234375
2006-02-20,GSPC,1287.239990234375
2006-02-21,GSPC,1283.030029296875
2006-02-22,GSPC,1292.6700439453125
2006-02-23,GSPC,1287.7900390625
2006-02-24,GSPC,1289.4300537109375
2006-02-25,GSPC,1289.4300537109375
2006-02-27,GSPC,1294.1199951171875
2006-02-28,GSPC,1280.6600341796875
2006-03-01,GSPC,1291.239990234375
2006-03-02,GSPC,1289.1400146484375
2006-03-03,GSPC,1287.22998046875
2006-03-04,GSPC,1287.22998046875
2006-03-06,GSPC,1278.260009765625
2006-03-07,GSPC,1275.8800048828125
2006-03-08,GSPC,1278.469970703125
2006-03-09,GSPC,1272.22998046875
2006-03-10,GSPC,1281.4200439453125
2006-03-11,GSPC,1281.4200439453125
2006-03-13,GSPC,1284.1300048828125
2006-03-14,GSPC,1297.47998046875
2006-03-15,GSPC,1303.02001953125
2006-03-16,GSPC,1305.3299560546875
2006-03-17,GSPC,1307.25
2006-03-18,GSPC,1307.25
2006-03-20,GSPC,1305.0799560546875
2006-03-21,GSPC,1297.22998046875
2006-03-22,GSPC,1305.0400390625
2006-03-23,GSPC,1301.6700439453125
2006-03-24,GSPC,1302.949951171875
2006-03-25,GSPC,1302.949951171875
2006-03-27,GSPC,1301.6099853515625
2006-03-28,GSPC,1293.22998046875
2006-03-29,GSPC,1302.8900146484375
2006-03-30,GSPC,1300.25
2006-03-31,GSPC,1294.8699951171875
2006-04-01,GSPC,1294.8699951171875
2006-04-03,GSPC,1297.81005859375
2006-04-04,GSPC,1305.9300537109375
2006-04-05,GSPC,1311.56005859375
2006-04-06,GSPC,1309.0400390625
2006-04-07,GSPC,1295.5
2006-04-08,GSPC,1295.5
2006-04-10,GSPC,1296.6199951171875
2006-04-11,GSPC,1286.5699462890625
2006-04-12,GSPC,1288.1199951171875
2006-04-13,GSPC,1289.1199951171875
2006-04-14,GSPC,1289.1199951171875
2006-04-15,GSPC,1289.1199951171875
2006-04-17,GSPC,1285.3299560546875
2006-04-18,GSPC,1307.280029296875
2006-04-19,GSPC,1309.9300537109375
2006-04-20,GSPC,1311.4599609375
2006-04-21,GSPC,1311.280029296875
2006-04-22,GSPC,1311.280029296875
2006-04-24,GSPC,1308.1099853515625
2006-04-25,GSPC,1301.739990234375
2006-04-26,GSPC,1305.4100341796875
2006-04-27,GSPC,1309.719970703125
2006-04-28,GSPC,1310.6099853515625
2006-04-29,GSPC,1310.6099853515625
2006-05-01,GSPC,1305.18994140625
2006-05-02,GSPC,1313.2099609375
2006-05-03,GSPC,1308.1199951171875
2006-05-04,GSPC,1312.25
2006-05-05,GSPC,1325.760009765625
2006-05-06,GSPC,1325.760009765625
2006-05-08,GSPC,1324.6600341796875
2006-05-09,GSPC,1325.1400146484375
2006-05-10,GSPC,1322.8499755859375
2006-05-11,GSPC,1305.9200439453125
2006-05-12,GSPC,1291.239990234375
2006-05-13,GSPC,1291.239990234375
2006-05-15,GSPC,1294.5
2006-05-16,GSPC,1292.0799560546875
2006-05-17,GSPC,1270.3199462890625
2006-05-18,GSPC,1261.81005859375
2006-05-19,GSPC,1267.030029296875
2006-05-20,GSPC,1267.030029296875
2006-05-22,GSPC,1262.0699462890625
2006-05-23,GSPC,1256.5799560546875
2006-05-24,GSPC,1258.5699462890625
2006-05-25,GSPC,1272.8800048828125
2006-05-26,GSPC,1280.1600341796875
2006-05-27,GSPC,1280.1600341796875
2006-05-29,GSPC,1280.1600341796875
2006-05-30,GSPC,1259.8699951171875
2006-05-31,GSPC,1270.0899658203125
2006-06-01,GSPC,1285.7099609375
2006-06-02,GSPC,1288.219970703125
2006-06-03,GSPC,1288.219970703125
2006-06-05,GSPC,1265.2900390625
2006-06-06,GSPC,1263.8499755859375
2006-06-07,GSPC,1256.1500244140625
2006-06-08,GSPC,1257.9300537109375
2006-06-09,GSPC,1252.300048828125
2006-06-10,GSPC,1252.300048828125
2006-06-12,GSPC,1237.43994140625
2006-06-13,GSPC,1223.68994140625
2006-06-14,GSPC,1230.0400390625
2006-06-15,GSPC,1256.1600341796875
2006-06-16,GSPC,1251.5400390625
2006-06-17,GSPC,1251.5400390625
2006-06-19,GSPC,1240.1300048828125
2006-06-20,GSPC,1240.1199951171875
2006-06-21,GSPC,1252.199951171875
2006-06-22,GSPC,1245.5999755859375
2006-06-23,GSPC,1244.5
2006-06-24,GSPC,1244.5
2006-06-26,GSPC,1250.56005859375
2006-06-27,GSPC,1239.199951171875
2006-06-28,GSPC,1246.0
2006-06-29,GSPC,1272.8699951171875
2006-06-30,GSPC,1270.199951171875
2006-07-01,GSPC,1270.199951171875
2006-07-03,GSPC,1280.18994140625
2006-07-04,GSPC,1280.18994140625
2006-07-05,GSPC,1270.9100341796875
2006-07-06,GSPC,1274.0799560546875
2006-07-07,GSPC,1265.47998046875
2006-07-08,GSPC,1265.47998046875
2006-07-10,GSPC,1267.3399658203125
2006-07-11,GSPC,1272.4300537109375
2006-07-12,GSPC,1258.5999755859375
2006-07-13,GSPC,1242.280029296875
2006-07-14,GSPC,1236.199951171875
2006-07-15,GSPC,1236.199951171875
2006-07-17,GSPC,1234.489990234375
2006-07-18,GSPC,1236.8599853515625
2006-07-19,GSPC,1259.81005859375
2006-07-20,GSPC,1249.1300048828125
2006-07-21,GSPC,1240.2900390625
2006-07-22,GSPC,1240.2900390625
2006-07-24,GSPC,1260.9100341796875
2006-07-25,GSPC,1268.8800048828125
2006-07-26,GSPC,1268.4000244140625
2006-07-27,GSPC,1263.199951171875
2006-07-28,GSPC,1278.550048828125
2006-07-29,GSPC,1278.550048828125
2006-07-31,GSPC,1276.6600341796875
2006-08-01,GSPC,1270.9200439453125
2006-08-02,GSPC,1277.4100341796875
2006-08-03,GSPC,1280.27001953125
2006-08-04,GSPC,1279.3599853515625
2006-08-05,GSPC,1279.3599853515625
2006-08-07,GSPC,1275.77001953125
2006-08-08,GSPC,1271.47998046875
2006-08-09,GSPC,1265.949951171875
2006-08-10,GSPC,1271.81005859375
2006-08-11,GSPC,1266.739990234375
2006-08-12,GSPC,1266.739990234375
2006-08-14,GSPC,1268.2099609375
2006-08-15,GSPC,1285.5799560546875
2006-08-16,GSPC,1295.4300537109375
2006-08-17,GSPC,1297.47998046875
2006-08-18,GSPC,1302.300048828125
2006-08-19,GSPC,1302.300048828125
2006-08-21,GSPC,1297.52001953125
2006-08-22,GSPC,1298.8199462890625
2006-08-23,GSPC,1292.989990234375
2006-08-24,GSPC,1296.06005859375
2006-08-25,GSPC,1295.0899658203125
2006-08-26,GSPC,1295.0899658203125
2006-08-28,GSPC,1301.780029296875
2006-08-29,GSPC,1304.280029296875
2006-08-30,GSPC,1305.3699951171875
2006-08-31,GSPC,1303.8199462890625
2006-09-01,GSPC,1311.010009765625
2006-09-02,GSPC,1311.010009765625
2006-09-04,GSPC,1311.010009765625
2006-09-05,GSPC,1313.25
2006-09-06,GSPC,1300.260009765625
2006-09-07,GSPC,1294.02001953125
2006-09-08,GSPC,1298.9200439453125
2006-09-09,GSPC,1298.9200439453125
2006-09-11,GSPC,1299.5400390625
2006-09-12,GSPC,1313.0
2006-09-13,GSPC,1318.0699462890625
2006-09-14,GSPC,1316.280029296875
2006-09-15,GSPC,1319.6600341796875
2006-09-16,GSPC,1319.6600341796875
2006-09-18,GSPC,1321.1800537109375
2006-09-19,GSPC,1317.6400146484375
2006-09-20,GSPC,1325.1800537109375
2006-09-21,GSPC,1318.030029296875
2006-09-22,GSPC,1314.780029296875
2006-09-23,GSPC,1314.780029296875
2006-09-25,GSPC,1326.3699951171875
2006-09-26,GSPC,1336.3499755859375
2006-09-27,GSPC,1336.5899658203125
2006-09-28,GSPC,1338.8800048828125
2006-09-29,GSPC,1335.8499755859375
2006-09-30,GSPC,1335.8499755859375
2006-10-01,GSPC,1335.8499755859375
2006-10-02,GSPC,1331.3199462890625
2006-10-03,GSPC,1334.1099853515625
2006-10-04,GSPC,1350.199951171875
2006-10-05,GSPC,1353.219970703125
2006-10-06,GSPC,1349.5899658203125
2006-10-07,GSPC,1349.5899658203125
2006-10-09,GSPC,1350.6600341796875
2006-10-10,GSPC,1353.4200439453125
2006-10-11,GSPC,1349.949951171875
2006-10-12,GSPC,1362.8299560546875
2006-10-13,GSPC,1365.6199951171875
2006-10-14,GSPC,1365.6199951171875
2006-10-16,GSPC,1369.06005859375
2006-10-17,GSPC,1364.050048828125
2006-10-18,GSPC,1365.800048828125
2006-10-19,GSPC,1366.9599609375
2006-10-20,GSPC,1368.5999755859375
2006-10-21,GSPC,1368.5999755859375
2006-10-23,GSPC,1377.02001953125
2006-10-24,GSPC,1377.3800048828125
2006-10-25,GSPC,1382.219970703125
2006-10-26,GSPC,1389.0799560546875
2006-10-27,GSPC,1377.3399658203125
2006-10-28,GSPC,1377.3399658203125
2006-10-30,GSPC,1377.9300537109375
2006-10-31,GSPC,1377.93994140625
2006-11-01,GSPC,1367.81005859375
2006-11-02,GSPC,1367.3399658203125
2006-11-03,GSPC,1364.300048828125
2006-11-04,GSPC,1364.300048828125
2006-11-06,GSPC,1379.780029296875
2006-11-07,GSPC,1382.8399658203125
2006-11-08,GSPC,1385.719970703125
2006-11-09,GSPC,1378.3299560546875
2006-11-10,GSPC,1380.9000244140625
2006-11-11,GSPC,1380.9000244140625
2006-11-13,GSPC,1384.4200439453125
2006-11-14,GSPC,1393.219970703125
2006-11-15,GSPC,1396.5699462890625
2006-11-16,GSPC,1399.760009765625
2006-11-17,GSPC,1401.199951171875
2006-11-18,GSPC,1401.199951171875
2006-11-20,GSPC,1400.5
2006-11-21,GSPC,1402.81005859375
2006-11-22,GSPC,1406.0899658203125
2006-11-23,GSPC,1406.0899658203125
2006-11-24,GSPC,1400.949951171875
2006-11-25,GSPC,1400.949951171875
2006-11-27,GSPC,1381.9599609375
2006-11-28,GSPC,1386.719970703125
2006-11-29,GSPC,1399.47998046875
2006-11-30,GSPC,1400.6300048828125
2006-12-01,GSPC,1396.7099609375
2006-12-02,GSPC,1396.7099609375
2006-12-04,GSPC,1409.1199951171875
2006-12-05,GSPC,1414.760009765625
2006-12-06,GSPC,1412.9000244140625
2006-12-07,GSPC,1407.2900390625
2006-12-08,GSPC,1409.8399658203125
2006-12-09,GSPC,1409.8399658203125
2006-12-11,GSPC,1413.0400390625
2006-12-12,GSPC,1411.56005859375
2006-12-13,GSPC,1413.2099609375
2006-12-14,GSPC,1425.489990234375
2006-12-15,GSPC,1427.0899658203125
2006-12-16,GSPC,1427.0899658203125
2006-12-18,GSPC,1422.47998046875
2006-12-19,GSPC,1425.550048828125
2006-12-20,GSPC,1423.530029296875
2006-12-21,GSPC,1418.300048828125
2006-12-22,GSPC,1410.760009765625
2006-12-23,GSPC,1410.760009765625
2006-12-25,GSPC,1410.760009765625
2006-12-26,GSPC,1416.9000244140625
2006-12-27,GSPC,1426.8399658203125
2006-12-28,GSPC,1424.72998046875
2006-12-29,GSPC,1418.300048828125
2006-12-30,GSPC,1418.300048828125
2007-01-01,GSPC,1418.300048828125
2007-01-02,GSPC,1418.300048828125
2007-01-03,GSPC,1416.5999755859375
2007-01-04,GSPC,1418.3399658203125
2007-01-05,GSPC,1409.7099609375
2007-01-06,GSPC,1409.7099609375
2007-01-08,GSPC,1412.8399658203125
2007-01-09,GSPC,1412.1099853515625
2007-01-10,GSPC,1414.8499755859375
2007-01-11,GSPC,1423.8199462890625
2007-01-12,GSPC,1430.72998046875
2007-01-13,GSPC,1430.72998046875
2007-01-15,GSPC,1430.72998046875
2007-01-16,GSPC,1431.9000244140625
2007-01-17,GSPC,1430.6199951171875
2007-01-18,GSPC,1426.3699951171875
2007-01-19,GSPC,1430.5
2007-01-20,GSPC,1430.5
2007-01-22,GSPC,1422.949951171875
2007-01-23,GSPC,1427.989990234375
2007-01-24,GSPC,1440.1300048828125
2007-01-25,GSPC,1423.9000244140625
2007-01-26,GSPC,1422.1800537109375
2007-01-27,GSPC,1422.1800537109375
2007-01-29,GSPC,1420.6199951171875
2007-01-30,GSPC,1428.8199462890625
2007-01-31,GSPC,1438.239990234375
2007-02-01,GSPC,1445.93994140625
2007-02-02,GSPC,1448.3900146484375
2007-02-03,GSPC,1448.3900146484375
2007-02-05,GSPC,1446.989990234375
2007-02-06,GSPC,1448.0
2007-02-07,GSPC,1450.02001953125
2007-02-08,GSPC,1448.31005859375
2007-02-09,GSPC,1438.06005859375
2007-02-10,GSPC,1438.06005859375
2007-02-12,GSPC,1433.3699951171875
2007-02-13,GSPC,1444.260009765625
2007-02-14,GSPC,1455.300048828125
2007-02-15,GSPC,1456.81005859375
2007-02-16,GSPC,1455.5400390625
2007-02-17,GSPC,1455.5400390625
2007-02-19,GSPC,1455.5400390625
2007-02-20,GSPC,1459.6800537109375
2007-02-21,GSPC,1457.6300048828125
2007-02-22,GSPC,1456.3800048828125
2007-02-23,GSPC,1451.18994140625
2007-02-24,GSPC,1451.18994140625
2007-02-26,GSPC,1449.3699951171875
2007-02-27,GSPC,1399.0400390625
2007-02-28,GSPC,1406.8199462890625
2007-03-01,GSPC,1403.1700439453125
2007-03-02,GSPC,1387.1700439453125
2007-03-03,GSPC,1387.1700439453125
2007-03-05,GSPC,1374.1199951171875
2007-03-06,GSPC,1395.4100341796875
2007-03-07,GSPC,1391.969970703125
2007-03-08,GSPC,1401.8900146484375
2007-03-09,GSPC,1402.8399658203125
