"Time","Round","Stage","Flow","Layer","Name","Status","Risk","FixClass","Priority","Mode","Metric","Value","Message","Path"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_EquityUniverse.csv","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","EA22B50F2E2EE2437559B3AF8DA0B0130F821023060ADD95DFBE3CBD238FE730","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_EquityUniverse.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_EquityUniverse.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","975D6CC04EB7BFC2862D4321B331058ED8A1553181E403C50430FFB4F29736ED","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_EquityUniverse.json"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_EquityUniverse.parquet","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","8DCE14CB7F72C3128F6386C2FCB27A95DE9C7C97E112BCA7B1B65E249BF16DDE","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_EquityUniverse.parquet"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","ROW_VALIDATE","VDF_TW_EquityUniverse","OK_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","csv_rows","1362","CSV row count meets expected baseline.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_EquityUniverse.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_TradingStats.csv","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","41F6C9DF5BD030A8E7947DF2E4F3ABBFF58B5B72AE3C54FC4E1FF451E26D2398","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_TradingStats.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_TradingStats.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","EE4D6A08D708CADDF23DB7EA795D8908A2034D830719BFECE5359EAE21C74B3A","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_TradingStats.json"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_TradingStats.parquet","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","CFC518B04C80F13DB57585439C860954CFA59FF3D84ABAC49B8B43A8CD1B0F8D","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_TradingStats.parquet"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","ROW_VALIDATE","VDF_TW_TradingStats","OK_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","csv_rows","1078","CSV row count meets expected baseline.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_TradingStats.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_IndexDaily.csv","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","2C6F458AE2D887B02F361735F79279F71B30C5D10AF0CC7A722AAF495CEEC43E","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_IndexDaily.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","930390304D26BF328DA2EC22D253B72D65CD40F9B94EC092E17FF48DBED4B8CB","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.json"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","OUTPUT_FILE","VDF_TW_IndexDaily.parquet","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","9C858EC53C771D2B47227E8622EEC1E14163944C3AE4D1CCDC0179C47533D77F","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.parquet"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","ROW_VALIDATE","VDF_TW_IndexDaily","OK_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","csv_rows","20","CSV row count meets expected baseline.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.csv"
"2026-06-09 23:18:24","Round2","TEST_DEBUG","TWSE","TOTAL_ROWS","TWSE official seed total","OK_TOTAL_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","rows","2460","TWSE total rows meet expected baseline 2460.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\registry\VDF_TWSEOfficialSeed_Manifest_v018.json"
"2026-06-09 23:18:24","Round3","TEST_DEBUG","TWSE","PYTHON_VALIDATOR","vdf_twse_official_seed_validator_v0181.py","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","83EBD1C9481811E6106F3C77EE4EAF6177043513ABC128CF02399C93487900B6","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\runtime\vdf_twse_official_seed_validator_v0181.py"
"2026-06-09 23:18:25","Round3","TEST_DEBUG","TWSE","PYTHON_VALIDATOR","TWSE parquet validator","OK_PYTHON_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","execute","ok","{""status"": ""VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_READY"", ""risk"": ""LOW"", ""rows"": 2460}","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\runtime\vdf_twse_official_seed_validator_v0181.py"
"2026-06-09 23:18:25","Round3","TEST_DEBUG","TWSE","PYTHON_RESULT","vdf_twse_official_seed_validator_result_v0181.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\runtime\vdf_twse_official_seed_validator_result_v0181.json"
"2026-06-09 23:18:25","Round3","TEST_DEBUG","TWSE","PYTHON_ROW_VALIDATE","Parquet total rows","OK_PARQUET_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","rows","2460","Parquet row count meets baseline.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\runtime\vdf_twse_official_seed_validator_result_v0181.json"
"2026-06-09 23:18:25","Round4","CONSOLIDATE","TWSE","LOCAL_FREE_LIBS","VDF_Top10_LocalFreeLibs_TWSEOfficialSeedSeal_v0181.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\registry\VDF_Top10_LocalFreeLibs_TWSEOfficialSeedSeal_v0181.json"
"2026-06-09 23:18:25","Round4","CONSOLIDATE","TWSE","FINAL_SEAL_JSON","VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\seal\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181.json"
"2026-06-09 23:18:25","Round4","CONSOLIDATE","TWSE","LATEST_TWSE_POINTER","VDF_LATEST_TWSE_OFFICIAL_SEED_SEAL_POINTER.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_LATEST_TWSE_OFFICIAL_SEED_SEAL_POINTER.json"
"2026-06-09 23:18:25","Round4","CONSOLIDATE","TWSE","ACTIVE_POINTER_UPDATE","VDF_ACTIVE_POINTER.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","update","complete","Active pointer updated with v018.1 TWSE final seal.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_ACTIVE_POINTER.json"
