"RunId","Round","Layer","Name","Status","Risk","Class","Priority","Metric","Value","Message","Path","Time"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL101_OutputManager.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=DD77E5EBC763DECAEEBDA87D58051D84A4B32F4EA274656D181A5F1F09A948A9","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL101_OutputManager.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL102_FormatUpgrader.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=5492D891E29378AE9E61FBBADA205C948957797623FB4592B2897754BBDDF0AB","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL102_FormatUpgrader.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL103_MasterRegistry.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=0CA82C6C55D6DFDE6C40032A7789E703A3CF5CA5EFC5774A6F3ADF220E74117E","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL103_MasterRegistry.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL104_RegistryLoader.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=5B61190FCA8F77EA18683AC1303D5E5FDD572B740874CC162AEFFEBAD3665239","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL104_RegistryLoader.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL105_CrossValidator.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=50EDFF072CDE465CDC1EF06C33AA7C8DBD47E9817A95A543DA48E031CD0EE0CE","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL105_CrossValidator.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL201_GenerateFullRegistry.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=E84832CB993BE108B7D0CD2C4D92138E4543E95DC4CA4D99D51CC516D46B1782","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL201_GenerateFullRegistry.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL301_SystemTest.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=0036D630D8806F8B9F5CDFA1085B0AEED68AC6EAC06DEF00AA7C8A9C9A0D5495","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL301_SystemTest.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL302_FinalActivation.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=6E36B665E0EB518938E2B25A4F3A3174D3389CBDC28919CCC86E6F60723FA27B","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL302_FinalActivation.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL303_RegistryActivation.py","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=FE35BCD1B64FE252FCA4C0494605714271799DDCB441042248E0AE555835A939","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL303_RegistryActivation.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL401_RegistrySchema.json","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=FFFC87E8C61ACE0D75875AFEA598A23495E7E4F67F7A660484FBBCF3D8269CAB","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL401_RegistrySchema.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL402_RegistrySample.json","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=49A5BB5914C0D323D85D0B2DEA8622878282ABB7E7D53192ACE19D48C6B3EC10","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL402_RegistrySample.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL403_RegistryFull.json","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=BD1A251FF4A8940E038EB504487AC0EC526C5C87F066D47C4C0EA0B269E82B7B","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL403_RegistryFull.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","VDF_MDL501_DataModuleController.html","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=7FD4D0599171848E3BB7616EC3E4CB42BE6A03AD5AD07D41CEF647ED08DB53EB","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL501_DataModuleController.html","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VDF","__pycache__","OK_FOUND","LOW","PARALLEL_SAFE","P0","dir","true","Found. SHA256=","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\__pycache__","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","SUPPORTIVE","Read_Me_VeritasNexusCore.md","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=E17A9D1312F6B730094C4D868156681CF7B7D49C53FA1B2226AB5C859F6B79F2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","SUPPORTIVE","Invoke-VeritasNexusCore.ps1","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=F00501761EF6E594C461C35979997B4BF735A8A54079BECFA698D23AC3C353C8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","SUPPORTIVE","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","OK_FOUND","LOW","PARALLEL_SAFE","P0","file","true","Found. SHA256=265CEF36C198313AF041D258BC0BC9BC8D58E7D97B7A407409CE04E1296B73A3","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","REPAIR","CopyManifestToRun","OK_REPAIR_APPLIED","LOW","PARALLEL_SAFE","P0","repair","COPY_MANIFEST_TO_RUN","Manifest copied into isolated run directory.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VIA_data_manifest.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","MANIFEST","Schema","OK_PARSED","LOW","PARALLEL_SAFE","P0","schema","VIA.DataManifest","VERITAS 2026 總體經濟投資風險引擎 — 資料需求清單","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VIA_data_manifest.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","MANIFEST","Fetcher","OK_DECLARED","LOW","PARALLEL_SAFE","P0","fetcher","VDF (VDF_MDL002_YFinanceFetchingEngine / VDF_MDL003_SentimentMacroEngine)","Declared VDF fetcher.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VIA_data_manifest.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","MANIFEST","SeriesDeclared","OK_DECLARED","LOW","PARALLEL_SAFE","P0","total/yf/fred","62/31/19","data_start=2024-01-02; norm_date=2025-01-02","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VIA_data_manifest.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","PythonProbe","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","ENV","Python","OK_RESOLVED","LOW","PARALLEL_SAFE","P0","python","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","Python available.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","PYTHON","VDF_ManifestFetchAdapter.py","OK_WRITTEN","LOW","PARALLEL_SAFE","P0","file","ready","Generated local Python fetch adapter.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VDF_ManifestFetchAdapter.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","REPAIR","GenerateFetchAdapter","OK_REPAIR_APPLIED","LOW","PARALLEL_SAFE","P0","repair","GENERATE_FETCH_ADAPTER","Adapter generated under run directory only.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\VDF_ManifestFetchAdapter.py","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","BRIDGE","SSOT_VDF_NexusBridge","OK_WRITTEN","LOW","PARALLEL_SAFE","P0","bridge","ready","Nexus bridge generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\bridge\SSOT_VDF_NexusBridge.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","REPAIR","GenerateNexusBridge","OK_REPAIR_APPLIED","LOW","PARALLEL_SAFE","P0","repair","GENERATE_BRIDGE","Bridge generated under VDF _vdf_system/bridge.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\bridge\SSOT_VDF_NexusBridge.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","CLASSIFY","ParallelSafeFixes","OK_CLASSIFIED","LOW","PARALLEL_SAFE","P1","count","0","Can be handled independently or reviewed without cross-impact.","","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","CLASSIFY","SequentialFixes","OK_CLASSIFIED","LOW","SEQUENTIAL_FIX","P0","count","0","Must be handled in order to avoid Hydra risk.","","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","CLASSIFY","HydraRiskGate","OK_HYDRA_CLEAR","LOW","SEQUENTIAL_FIX","P0","count","0","High-priority sequential issues are isolated before deeper activation.","","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","OPTIMIZE","FRED_API_KEY","OK_ENV_AVAILABLE","LOW","PARALLEL_SAFE","P1","env","FRED_API_KEY","FRED API key available in process environment.","","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","VALIDATE","FetchSummary","WARN_SUMMARY_NOT_READY","MEDIUM","SEQUENTIAL_FIX","P1","exists","false","Fetch summary not found yet.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchSummary.json","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","NEXUSCORE","ReadMe","OK_AVAILABLE","LOW","PARALLEL_SAFE","P0","bytes","11108","NexusCore ReadMe available for local documentation bridge.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md","2026-06-17 00:11:58"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","Invoke-VeritasNexusCore","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Program Files\PowerShell\7\pwsh.exe","2026-06-17 00:11:59"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","Invoke-VIA-PolyglotCheckTestRepair","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Program Files\PowerShell\7\pwsh.exe","2026-06-17 00:12:37"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","PythonPackageCheck","WARN_EXIT_2","MEDIUM","PARALLEL_SAFE","P2","exit_code","2","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:12:37"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","PipUpgrade","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:12:39"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","PipInstallRequired","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:13:01"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round1","PYTHON","RequiredPackages","OK_INSTALLED","LOW","SEQUENTIAL_FIX","P1","packages","pandas,pyarrow,yfinance,requests","Missing packages installed.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:13:01"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","VDF_ModuleAudit_AST","OK_EXIT_0","LOW","PARALLEL_SAFE","P2","exit_code","0","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","VDF_AUDIT","AST_Syntax_ModuleRegistry","OK_AUDIT_PASS","LOW","PARALLEL_SAFE","P0","audit","pass","AST syntax and module registry generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_ModuleAudit.json","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","CLASSIFY","ParallelSafeFixes","OK_CLASSIFIED","LOW","PARALLEL_SAFE","P1","count","1","Can be handled independently or reviewed without cross-impact.","","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","CLASSIFY","SequentialFixes","OK_CLASSIFIED","MEDIUM","SEQUENTIAL_FIX","P0","count","1","Must be handled in order to avoid Hydra risk.","","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","CLASSIFY","HydraRiskGate","OK_HYDRA_CLEAR","LOW","SEQUENTIAL_FIX","P0","count","0","High-priority sequential issues are isolated before deeper activation.","","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","OPTIMIZE","FRED_API_KEY","OK_ENV_AVAILABLE","LOW","PARALLEL_SAFE","P1","env","FRED_API_KEY","FRED API key available in process environment.","","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","VALIDATE","FetchSummary","WARN_SUMMARY_NOT_READY","MEDIUM","SEQUENTIAL_FIX","P1","exists","false","Fetch summary not found yet.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchSummary.json","2026-06-17 00:13:02"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round2","PROCESS","VDF_ManifestFetch","WARN_EXIT_4","MEDIUM","PARALLEL_SAFE","P2","exit_code","4","stdout/stderr saved in logs.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\python.exe","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","FETCH","ManifestDataFetch","WARN_FETCH_REVIEW","MEDIUM","SEQUENTIAL_FIX","P1","exit_code","4","Fetch completed with failures/review; see status table.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchStatus.csv","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_ManifestInventory.csv","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","7568","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_ManifestInventory.csv","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_ModuleAudit.json","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","29218","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_ModuleAudit.json","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_MacroFetchStatus.csv","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","4469","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchStatus.csv","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_MacroFetchSummary.json","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","4295","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchSummary.json","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_MacroRawWide.csv","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","4588296","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroRawWide.csv","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OUTPUT","VDF_MacroTransformedWide.csv","OK_OUTPUT_FOUND","LOW","PARALLEL_SAFE","P2","bytes","5071959","Output artifact exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroTransformedWide.csv","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","OPTIMIZE","FRED_API_KEY","OK_ENV_AVAILABLE","LOW","PARALLEL_SAFE","P1","env","FRED_API_KEY","FRED API key available in process environment.","","2026-06-17 00:13:36"
"RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND","Round3","VALIDATE","FetchSummary","OK_SUMMARY_READ","LOW","PARALLEL_SAFE","P1","raw/transformed","7064x53 / 7064x53","Fetch summary parsed.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_system\macro_manifest_fetch_runs\RUN_20260617_001157_VDF_NEXUS_PANORAMA_3ROUND\outputs\VDF_MacroFetchSummary.json","2026-06-17 00:13:36"
