"Time","Round","Stage","Flow","Layer","Name","Status","Risk","FixClass","Priority","Mode","Metric","Value","Message","Path"
"2026-06-09 23:46:46","Round1","TEST_DEBUG","CORE","FETCH_ENTRY","Invoke-VDF-Fetch.ps1","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","C625DA53435FBC27CDE102F634D8BC9BF4BD22DEA728E2B6499F0077305F7364","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\Invoke-VDF-Fetch.ps1"
"2026-06-09 23:46:46","Round1","TEST_DEBUG","CORE","FETCH_ENTRY_AST","Invoke-VDF-Fetch.ps1","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","ast_parse","ok","PowerShell AST parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\Invoke-VDF-Fetch.ps1"
"2026-06-09 23:46:46","Round1","PANORAMA","MOPS","SEED_MANIFEST","VDF_MOPSMonthlyRevenueSeed_Manifest_v022.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\registry\VDF_MOPSMonthlyRevenueSeed_Manifest_v022.json"
"2026-06-09 23:46:46","Round1","PANORAMA","MOPS","RECLASS_SEAL","VDF_MOPS_MONTHLY_REVENUE_RECLASSIFY_HOTFIX_SEAL_v02201.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_RECLASSIFY_HOTFIX_v02201_20260609_234213\seal\VDF_MOPS_MONTHLY_REVENUE_RECLASSIFY_HOTFIX_SEAL_v02201.json"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","CANONICAL_OUTPUT","VDF_TW_MonthlyRevenue.csv","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","057DA2127F0602FE50D94154F666BF201578CFD09E2E325C8F709EBEF9AB3982","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_MonthlyRevenue.csv"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","CANONICAL_OUTPUT","VDF_TW_MonthlyRevenue.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","B738DA3E60E356A29C15060A0D264E24E678321EB3B3A888F84F2DAB2835D0C0","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_MonthlyRevenue.json"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","CANONICAL_OUTPUT","VDF_TW_MonthlyRevenue.parquet","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","6BFE7E21743943152E07FDE0979E4C4614AAE2487CEF8AAB995BE5DF8C608789","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_MonthlyRevenue.parquet"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","LISTED_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_Listed.csv","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","E17EADDBDD97E65C9CD56A11FD88C8D5F48F14F61D6B419310B78BD4B4E04196","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_Listed.csv"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","LISTED_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_Listed.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","5CFD715160DD66A414B9F3ABD7690DD42F378BF22E3E90C9F3B942EB003BCDE5","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_Listed.json"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","LISTED_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_Listed.parquet","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","D880CA3779FC047BA78DD2F50C7AA9A1A3260B82B10F341158FB0E950EF90015","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_Listed.parquet"
"2026-06-09 23:46:46","Round2","OTC_DEFERRED","MOPS","OTC_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_OTC.csv","OK_DEFERRED","MEDIUM","SEQUENTIAL_DEFERRED","P2","NO_FETCH","exists","missing","OTC output deferred. This does not block canonical MonthlyRevenue final seal.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_OTC.csv"
"2026-06-09 23:46:46","Round2","OTC_DEFERRED","MOPS","OTC_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_OTC.json","OK_DEFERRED","MEDIUM","SEQUENTIAL_DEFERRED","P2","NO_FETCH","exists","missing","OTC output deferred. This does not block canonical MonthlyRevenue final seal.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_OTC.json"
"2026-06-09 23:46:46","Round2","OTC_DEFERRED","MOPS","OTC_RAW_OUTPUT","VDF_MOPS_Raw_MonthlyRevenue_OTC.parquet","OK_DEFERRED","MEDIUM","SEQUENTIAL_DEFERRED","P2","NO_FETCH","exists","missing","OTC output deferred. This does not block canonical MonthlyRevenue final seal.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_OTC.parquet"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","ROW_VALIDATE","Canonical MonthlyRevenue","OK_CANONICAL_ROWS_VALID","LOW","PARALLEL_SAFE","P0","NO_FETCH","rows","1078","Canonical MonthlyRevenue rows valid.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_MonthlyRevenue.csv"
"2026-06-09 23:46:46","Round2","TEST_DEBUG","MOPS","ROW_VALIDATE","Listed MonthlyRevenue raw","OK_LISTED_ROWS_VALID","LOW","PARALLEL_SAFE","P0","NO_FETCH","rows","1078","Listed raw rows valid.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_Listed.csv"
"2026-06-09 23:46:46","Round2","OTC_DEFERRED","MOPS","ROW_VALIDATE","OTC MonthlyRevenue raw","OK_OTC_DEFERRED","MEDIUM","SEQUENTIAL_DEFERRED","P2","NO_FETCH","rows","0","OTC raw remains deferred; canonical MonthlyRevenue final seal continues.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_MOPS_Raw_MonthlyRevenue_OTC.csv"
"2026-06-09 23:46:46","Round3","TEST_DEBUG","MOPS","PYTHON_VALIDATOR","vdf_mops_monthly_revenue_final_validator_v0221.py","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","exists_sha256","524EEA0D83DB7413FA8E052F06FADF8541576BE81770311062D396165EBB0B05","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\runtime\vdf_mops_monthly_revenue_final_validator_v0221.py"
"2026-06-09 23:46:47","Round3","TEST_DEBUG","MOPS","PYTHON_VALIDATOR","MonthlyRevenue parquet validator","OK_PYTHON_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","execute","ok","{""status"": ""VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_READY_WITH_OTC_DEFERRED"", ""risk"": ""MEDIUM"", ""canonical_rows"": 1078, ""listed_raw_rows"": 1078, ""otc_status"": ""DEFERRED_ENDPOINT_REVIEW""}
","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\runtime\vdf_mops_monthly_revenue_final_validator_v0221.py"
"2026-06-09 23:46:47","Round3","TEST_DEBUG","MOPS","PYTHON_RESULT","vdf_mops_monthly_revenue_final_validator_result_v0221.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\runtime\vdf_mops_monthly_revenue_final_validator_result_v0221.json"
"2026-06-09 23:46:47","Round3","TEST_DEBUG","MOPS","PYTHON_ROW_VALIDATE","Parquet rows","OK_PARQUET_ROWS_VALIDATED","LOW","PARALLEL_SAFE","P0","NO_FETCH","rows","1078 / 1078","Canonical and listed parquet rows valid.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\runtime\vdf_mops_monthly_revenue_final_validator_result_v0221.json"
"2026-06-09 23:46:47","Round4","CONSOLIDATE","MOPS","LOCAL_FREE_LIBS","VDF_Top10_LocalFreeLibs_MOPSMonthlyRevenueFinalSeal_v0221.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\registry\VDF_Top10_LocalFreeLibs_MOPSMonthlyRevenueFinalSeal_v0221.json"
"2026-06-09 23:46:47","Round4","CONSOLIDATE","MOPS","FINAL_SEAL","VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221_20260609_234646\seal\VDF_MOPS_MONTHLY_REVENUE_FINAL_SEAL_v0221.json"
"2026-06-09 23:46:47","Round4","CONSOLIDATE","MOPS","LATEST_POINTER","VDF_LATEST_MOPS_MONTHLY_REVENUE_SEAL_POINTER.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_LATEST_MOPS_MONTHLY_REVENUE_SEAL_POINTER.json"
"2026-06-09 23:46:47","Round4","CONSOLIDATE","MOPS","ACTIVE_POINTER_UPDATE","VDF_ACTIVE_POINTER.json","OK","LOW","PARALLEL_SAFE","P0","NO_FETCH","update","complete","Active pointer updated with v022.1 final seal.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_ACTIVE_POINTER.json"
