"Time","Round","Layer","Name","Status","Risk","Class","Priority","Metric","Value","Message","Path"
"2026-06-17 01:25:53","Round1","PS_MODULE","Microsoft.PowerShell.SecretStore","OK_PRESENT","LOW","PARALLEL_SAFE","P1","version","1.0.6","local secret vault.","C:\Users\tonyk\OneDrive\Documents\PowerShell\Modules\Microsoft.PowerShell.SecretStore\1.0.6\Microsoft.PowerShell.SecretStore.psd1"
"2026-06-17 01:25:54","Round1","PS_MODULE","WinGet.Client","WARN_INSTALL_FAILED","LOW","PARALLEL_SAFE","P2","error","No match was found for the specified search criteria and module name 'WinGet.Client'. Try Get-PSRepository to see all available registered module repositories.","Install failed; continuing.",""
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VDF-Nexus-Panorama3RoundGate.ps1","OK_REVIEWED","LOW","PARALLEL_SAFE","P1","score/grade/parse","84/A/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Matrix report output; Child process / timeout guard; Hash inventory; Sandbox/copy strategy] Cons=[Progress may be weak; No obvious dry-run approval gate] Risks=[]","C:\Users\tonyk\Downloads\Invoke-VDF-Nexus-Panorama3RoundGate.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","VIA_NetGuardTuner_v2.ps1","OK_REVIEWED","LOW","PARALLEL_SAFE","P1","score/grade/parse","88/A/OK_PARSE","Pros=[Param block; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard] Cons=[Weak def_* structure; Hash inventory not obvious; Sandbox strategy not obvious] Risks=[]","C:\Users\tonyk\Downloads\VIA_NetGuardTuner_v2.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","VIA_NetGuardTuner_v1.ps1","OK_REVIEWED","LOW","PARALLEL_SAFE","P1","score/grade/parse","88/A/OK_PARSE","Pros=[Param block; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard] Cons=[Weak def_* structure; Hash inventory not obvious; Sandbox strategy not obvious] Risks=[]","C:\Users\tonyk\Downloads\VIA_NetGuardTuner_v1.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-NexusToolBridge-AIO-v010.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","74/B/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Hash inventory] Cons=[Sandbox strategy not obvious] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\Invoke-VIA-NexusToolBridge-AIO-v010.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","74/B/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Sandbox/copy strategy] Cons=[Hash inventory not obvious] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","69/C/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Sandbox/copy strategy] Cons=[Progress may be weak; Hash inventory not obvious] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","69/C/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Sandbox/copy strategy] Cons=[Progress may be weak; Hash inventory not obvious] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-NexusToolBridge-Unified-v02.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","78/B/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Hash inventory; Sandbox/copy strategy] Cons=[] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\Invoke-VIA-NexusToolBridge-Unified-v02.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VDF-Nexus-Panorama3RoundGate.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VDF-Nexus-Panorama3RoundGate.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","VIA_NetGuardTuner_v2.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\VIA_NetGuardTuner_v2.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","VIA_NetGuardTuner_v1.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\VIA_NetGuardTuner_v1.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VIA-NexusToolBridge-AIO-v010.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VIA-NexusToolBridge-AIO-v010.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1"
"2026-06-17 01:25:54","Round1","COMMAND","Invoke-VIA-NexusToolBridge-Unified-v02.ps1","WARN_NOT_FOUND","LOW","PARALLEL_SAFE","P3","exists","False","Candidate not found at this path.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\Invoke-VIA-NexusToolBridge-Unified-v02.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Read_Me_VeritasNexusCore.md","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","17/F/N/A","Pros=[Matrix report output; Hash inventory] Cons=[No clear param block; Weak def_* structure; Weak exception handling; Progress may be weak; No obvious dry-run approval gate; Timeout/process isolation may be weak; Sandbox strategy not obvious] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VeritasNexusCore.ps1","OK_REVIEWED","LOW","PARALLEL_SAFE","P1","score/grade/parse","76/B/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Matrix report output; Child process / timeout guard] Cons=[Progress may be weak; No obvious dry-run approval gate; Hash inventory not obvious; Sandbox strategy not obvious] Risks=[]","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1"
"2026-06-17 01:25:54","Round1","COMMAND_REVIEW","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","WARN_RISK_PATTERN","HIGH","SEQUENTIAL_REQUIRED","P1","score/grade/parse","78/B/OK_PARSE","Pros=[Param block; def_* structure; try/catch; Dynamic progress; Matrix report output; Dry-run / approval gate; Child process / timeout guard; Hash inventory; Sandbox/copy strategy] Cons=[] Risks=[Potential destructive or process-stopping pattern]","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VDF-Nexus-Panorama3RoundGate.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\A_Invoke-VDF-Nexus-Panorama3RoundGate.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VDF-Nexus-Panorama3RoundGate.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","VIA_NetGuardTuner_v2.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\A_VIA_NetGuardTuner_v2.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\VIA_NetGuardTuner_v2.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","VIA_NetGuardTuner_v1.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\A_VIA_NetGuardTuner_v1.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\VIA_NetGuardTuner_v1.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-NexusToolBridge-AIO-v010.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\B_Invoke-VIA-NexusToolBridge-AIO-v010.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VIA-NexusToolBridge-AIO-v010.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\B_Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v0122-AstParserHotfix.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\C_Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v0121-Hotfix.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\C_Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VIA-Polyglot-RedFindingStabilizer-v012.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-NexusToolBridge-Unified-v02.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\B_Invoke-VIA-NexusToolBridge-Unified-v02.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\Invoke-VIA-NexusToolBridge-Unified-v02.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Read_Me_VeritasNexusCore.md","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\F_Read_Me_VeritasNexusCore.md","Copied to sandbox only.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VeritasNexusCore.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\B_Invoke-VeritasNexusCore.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1"
"2026-06-17 01:25:54","Round2","SANDBOX","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","OK_COPIED","LOW","PARALLEL_SAFE","P1","dest","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\sandbox\tools_input\B_Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","Copied to sandbox only.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1"
"2026-06-17 01:25:54","Round2","DRY_PROBE","Invoke-VeritasNexusCore.ps1","OK_EXIT_64","MEDIUM","PARALLEL_SAFE","P2","exit","64","Child process completed.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1"
"2026-06-17 01:25:55","Round2","DRY_PROBE","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1","OK_EXIT_64","MEDIUM","PARALLEL_SAFE","P2","exit","64","Child process completed.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1"
"2026-06-17 01:25:55","Round2","METHODOLOGY","Three-Round Safety Method","OK_CREATED","LOW","PARALLEL_SAFE","P0","rows","8","Three-round method generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\registry\VIA_ThreeRound_Methodology.csv"
"2026-06-17 01:25:55","Round2","LIBRARY_MATRIX","Top10 Local Free Libs by Flow/Lang","OK_CREATED","LOW","PARALLEL_SAFE","P1","rows","400","Top10 libraries generated for each flow and language area.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\registry\VIA_Top10_LocalFreeLibs_ByFunctionLanguage.csv"
"2026-06-17 01:25:55","Round2","LIBRARY_MATRIX","Top20 Enterprise Form to Process Mining","OK_CREATED","LOW","PARALLEL_SAFE","P1","rows","20","Top20 document/form-to-process-mining stack generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\registry\VIA_Top20_EnterpriseForms_To_ProcessMining_Libs.csv"
"2026-06-17 01:25:55","Round2","PLAN","Optional Heavy Install Plan","OK_WRITTEN","LOW","SEQUENTIAL_GATED","P2","file","ready","Heavy document/OCR/process-mining installs are planned but not forced.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\plans\VIA_InstallPlan_OptionalHeavy.ps1"
"2026-06-17 01:25:55","Round2","PLAN","Review Only Apply Plan","OK_WRITTEN","LOW","SEQUENTIAL_GATED","P2","file","ready","Non-destructive apply plan generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\plans\VIA_ApplyPlan_ReviewOnly.ps1"
"2026-06-17 01:25:55","Round2","PLAN","Strongest First Step Command","OK_WRITTEN","LOW","PARALLEL_SAFE","P0","file","ready","Reusable one-command first step generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\runs\RUN_20260617_012548_VIA_FIRSTSTEP_PANORAMA_SANDBOX\plans\VIA_Strongest_FirstStep_Command.ps1"
"2026-06-17 01:25:55","Round3","BRIDGE","VIA_FirstStep_PanoramaBridge.psm1","OK_WRITTEN","LOW","PARALLEL_SAFE","P0","module","ready","Reusable bridge module generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\bridge\VIA_FirstStep_PanoramaBridge.psm1"
"2026-06-17 01:25:55","Round3","BRIDGE","VIA_FirstStep_PanoramaBridge.json","OK_WRITTEN","LOW","PARALLEL_SAFE","P0","json","ready","Bridge manifest generated.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\tools\VIA_FirstStep_PanoramaSandbox\bridge\VIA_FirstStep_PanoramaBridge.json"
"2026-06-17 01:25:55","Round3","CLASSIFY","Parallel Safe Items","OK_CLASSIFIED","LOW","PARALLEL_SAFE","P1","count","63","Can be inspected or improved independently.",""
"2026-06-17 01:25:55","Round3","CLASSIFY","Sequential Gated Items","WARN_REVIEW_REQUIRED","HIGH","SEQUENTIAL_GATED","P0","count","10","Handle in order to avoid Hydra risk.",""
"2026-06-17 01:25:55","Round3","CLASSIFY","Hydra Risk Gate","WARN_HYDRA_REVIEW","HIGH","SEQUENTIAL_GATED","P0","high","7","High-risk issues isolated before any apply action.",""
