"Time","Round","Layer","Name","Status","Risk","FixClass","Metric","Value","Message","Path","Sha256"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialRegex_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialRegex_SSOT.json","1f3542fded8ad064f54507701b6b9e00928e55532126f1c21a8ab6c7355ef4b3"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSynonym_BidirectionalIndex.json","OK","LOW","PARALLEL_SAFE","exists_non_empty","31872","File exists and is non-empty.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSynonym_BidirectionalIndex.json","83250c7da380e11eb6b7bcd42337ba711ad1b23a1d8a24a3fb836a7bcf545143"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSynonym_BidirectionalIndex.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSynonym_BidirectionalIndex.json","83250c7da380e11eb6b7bcd42337ba711ad1b23a1d8a24a3fb836a7bcf545143"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialVerificationRules_SSOT.json","OK","LOW","PARALLEL_SAFE","exists_non_empty","3836","File exists and is non-empty.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialVerificationRules_SSOT.json","9fb6c1e966624a17a6128ff5ddc49b1eafb304aab5c2eb09dfddc1c0675545ad"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialVerificationRules_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialVerificationRules_SSOT.json","9fb6c1e966624a17a6128ff5ddc49b1eafb304aab5c2eb09dfddc1c0675545ad"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSSOT_CrossLinks.json","OK","LOW","PARALLEL_SAFE","exists_non_empty","27893","File exists and is non-empty.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSSOT_CrossLinks.json","a12c44d4b92c7b4d929e2cd3fdc3ec115afcd04b3dec1d0966afafad92c1e31a"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSSOT_CrossLinks.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSSOT_CrossLinks.json","a12c44d4b92c7b4d929e2cd3fdc3ec115afcd04b3dec1d0966afafad92c1e31a"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialPeriod_Normalization_SSOT.json","OK","LOW","PARALLEL_SAFE","exists_non_empty","808","File exists and is non-empty.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialPeriod_Normalization_SSOT.json","59b7fc27bdc6da5a86792aa0b763e7aa93a4fbce4714b4322f0f55717eca59fc"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialPeriod_Normalization_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialPeriod_Normalization_SSOT.json","59b7fc27bdc6da5a86792aa0b763e7aa93a4fbce4714b4322f0f55717eca59fc"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSSOT_Manifest.json","OK","LOW","PARALLEL_SAFE","exists_non_empty","1839","File exists and is non-empty.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSSOT_Manifest.json","31e4f31019760e2ba7da54546143ca01cd04a783fe7c4ebf8e5d472d906e5973"
"2026-06-09 04:03:29","Round0","REGISTRY_SSOT_READY","VRN_FinancialSSOT_Manifest.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VRN\_ssot\VRN_FinancialSSOT_Manifest.json","31e4f31019760e2ba7da54546143ca01cd04a783fe7c4ebf8e5d472d906e5973"
"2026-06-09 04:03:29","Round1","BACKUP","VIA_UnifiedInput_SSOT.json","OK","LOW","SEQUENTIAL_REQUIRED","backup","created","Backup created before promotion.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_active\VIA_ACTIVATION_FREEZE_PROMOTE_20260609_040327\backup\VIA_UnifiedInput_SSOT.json.backup_20260609_040329","af00671291fc9037eb95115e313b91c594060d09f64ef6535329a7c996ff434e"
"2026-06-09 04:03:29","Round1","PROMOTE","VIA_UnifiedInput_SSOT.json","OK","LOW","SEQUENTIAL_REQUIRED","freeze_status","ACTIVE_READY","Unified SSOT promoted to ACTIVE_READY.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\VIA_UnifiedInput_SSOT.json","22bbbca5f18547046d09d4827f5088b65dd95cf88e005c172b7c2bebfbdf5bf3"
"2026-06-09 04:03:29","Round2","LOCAL_FREE_LIBS","VIA_LocalFreeLibs_Top10_ByFunction_ByLanguage.json","OK","LOW","PARALLEL_SAFE","write","complete","Top 10 local free libs by function/language written.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_active\VIA_ACTIVATION_FREEZE_PROMOTE_20260609_040327\registry\VIA_LocalFreeLibs_Top10_ByFunction_ByLanguage.json","db20f970024e2204da913047fbc8facbf8d8c782f0df9b2ec6d758b0cc73399b"
"2026-06-09 04:03:29","Round2","ACTIVE_POINTER","VIA_ACTIVE_POINTER.json","OK","LOW","SEQUENTIAL_REQUIRED","write","complete","Active pointer written.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_active\VIA_ACTIVE_POINTER.json","f7b49dd8d7e07e1da453780b69f1b78de00eee57456150e5cd61f3f82dee026e"
