date,ticker,open,high,low,close,adj_close,volume,category
2020-03-11,NVDA,41.992400497519625,42.474790774058725,41.41498318656426,41.892286022480434,41.892286022480434,86470031,US_STOCKS
2020-03-12,NVDA,41.627419216674234,42.20972362617014,41.579528593373375,41.61153876783513,41.61153876783513,34783534,US_STOCKS
2020-03-13,NVDA,40.99134023618341,41.58142137450953,40.37462007419942,41.08979498543233,41.08979498543233,53826652,US_STOCKS
2020-03-16,NVDA,41.72340730499121,42.58890219199402,40.61813318309881,41.63355784653618,41.63355784653618,72094184,US_STOCKS
2020-03-17,NVDA,42.921176906068176,42.55693993193681,42.28386025329658,42.53367496957444,42.53367496957444,1748724,US_STOCKS
2020-03-18,NVDA,43.49633888093009,44.53680904972744,43.051640658428624,43.368423962386316,43.368423962386316,92776419,US_STOCKS
2020-03-19,NVDA,42.308491666858664,43.88044226026517,42.233622925400226,42.683881559473036,42.683881559473036,11040662,US_STOCKS
2020-03-20,NVDA,42.45059931634895,42.78969975570274,42.099704449083646,42.46259775248138,42.46259775248138,31421706,US_STOCKS
2020-03-23,NVDA,43.04569413047329,43.47844934954568,42.386794521202646,42.78638646698979,42.78638646698979,61423044,US_STOCKS
2020-03-24,NVDA,43.852733817782806,44.02108928728827,43.12225795506927,43.6639738699577,43.6639738699577,13066723,US_STOCKS
2020-03-25,NVDA,43.01312912108624,44.17373591566831,43.053555270836796,43.289184815818984,43.289184815818984,52991174,US_STOCKS
2020-03-26,NVDA,43.35223127550917,43.31015534675259,42.436977927096784,43.17173348556448,43.17173348556448,26399715,US_STOCKS
2020-03-27,NVDA,42.6509198677308,42.87269144497708,41.23782817928494,42.2596572461791,42.2596572461791,55472427,US_STOCKS
2020-03-30,NVDA,40.913833195664516,42.07519280295523,40.11236250627831,41.29089126484013,41.29089126484013,60559570,US_STOCKS
2020-03-31,NVDA,42.27131940904249,43.11736497316921,41.71577818911296,42.00318046375204,42.00318046375204,21992439,US_STOCKS
2020-04-01,NVDA,43.28036473353021,43.71701344856051,42.09644153394981,43.18451153766028,43.18451153766028,90102289,US_STOCKS
2020-04-02,NVDA,43.038958816917685,43.472240705521685,42.15474834911073,43.16550161067366,43.16550161067366,28205797,US_STOCKS
2020-04-03,NVDA,44.35941182751557,44.6353153814672,43.19235873301993,44.07502713069078,44.07502713069078,10457996,US_STOCKS
2020-04-06,NVDA,44.547965437439274,45.0401525081237,43.65585533595197,44.43788451012966,44.43788451012966,17633406,US_STOCKS
2020-04-07,NVDA,44.1169848818234,45.04550311031239,43.623462628103546,43.90896725163289,43.90896725163289,10475740,US_STOCKS
2020-04-08,NVDA,43.84847363184187,45.12285346973866,43.46396029851377,44.270246375027575,44.270246375027575,55123043,US_STOCKS
2020-04-09,NVDA,45.43142846943265,46.21195598307877,44.86169736148748,45.6763017760276,45.6763017760276,50179919,US_STOCKS
2020-04-10,NVDA,46.1349811504857,45.876264957500936,44.73643105763017,45.68925005832711,45.68925005832711,41027558,US_STOCKS
2020-04-13,NVDA,47.096958359162194,48.18004543810427,46.184931178468084,47.164687213238665,47.164687213238665,99134343,US_STOCKS
2020-04-14,NVDA,44.40814501689796,44.8804007735037,43.76844077056594,44.74066273219578,44.74066273219578,58260304,US_STOCKS
2020-04-15,NVDA,45.315244669466445,45.62930977166675,45.40387555312421,45.520852649867955,45.520852649867955,89524896,US_STOCKS
2020-04-16,NVDA,45.36432448148965,46.08843752673944,45.33524645972007,45.645622637855276,45.645622637855276,36144634,US_STOCKS
2020-04-17,NVDA,45.027179978868084,46.12554513714658,45.326175294402724,45.41830072678693,45.41830072678693,80235294,US_STOCKS
2020-04-20,NVDA,45.30449870203092,46.2849502353001,44.34452064726434,45.54707139838598,45.54707139838598,65436859,US_STOCKS
2020-04-21,NVDA,43.81091880003805,44.20805959585335,43.34467431635544,43.78205960453357,43.78205960453357,67279208,US_STOCKS
2020-04-22,NVDA,44.06470838728122,44.499838479070974,42.903346830450104,43.633487910403254,43.633487910403254,73334400,US_STOCKS
2020-04-23,NVDA,43.95815149842935,44.06813035692624,43.2467205030588,43.98876273974788,43.98876273974788,95804903,US_STOCKS
2020-04-24,NVDA,45.03857649804303,46.271365162246056,45.059698509296275,45.332966112260046,45.332966112260046,54046940,US_STOCKS
2020-04-27,NVDA,44.5461522102278,45.51516775967151,43.889661893055234,44.90840455353244,44.90840455353244,35409580,US_STOCKS
2020-04-28,NVDA,44.37302131299305,45.28256433941101,42.9969568326726,44.22714980213257,44.22714980213257,24229566,US_STOCKS
2020-04-29,NVDA,43.73929653607144,44.027951892490336,42.52260762595392,43.827551273316935,43.827551273316935,92773095,US_STOCKS
2020-04-30,NVDA,44.709476206923284,45.80227968000767,43.97558069809141,44.67377548957606,44.67377548957606,62734983,US_STOCKS
2020-05-01,NVDA,44.64229222726466,46.03207138133109,44.83972045968311,45.01218033036335,45.01218033036335,82780695,US_STOCKS
2020-05-04,NVDA,44.83173709244786,45.52816037100255,44.5319180783438,44.580279274217474,44.580279274217474,31009707,US_STOCKS
2020-05-05,NVDA,44.868902151858165,45.56956706133169,44.96395706169183,45.082491663702775,45.082491663702775,93758824,US_STOCKS
2020-05-06,NVDA,45.263757589855686,45.629533517001164,44.67661729280454,45.215104111550794,45.215104111550794,45273051,US_STOCKS
2020-05-07,NVDA,46.22908783778999,46.850012608837226,44.863747493753486,46.13626689754388,46.13626689754388,50199384,US_STOCKS
2020-05-08,NVDA,45.982805362676125,46.69767985775075,45.249767693953736,45.53460098613398,45.53460098613398,93128926,US_STOCKS
2020-05-11,NVDA,44.934304373027665,46.392202548833964,44.764677777073736,45.281736285048325,45.281736285048325,87919457,US_STOCKS
2020-05-12,NVDA,45.302955517761625,46.05923142895383,43.90603590135886,44.97191126162642,44.97191126162642,31163234,US_STOCKS
2020-05-13,NVDA,43.33426079685168,44.22885545077146,43.473048425279785,43.700541885338815,43.700541885338815,69800157,US_STOCKS
2020-05-14,NVDA,43.86761311543277,45.290949631389225,43.156912876097685,44.00305475864333,44.00305475864333,82425575,US_STOCKS
2020-05-15,NVDA,43.951389753083866,45.421819749118235,43.051100268451876,44.276802402137264,44.276802402137264,49219129,US_STOCKS
2020-05-18,NVDA,44.41980187470712,45.34262712280258,44.093112504454865,44.3256073547264,44.3256073547264,50754041,US_STOCKS
2020-05-19,NVDA,44.07246381504313,44.35589352824628,43.67503731008505,44.16196861879198,44.16196861879198,7749058,US_STOCKS
2020-05-20,NVDA,42.54863476283238,43.13020559378513,41.714871678365434,42.95601942152304,42.95601942152304,55403424,US_STOCKS
2020-05-21,NVDA,43.03482115862101,43.19081049029266,42.23873781034611,42.63759046785893,42.63759046785893,51108044,US_STOCKS
2020-05-22,NVDA,42.33669809047836,42.52234500246216,41.57307768942949,42.38797763426561,42.38797763426561,22387780,US_STOCKS
2020-05-25,NVDA,41.850083879223966,42.56460869677925,41.55981522738964,41.75022739301497,41.75022739301497,7073613,US_STOCKS
2020-05-26,NVDA,41.891218728678,42.23192468921842,41.58461491151763,41.65730331766198,41.65730331766198,99491765,US_STOCKS
2020-05-27,NVDA,41.66381486697802,42.912080563882505,40.79510816499265,42.03559400294132,42.03559400294132,24678830,US_STOCKS
2020-05-28,NVDA,43.350956539225635,43.82237075227317,43.2661080564093,43.66336849209142,43.66336849209142,11003535,US_STOCKS
2020-05-29,NVDA,44.028046917577306,43.941447553539426,43.189195202868916,43.859484968027914,43.859484968027914,99672988,US_STOCKS
2020-06-01,NVDA,44.4063705473249,44.943740451541416,43.72382258711142,44.12926500280424,44.12926500280424,62765687,US_STOCKS
2020-06-02,NVDA,44.13154412672366,44.671496003517134,43.93472941595634,44.10768939690261,44.10768939690261,88773817,US_STOCKS
2020-06-03,NVDA,42.416503772204585,42.707050958642505,41.990703353695,42.45914579053696,42.45914579053696,41998845,US_STOCKS
2020-06-04,NVDA,42.75736003987889,43.41398794091512,41.49870865630242,42.479089806264085,42.479089806264085,2092095,US_STOCKS
2020-06-05,NVDA,42.50134830633201,43.18750355968962,42.548227352030686,42.572739386013055,42.572739386013055,26721507,US_STOCKS
2020-06-08,NVDA,44.94541637795349,44.89656756972664,43.99459735618586,44.71265141538883,44.71265141538883,22304985,US_STOCKS
2020-06-09,NVDA,44.15029942291381,44.90796619533567,43.280054659378294,44.58534469152049,44.58534469152049,80352174,US_STOCKS
2020-06-10,NVDA,45.311510878060425,45.5559440348405,44.751011099040234,44.898821880187135,44.898821880187135,55247989,US_STOCKS
2020-06-11,NVDA,44.87156974559024,46.0502172505415,44.780396185324314,44.91255035076448,44.91255035076448,49335872,US_STOCKS
2020-06-12,NVDA,43.60038553530067,44.335369840432705,42.93642715005054,43.90769667694685,43.90769667694685,48125794,US_STOCKS
2020-06-15,NVDA,44.843589437069085,45.487191271687436,44.335543375899036,44.95517872352819,44.95517872352819,78716637,US_STOCKS
2020-06-16,NVDA,46.034378349786486,46.98528131388788,44.59791689608666,45.67619957970289,45.67619957970289,32225282,US_STOCKS
2020-06-17,NVDA,46.61925889734533,47.054230221925486,46.08966093120553,46.44450244102378,46.44450244102378,84246286,US_STOCKS
2020-06-18,NVDA,45.224844082493114,46.88108693654673,45.014284847050035,45.64622598618379,45.64622598618379,64082946,US_STOCKS
2020-06-19,NVDA,47.122222632853266,48.23389554788258,46.075338200469076,46.97251753475241,46.97251753475241,61779424,US_STOCKS
2020-06-22,NVDA,45.306418699035596,46.41329717847409,45.49662752421641,45.702520579724734,45.702520579724734,74005943,US_STOCKS
2020-06-23,NVDA,46.295953812554934,47.229163006196124,46.22677561229006,46.28464006843974,46.28464006843974,9394409,US_STOCKS
2020-06-24,NVDA,48.56783569624663,48.46319066981788,48.2552374158646,48.35861371303826,48.35861371303826,2198739,US_STOCKS
2020-06-25,NVDA,47.882163324798945,48.49877304223775,46.94611077146271,47.44895305643675,47.44895305643675,30357022,US_STOCKS
2020-06-26,NVDA,46.81784160909881,48.050305914615706,46.027278299117505,46.95899732173541,46.95899732173541,19334361,US_STOCKS
2020-06-29,NVDA,46.79256083000044,47.23857859828445,46.16654811568025,47.099546882782306,47.099546882782306,76672893,US_STOCKS
2020-06-30,NVDA,46.45306009301014,46.70170345963553,46.55732251504406,46.67237692615738,46.67237692615738,96818143,US_STOCKS
2020-07-01,NVDA,45.086375551921286,46.31630490484581,44.42320101954666,45.271586340277,45.271586340277,38812024,US_STOCKS
2020-07-02,NVDA,45.111825035434755,45.544188618030404,44.54167797701033,45.37893701929082,45.37893701929082,77688744,US_STOCKS
2020-07-03,NVDA,44.588151903847994,45.167511724834,44.4042369068375,44.46019168989939,44.46019168989939,96880388,US_STOCKS
2020-07-06,NVDA,45.194171400433724,45.320429769050364,43.60499437651656,44.9257720865678,44.9257720865678,60586277,US_STOCKS
2020-07-07,NVDA,44.21735126090064,45.135282298292275,43.069523872106394,44.14458098669327,44.14458098669327,65991382,US_STOCKS
2020-07-08,NVDA,45.218291710130195,46.019464766929154,44.2887243058878,45.55714966500715,45.55714966500715,23236945,US_STOCKS
2020-07-09,NVDA,44.77428504548478,45.47091670326031,44.297316874757406,44.88905106538073,44.88905106538073,61681018,US_STOCKS
2020-07-10,NVDA,45.040420037400686,44.96716973460364,44.482067262351556,44.6447993995031,44.6447993995031,20549578,US_STOCKS
2020-07-13,NVDA,45.76728077181399,46.295731489726364,45.02628963044263,45.415830458452824,45.415830458452824,81778746,US_STOCKS
2020-07-14,NVDA,44.66371805685057,45.46934723259905,43.12078661837805,44.343231786660795,44.343231786660795,25971860,US_STOCKS
2020-07-15,NVDA,44.8167440180355,45.205355221116314,43.4629773781908,44.589301190494055,44.589301190494055,73120577,US_STOCKS
2020-07-16,NVDA,46.05280568169578,46.70114027036256,45.555797226085645,45.79958213107796,45.79958213107796,54957664,US_STOCKS
2020-07-17,NVDA,44.80306493502365,45.620780451831365,44.3154681364001,44.372940504696686,44.372940504696686,17316666,US_STOCKS
2020-07-20,NVDA,44.252809158324204,45.55211936803309,43.48743362469067,44.581168389597515,44.581168389597515,22137625,US_STOCKS
2020-07-21,NVDA,44.86271786986027,45.9888213835849,43.87131849400615,44.85746713022608,44.85746713022608,54681483,US_STOCKS
2020-07-22,NVDA,45.686140318136665,46.29923068524673,45.19665683794946,45.6037364728045,45.6037364728045,56937177,US_STOCKS
2020-07-23,NVDA,44.68933653679079,45.68758890694407,43.67129606422771,44.521148724302655,44.521148724302655,76351032,US_STOCKS
2020-07-24,NVDA,43.094915778820216,43.99071301649398,43.37775802499984,43.38990496792468,43.38990496792468,25421207,US_STOCKS
2020-07-27,NVDA,44.085005811435316,45.19203890272032,43.755658170630845,43.88623477151115,43.88623477151115,40747937,US_STOCKS
2020-07-28,NVDA,44.45599926213272,44.46128667556112,43.45490248556321,44.1907917881437,44.1907917881437,73574058,US_STOCKS
2020-07-29,NVDA,44.55949797457648,44.7071390549518,43.982398868793645,44.45637212781291,44.45637212781291,78595386,US_STOCKS
2020-07-30,NVDA,44.85746168157198,44.8158951018637,43.78589114093752,44.808865110428975,44.808865110428975,4495824,US_STOCKS
2020-07-31,NVDA,44.461697399620675,44.513009278466896,42.972573941861974,44.24425125512005,44.24425125512005,37426134,US_STOCKS
2020-08-03,NVDA,44.340003185641756,44.69275213188045,44.08608658393152,44.49401332501761,44.49401332501761,87788425,US_STOCKS
2020-08-04,NVDA,45.24401543381392,45.294307098058106,44.19638339097592,44.79930674898557,44.79930674898557,72485022,US_STOCKS
2020-08-05,NVDA,44.54548549622926,44.99050605783295,43.68484636024995,44.204057089679836,44.204057089679836,41849562,US_STOCKS
2020-08-06,NVDA,46.0773258907753,45.90218853935787,45.04462437755007,45.89775720691176,45.89775720691176,36193808,US_STOCKS
2020-08-07,NVDA,46.65150161085593,46.507995636375675,45.56021218399539,46.37861233133169,46.37861233133169,48616316,US_STOCKS
2020-08-10,NVDA,45.44897465614539,45.40814577275611,44.53142543159427,45.31997088234859,45.31997088234859,56586974,US_STOCKS
2020-08-11,NVDA,46.01614989448958,46.79248652924031,45.02766874179849,45.96039066175066,45.96039066175066,80693910,US_STOCKS
2020-08-12,NVDA,44.902746384120086,46.226965710267514,44.43612041200101,45.1104160457225,45.1104160457225,8628769,US_STOCKS
2020-08-13,NVDA,45.46069385083761,46.32554237993928,44.785646657412684,45.86564074052832,45.86564074052832,71060412,US_STOCKS
2020-08-14,NVDA,47.245450677276864,47.70325152300526,46.353959746799106,46.97430095307521,46.97430095307521,15597800,US_STOCKS
2020-08-17,NVDA,46.091333108347115,46.85246088964246,46.12732191403849,46.250255689845865,46.250255689845865,22840583,US_STOCKS
2020-08-18,NVDA,47.280334175703615,48.22905984045772,45.77434408866572,47.18763379159659,47.18763379159659,93378219,US_STOCKS
2020-08-19,NVDA,47.7601761273813,48.22623490789105,46.7154578663379,47.6243845297169,47.6243845297169,78779510,US_STOCKS
2020-08-20,NVDA,48.08514061548242,49.05086947694482,47.234232225462236,48.455011097569376,48.455011097569376,38999462,US_STOCKS
2020-08-21,NVDA,50.41401198160994,51.22932696798526,50.06304344779311,50.34164860915272,50.34164860915272,36861308,US_STOCKS
2020-08-24,NVDA,49.97895702993839,50.18433437144939,50.108532585711096,50.144925411588304,50.144925411588304,83338007,US_STOCKS
2020-08-25,NVDA,49.214765739303786,50.20755066888309,48.99608731374064,49.43914946216543,49.43914946216543,94127245,US_STOCKS
2020-08-26,NVDA,48.375044748232284,49.2356081838927,47.336374174368686,48.60905187492742,48.60905187492742,84351423,US_STOCKS
2020-08-27,NVDA,47.564053377341395,49.017090357534684,47.2066184230387,47.86454563756266,47.86454563756266,48813918,US_STOCKS
2020-08-28,NVDA,47.487925307198594,47.95427732812855,46.79389346654877,47.838601417420506,47.838601417420506,50149654,US_STOCKS
2020-08-31,NVDA,48.15195254042173,49.26799469350833,47.10561805063823,48.21284468575831,48.21284468575831,16731908,US_STOCKS
2020-09-01,NVDA,48.634838350356105,48.72491185385767,47.4339798245413,48.5278585411256,48.5278585411256,66038560,US_STOCKS
2020-09-02,NVDA,49.83016046484226,49.481367815141546,49.29469551327061,49.37921503360291,49.37921503360291,28936520,US_STOCKS
2020-09-03,NVDA,49.20580245533348,49.80776429802809,48.09723891265032,49.441434712934175,49.441434712934175,25705073,US_STOCKS
2020-09-04,NVDA,50.69588867817379,52.08841531897232,50.241039504937085,50.928172351223076,50.928172351223076,77894345,US_STOCKS
2020-09-07,NVDA,50.26872918329733,51.45126594034423,50.658394850472284,50.70953074723287,50.70953074723287,7202667,US_STOCKS
2020-09-08,NVDA,53.9540529229787,53.74257855140357,52.664171478154245,53.519010317797125,53.519010317797125,41698464,US_STOCKS
2020-09-09,NVDA,54.07662250087733,55.70650032624158,54.20671878087409,54.2422312729258,54.2422312729258,66715178,US_STOCKS
2020-09-10,NVDA,53.8611863583492,54.26341872165263,51.86674010824244,53.36659073594937,53.36659073594937,6173530,US_STOCKS
2020-09-11,NVDA,52.19205492564897,52.68496744392191,51.13080674947998,52.2769596933608,52.2769596933608,98148411,US_STOCKS
2020-09-14,NVDA,52.57641221543793,53.87055402918866,52.51969366219923,52.8336804731507,52.8336804731507,56967695,US_STOCKS
2020-09-15,NVDA,52.612407555046815,54.18568062664043,51.68921103480413,52.65038692567293,52.65038692567293,35601130,US_STOCKS
2020-09-16,NVDA,53.04231604661893,53.69743181490444,53.093556638386,53.45488535818001,53.45488535818001,25845699,US_STOCKS
2020-09-17,NVDA,54.39304296381748,54.92369880573084,53.166160045028974,54.01427750291331,54.01427750291331,12362118,US_STOCKS
2020-09-18,NVDA,54.37849183171256,55.160349753294604,53.880014092707,53.98961575844654,53.98961575844654,71075674,US_STOCKS
2020-09-21,NVDA,53.175507076373535,53.259504200017396,52.39876902628506,53.1292440249014,53.1292440249014,48984932,US_STOCKS
2020-09-22,NVDA,51.227981193834054,53.0358862700504,50.25765326895367,51.572719511710694,51.572719511710694,67233211,US_STOCKS
2020-09-23,NVDA,51.125150427044716,51.795756283334406,50.164545454962266,51.163732423607655,51.163732423607655,54997755,US_STOCKS
2020-09-24,NVDA,51.635192708234456,52.8921340907934,50.83103070686417,52.09122733124458,52.09122733124458,46464747,US_STOCKS
2020-09-25,NVDA,51.897118553553845,53.601602651449724,52.050025986968585,52.3663666764895,52.3663666764895,26603462,US_STOCKS
2020-09-28,NVDA,50.77127253419618,51.62039551881624,49.95361804116217,51.1140367697829,51.1140367697829,52419200,US_STOCKS
2020-09-29,NVDA,51.03914949493365,52.69428189930551,49.98740056053545,51.34219033078833,51.34219033078833,87187264,US_STOCKS
2020-09-30,NVDA,51.51864261615876,52.49027293449721,50.25883869547515,51.78919328607508,51.78919328607508,77429235,US_STOCKS
2020-10-01,NVDA,50.443912523947645,51.02511449425032,50.21671912631835,50.92549720734605,50.92549720734605,91012800,US_STOCKS
2020-10-02,NVDA,51.172572029096344,51.896632562070565,50.971197673974444,51.13299325362396,51.13299325362396,66021230,US_STOCKS
2020-10-05,NVDA,51.57376882509931,51.828477303835186,50.05129840798327,51.243653967029616,51.243653967029616,96483188,US_STOCKS
2020-10-06,NVDA,49.826532905611586,50.91043148601657,49.6917273650915,50.12349813226413,50.12349813226413,79492587,US_STOCKS
2020-10-07,NVDA,50.61071212570427,51.49429984636895,49.322679755973084,50.5322927121597,50.5322927121597,40201076,US_STOCKS
2020-10-08,NVDA,51.57421321115371,51.96750563518424,50.90719987823714,51.149579561569645,51.149579561569645,69894012,US_STOCKS
2020-10-09,NVDA,52.61548374703952,52.805763025665875,50.963543954626935,52.30868145577223,52.30868145577223,90708182,US_STOCKS
2020-10-12,NVDA,53.22490093844603,55.040923588392126,53.23776234181738,53.46345005437466,53.46345005437466,20999551,US_STOCKS
2020-10-13,NVDA,51.715131478629075,53.43961339062668,51.022257951702635,52.04381435552472,52.04381435552472,16058324,US_STOCKS
2020-10-14,NVDA,51.05868534737334,52.06331380700869,50.99169855900683,51.11969832437414,51.11969832437414,88359220,US_STOCKS
2020-10-15,NVDA,52.01129716157923,52.4809230746613,50.19744940600948,51.69738697242091,51.69738697242091,42358336,US_STOCKS
2020-10-16,NVDA,52.78650095409351,53.327884163399,51.28488781294138,52.28031218189937,52.28031218189937,17429534,US_STOCKS
2020-10-19,NVDA,53.27498861057327,53.54918545105925,52.61380566811976,52.871129570654176,52.871129570654176,2248144,US_STOCKS
2020-10-20,NVDA,57.06608506559871,57.899787189267,55.76791521742967,56.99796601709174,56.99796601709174,89135547,US_STOCKS
2020-10-21,NVDA,57.22034272212298,58.97210267998124,57.38131350446876,57.705755941668215,57.705755941668215,85959528,US_STOCKS
2020-10-22,NVDA,59.45100255616529,60.0324412504442,57.81532792938743,59.07403517137,59.07403517137,32120661,US_STOCKS
2020-10-23,NVDA,60.22549529230601,61.745605076277684,59.4299808975109,60.26024388114429,60.26024388114429,36422028,US_STOCKS
2020-10-26,NVDA,61.09849100483662,62.62388317037534,60.491071734196424,61.105564038340056,61.105564038340056,18202397,US_STOCKS
2020-10-27,NVDA,61.03910557765297,62.287498259117626,60.59786897087312,60.781375502024595,60.781375502024595,24747537,US_STOCKS
2020-10-28,NVDA,61.32251031019959,62.409496491147245,60.93030585717147,61.76478074123223,61.76478074123223,75133807,US_STOCKS
2020-10-29,NVDA,61.05589067013605,62.005790562190796,60.22838618143036,60.87187792342929,60.87187792342929,84303307,US_STOCKS
2020-10-30,NVDA,60.60961246307004,62.425755994321506,59.490722128528596,60.64443793496322,60.64443793496322,13500209,US_STOCKS
