date,region,cpi,gdp_growth,unemployment,interest_rate,pmi
2023-01-31,CN,6.281745010662877,2.76684195885254,11.549324738770258,1.42197165956419,46.217391163404216
2023-02-28,CN,6.782970622487322,4.988918745544784,8.205891942181793,0.2940469395634093,56.70702060232412
2023-03-31,CN,1.516243341920891,1.7800979038149682,5.497792267894743,4.575133902961977,51.76996819889227
2023-04-30,CN,7.289243439349874,0.0935675967819729,6.486263254392162,4.7355959412354025,48.01971676397453
2023-05-31,CN,5.049508061558016,0.7195722999207796,9.967501965618546,0.646481855856787,51.558224535070025
2023-06-30,CN,5.892528387916842,0.8491136450431185,3.5267856534783903,3.5255613066767193,52.54797491527474
2023-07-31,CN,1.079160806760704,2.288591266598611,11.278929202759079,0.5551297410584449,53.860068525137535
2023-08-31,CN,6.100682172338413,-1.5045843090178619,3.2035391234776767,2.320979333224736,56.867800308515456
2023-09-30,CN,2.1250358706952985,3.85646090550446,8.909195298812365,1.6608664389424281,52.73738697738674
2023-10-31,CN,7.7590248580871695,-0.4849412055736284,7.495818579696362,3.1224327805381034,47.070219082135
2023-11-30,CN,1.3046546203631675,-1.9057803294797009,5.922235709400146,0.36973647242432683,57.05654928811672
2023-12-31,CN,7.981236690132222,-1.570873247858752,6.894536483400956,0.12866061491287384,47.009863361358946
2024-01-31,CN,3.2604579263747184,0.7558874914035489,11.458046517857762,1.9791840437844792,52.444164885861035
2024-02-29,CN,2.719083577917065,-1.9991240287039715,11.094010110598216,0.4085737851815241,59.463732615543435
2024-03-31,CN,1.915908728701822,2.2341493652530815,11.994695290709732,0.6923229803483794,51.35914627409736
2024-04-30,CN,6.462965682800336,-1.7746689510502223,9.2080447602604,0.4018666894539974,48.5478021340984
2024-05-31,CN,2.1205331374535232,4.351355021528554,4.624110451035127,0.202170477575786,53.81438517671643
2024-06-30,CN,3.423266477867914,0.8399435444895649,4.071564703762923,3.741172457165973,54.02330474465277
2024-07-31,CN,3.54951931323796,-0.7989753936580481,8.341065652535043,3.8929863975368866,49.68595925800793
2024-08-31,CN,1.1810226847701797,-0.49959210672911203,9.141580370035463,4.945481887284614,45.200643591131644
2024-09-30,CN,3.143074934924705,-1.5658539068581279,5.84714358986729,2.0295717156371063,58.81293137919383
2024-10-31,CN,1.563925595834851,3.43993837146039,6.55980956456667,4.056314248334639,52.70103277988432
2024-11-30,CN,1.2749742719038706,4.623441193003871,3.7446065709106966,2.9884175126687804,58.16501644400274
2024-12-31,CN,1.5583885842513572,1.8772537189120904,10.41860887972007,4.931623543228979,55.86491101221032
