Date,ticker,open,high,low,close,adj_close,volume
2021-09-22,QQQ,371.37,371.84,370.47,371.4,371.5,3108647
2021-09-23,QQQ,382.88,382.47,379.65,381.18,381.51,4452984
2021-09-24,QQQ,374.55,377.61,367.79,373.95,374.67,5724638
2021-09-27,QQQ,376.06,378.15,370.17,375.06,375.29,1628103
2021-09-28,QQQ,374.55,377.98,373.27,373.9,374.01,7298664
2021-09-29,QQQ,383.25,381.68,379.28,381.64,382.12,3784683
2021-09-30,QQQ,373.02,376.83,360.52,373.39,373.31,1860741
2021-10-01,QQQ,376.27,378.89,370.58,375.97,375.59,2671501
2021-10-04,QQQ,374.83,381.19,367.83,374.78,375.04,1278639
2021-10-05,QQQ,382.72,384.07,378.01,383.56,383.41,1452970
2021-10-06,QQQ,380.9,385.75,371.86,378.98,380.01,7730719
2021-10-07,QQQ,383.42,383.04,376.59,381.53,381.63,2304442
2021-10-08,QQQ,379.2,382.05,372.93,376.93,377.2,4275647
2021-10-11,QQQ,376.74,380.19,374.7,378.18,377.94,3092234
2021-10-12,QQQ,376.93,376.47,366.5,376.27,376.75,3298257
2021-10-13,QQQ,376.33,380.03,374.05,374.29,374.28,3929463
2021-10-14,QQQ,366.05,364.51,359.7,363.32,363.27,1153129
2021-10-15,QQQ,363.0,368.91,365.12,365.76,365.72,6320261
2021-10-18,QQQ,360.0,360.45,352.86,360.0,359.54,3111591
2021-10-19,QQQ,353.82,361.09,348.73,354.15,354.06,2540470
2021-10-20,QQQ,348.82,349.85,344.68,346.07,346.26,4130889
2021-10-21,QQQ,336.99,345.46,340.34,340.76,340.23,2279440
2021-10-22,QQQ,341.69,345.6,337.44,343.49,343.84,3627687
2021-10-25,QQQ,348.46,346.76,344.78,345.98,345.89,3009547
2021-10-26,QQQ,348.78,351.46,349.1,349.6,349.69,4664564
2021-10-27,QQQ,342.15,348.73,343.2,344.39,343.62,2937374
2021-10-28,QQQ,348.29,352.41,341.95,345.67,345.75,1953220
2021-10-29,QQQ,340.2,347.64,339.87,342.65,342.3,3918309
2021-11-01,QQQ,349.51,353.35,346.76,347.73,347.61,2855315
2021-11-02,QQQ,347.4,350.16,346.45,350.13,349.58,1315202
2021-11-03,QQQ,344.35,353.66,345.57,346.86,346.55,3608591
2021-11-04,QQQ,352.8,356.62,348.74,352.44,352.39,2498692
2021-11-05,QQQ,353.79,359.69,351.18,355.3,355.21,3885951
2021-11-08,QQQ,348.56,352.37,342.61,348.09,348.4,2131792
2021-11-09,QQQ,342.59,340.97,334.12,339.53,338.9,1788357
2021-11-10,QQQ,332.58,333.73,328.55,332.84,332.82,5897635
2021-11-11,QQQ,344.02,341.71,338.11,341.24,341.21,4983156
2021-11-12,QQQ,336.76,340.92,334.81,336.21,336.06,3258280
2021-11-15,QQQ,347.5,347.76,343.38,345.84,345.53,4068901
2021-11-16,QQQ,336.47,343.05,339.01,340.48,340.85,4902262
2021-11-17,QQQ,335.72,336.98,329.93,334.65,335.34,3252404
2021-11-18,QQQ,340.06,343.34,335.22,339.24,338.66,1786460
2021-11-19,QQQ,343.5,344.3,342.63,344.12,343.8,3797048
2021-11-22,QQQ,350.45,349.49,342.8,347.16,346.81,5395688
2021-11-23,QQQ,349.99,351.25,346.74,350.85,350.75,4397693
2021-11-24,QQQ,344.02,347.68,346.15,346.81,347.25,3367401
2021-11-25,QQQ,352.69,354.23,351.28,351.32,351.5,4336792
2021-11-26,QQQ,350.25,356.83,347.32,352.76,352.7,2923749
2021-11-29,QQQ,351.13,353.16,347.29,351.0,351.01,5510068
2021-11-30,QQQ,354.03,355.11,347.37,351.67,351.56,6411413
2021-12-01,QQQ,358.34,358.46,348.2,357.44,357.71,1709837
2021-12-02,QQQ,359.28,364.1,357.76,359.72,360.03,5711357
2021-12-03,QQQ,347.65,348.97,347.13,348.26,348.47,10005466
2021-12-06,QQQ,355.32,356.34,348.3,353.09,352.32,4251549
2021-12-07,QQQ,355.4,360.64,350.47,357.58,357.59,5346104
2021-12-08,QQQ,357.11,356.78,353.55,355.73,355.66,2365385
2021-12-09,QQQ,360.44,358.29,355.81,356.53,356.88,2541199
2021-12-10,QQQ,358.28,359.17,353.67,357.31,357.4,2943898
2021-12-13,QQQ,346.47,350.81,345.69,346.88,347.07,2673169
2021-12-14,QQQ,344.69,348.85,341.9,344.96,344.79,1696517
2021-12-15,QQQ,342.43,343.89,340.0,343.26,343.58,2998639
2021-12-16,QQQ,341.5,345.07,338.73,342.61,343.03,4966329
2021-12-17,QQQ,340.28,343.83,338.54,340.08,339.53,1707836
2021-12-20,QQQ,344.8,345.23,341.79,343.63,343.19,3575322
2021-12-21,QQQ,342.37,339.91,335.8,339.63,339.89,3520893
2021-12-22,QQQ,341.07,344.71,342.29,344.44,344.38,2811818
2021-12-23,QQQ,343.55,351.61,342.91,347.79,348.15,4190215
2021-12-24,QQQ,357.96,356.63,352.42,355.06,355.15,3998099
2021-12-27,QQQ,364.58,368.2,364.0,364.48,364.73,2713591
2021-12-28,QQQ,374.38,374.71,369.69,374.17,373.89,5556312
2021-12-29,QQQ,368.63,368.96,364.64,367.71,367.83,4326654
2021-12-30,QQQ,369.44,374.96,363.32,369.79,369.91,7179480
2021-12-31,QQQ,369.61,367.47,361.18,365.99,365.74,3162222
2022-01-03,QQQ,385.13,385.57,376.88,384.18,384.57,2783216
2022-01-04,QQQ,387.05,390.12,383.9,387.91,387.18,2945434
2022-01-05,QQQ,395.64,398.72,392.09,396.35,396.43,5892308
2022-01-06,QQQ,398.85,400.5,398.15,399.13,398.62,3034786
2022-01-07,QQQ,382.07,384.48,381.73,383.56,383.16,3128856
2022-01-10,QQQ,382.44,381.34,378.43,379.24,379.61,8714392
2022-01-11,QQQ,375.76,375.82,372.07,375.53,375.12,1669042
2022-01-12,QQQ,371.33,375.26,370.18,373.52,373.09,3907506
2022-01-13,QQQ,376.48,381.98,374.08,375.72,375.94,3170095
2022-01-14,QQQ,381.46,382.75,376.69,378.73,378.31,2884019
2022-01-17,QQQ,365.93,365.23,358.57,364.0,364.37,2029537
2022-01-18,QQQ,361.51,364.72,360.54,362.89,363.12,2345573
2022-01-19,QQQ,358.42,361.5,359.02,360.42,360.14,2665639
2022-01-20,QQQ,370.7,368.66,366.96,368.07,368.43,4188571
2022-01-21,QQQ,368.51,373.35,365.1,371.52,370.8,5006364
2022-01-24,QQQ,371.38,371.01,368.47,370.69,370.86,1343240
2022-01-25,QQQ,371.06,375.07,370.92,372.12,371.65,1792671
2022-01-26,QQQ,365.27,367.49,359.87,362.89,362.7,4299221
2022-01-27,QQQ,364.73,367.04,361.46,366.67,366.5,4484464
2022-01-28,QQQ,363.22,372.0,358.78,364.68,365.14,1572488
2022-01-31,QQQ,361.55,367.77,358.4,360.44,360.26,5061352
2022-02-01,QQQ,369.19,370.13,366.87,367.73,367.7,3246260
2022-02-02,QQQ,371.93,370.14,365.81,369.42,369.26,4749433
2022-02-03,QQQ,366.78,368.58,364.95,365.92,365.56,2135329
2022-02-04,QQQ,363.42,367.9,357.16,362.78,362.41,1631463
2022-02-07,QQQ,366.87,371.55,361.59,364.96,365.07,2801521
2022-02-08,QQQ,364.2,368.05,364.82,366.72,366.71,2864379
2022-02-09,QQQ,365.45,371.43,366.32,367.06,367.34,2785425
2022-02-10,QQQ,358.3,361.33,360.43,360.62,360.53,2689595
2022-02-11,QQQ,350.32,364.83,353.11,355.09,355.02,7621201
2022-02-14,QQQ,352.76,355.15,342.64,351.28,351.55,1397362
2022-02-15,QQQ,352.93,351.05,348.85,350.42,350.29,2142669
2022-02-16,QQQ,351.36,353.16,349.42,350.38,349.88,2651691
2022-02-17,QQQ,350.38,358.9,348.29,349.72,350.01,3308457
2022-02-18,QQQ,349.44,351.65,345.17,349.29,349.06,4664573
2022-02-21,QQQ,359.42,362.95,357.84,359.32,359.35,5038812
2022-02-22,QQQ,367.17,366.79,359.35,364.08,363.85,5599914
2022-02-23,QQQ,373.62,379.48,370.05,370.75,370.39,4158758
2022-02-24,QQQ,372.43,378.22,370.84,373.52,372.81,1376410
2022-02-25,QQQ,376.19,375.91,371.59,374.11,374.24,1422342
2022-02-28,QQQ,378.91,383.32,374.43,376.6,375.32,5801603
2022-03-01,QQQ,379.29,378.27,375.91,378.06,378.55,5617028
2022-03-02,QQQ,383.58,387.01,381.47,382.83,383.23,4492907
2022-03-03,QQQ,378.09,381.33,377.28,377.43,377.08,2169191
2022-03-04,QQQ,378.89,382.51,380.94,381.72,382.32,2782163
2022-03-07,QQQ,379.86,383.92,382.62,382.87,383.65,2677965
2022-03-08,QQQ,374.14,377.1,371.26,372.68,372.58,1958392
2022-03-09,QQQ,371.29,375.36,370.52,373.34,373.5,3721079
2022-03-10,QQQ,363.67,372.36,365.08,366.22,366.27,9604428
2022-03-11,QQQ,359.69,364.58,358.77,363.46,364.01,2551485
2022-03-14,QQQ,361.91,366.65,358.72,362.77,362.27,6251844
2022-03-15,QQQ,355.42,358.43,353.77,354.75,354.67,2099752
2022-03-16,QQQ,355.45,356.85,352.53,354.65,354.97,1516125
2022-03-17,QQQ,356.7,356.5,351.79,355.19,355.48,5356106
2022-03-18,QQQ,358.68,361.58,359.11,359.39,359.37,2930234
2022-03-21,QQQ,357.31,360.05,355.9,357.12,357.62,6172560
2022-03-22,QQQ,360.29,361.96,353.09,358.77,358.85,6820523
2022-03-23,QQQ,359.27,369.95,356.9,358.44,358.48,2844210
2022-03-24,QQQ,355.32,357.9,352.95,356.37,356.61,6398077
2022-03-25,QQQ,348.14,352.25,344.66,347.61,347.59,2109523
2022-03-28,QQQ,343.76,350.22,345.37,347.21,347.22,2092982
2022-03-29,QQQ,351.26,352.11,351.15,351.26,350.98,5588029
2022-03-30,QQQ,345.44,347.22,341.91,346.51,347.53,1507700
2022-03-31,QQQ,348.18,346.58,342.59,345.55,345.39,3266470
2022-04-01,QQQ,343.67,349.47,344.75,345.36,345.61,6106270
2022-04-04,QQQ,351.45,351.29,344.48,351.25,351.92,6314728
2022-04-05,QQQ,350.83,357.93,350.52,351.58,351.11,2633083
2022-04-06,QQQ,352.29,355.79,351.26,353.28,353.49,5414631
2022-04-07,QQQ,354.07,356.82,350.39,353.41,353.41,1864557
2022-04-08,QQQ,350.24,357.76,346.82,350.97,351.6,2341530
2022-04-11,QQQ,348.37,346.14,343.04,345.18,344.86,3668174
2022-04-12,QQQ,340.48,350.31,340.11,343.87,343.61,3948615
2022-04-13,QQQ,347.17,346.99,343.85,346.07,346.06,1936003
2022-04-14,QQQ,346.74,347.83,340.97,346.89,346.71,8294791
2022-04-15,QQQ,354.67,356.29,351.4,354.76,354.59,1278590
2022-04-18,QQQ,360.51,360.57,357.91,359.97,360.7,3358825
2022-04-19,QQQ,368.68,371.51,365.86,366.85,366.89,3605437
2022-04-20,QQQ,356.32,362.72,354.48,355.85,355.57,1364802
2022-04-21,QQQ,366.28,372.81,364.04,364.45,364.31,6337942
2022-04-22,QQQ,366.18,369.08,364.03,366.1,366.24,2257484
2022-04-25,QQQ,366.62,371.82,363.68,368.52,368.65,3433970
2022-04-26,QQQ,373.49,383.35,373.53,373.66,373.45,3851676
2022-04-27,QQQ,376.12,375.9,369.82,373.97,373.36,1579898
2022-04-28,QQQ,367.39,370.06,363.41,368.15,368.13,1912517
2022-04-29,QQQ,374.29,378.89,371.06,376.33,376.3,7142075
2022-05-02,QQQ,373.33,373.56,367.65,372.18,371.94,3163166
2022-05-03,QQQ,367.48,370.07,365.41,366.86,367.33,848708
2022-05-04,QQQ,364.35,367.96,364.27,365.76,365.97,2810967
2022-05-05,QQQ,363.4,364.78,363.14,363.82,363.87,3215678
2022-05-06,QQQ,363.69,366.57,363.87,364.02,363.89,3647984
2022-05-09,QQQ,363.68,368.59,361.98,363.67,364.3,1203279
2022-05-10,QQQ,372.4,371.36,371.08,371.2,370.77,3221461
2022-05-11,QQQ,373.19,374.74,373.42,373.94,373.76,2155803
2022-05-12,QQQ,370.61,369.52,362.37,369.32,369.15,3651020
2022-05-13,QQQ,364.54,369.87,363.44,365.51,365.62,4210820
2022-05-16,QQQ,366.6,366.36,362.8,363.57,363.81,3992775
2022-05-17,QQQ,364.7,366.92,361.3,361.65,361.17,6596083
2022-05-18,QQQ,357.5,360.45,356.48,359.04,358.8,9774476
2022-05-19,QQQ,351.12,353.59,351.35,353.29,353.45,1854634
2022-05-20,QQQ,356.74,360.51,351.77,355.0,354.77,2700668
2022-05-23,QQQ,353.21,358.02,351.01,352.75,352.61,4739920
2022-05-24,QQQ,348.85,350.86,345.75,347.89,347.95,3068200
2022-05-25,QQQ,349.45,351.81,348.52,350.6,350.26,837860
2022-05-26,QQQ,355.0,360.49,352.65,355.24,355.33,2968972
2022-05-27,QQQ,353.49,354.5,350.11,354.1,354.32,6059110
2022-05-30,QQQ,364.3,365.73,363.22,363.74,363.76,1627619
2022-05-31,QQQ,373.67,380.78,374.95,376.01,376.55,3650053
2022-06-01,QQQ,378.82,383.07,378.89,379.0,379.28,1259618
2022-06-02,QQQ,374.16,376.56,375.71,376.53,376.51,5050585
2022-06-03,QQQ,377.26,380.9,375.41,378.24,378.11,3688690
2022-06-06,QQQ,371.3,373.33,366.32,371.48,372.13,2460704
2022-06-07,QQQ,367.74,369.32,361.9,366.81,366.56,2652532
2022-06-08,QQQ,358.79,364.22,354.2,357.73,357.63,1544894
2022-06-09,QQQ,355.89,357.61,353.2,354.54,354.39,5410305
2022-06-10,QQQ,345.58,348.89,344.96,348.16,348.3,2191999
2022-06-13,QQQ,353.82,353.4,344.86,351.59,352.39,4198128
2022-06-14,QQQ,346.7,348.44,345.96,347.82,347.9,2020882
2022-06-15,QQQ,348.44,350.72,345.52,349.44,349.32,9812831
2022-06-16,QQQ,354.01,355.29,351.19,353.53,353.6,7130075
2022-06-17,QQQ,359.31,360.79,354.64,359.92,359.45,9219877
2022-06-20,QQQ,358.84,365.13,358.05,358.19,358.12,9774276
2022-06-21,QQQ,361.02,362.53,358.96,360.04,360.65,2380305
2022-06-22,QQQ,360.69,363.91,359.63,362.07,362.31,2101021
2022-06-23,QQQ,368.82,372.05,367.38,369.16,369.61,9002989
2022-06-24,QQQ,373.39,376.65,369.2,373.68,374.06,3046379
2022-06-27,QQQ,383.0,387.98,378.33,381.17,380.9,4958475
2022-06-28,QQQ,370.98,373.38,369.22,371.85,372.56,2396834
2022-06-29,QQQ,367.39,370.29,365.87,368.33,367.67,2416627
2022-06-30,QQQ,372.3,378.27,372.16,374.21,374.34,4950401
2022-07-01,QQQ,375.94,379.22,373.83,377.66,376.88,1220856
2022-07-04,QQQ,374.59,377.7,377.05,377.14,376.49,4835946
2022-07-05,QQQ,373.33,379.93,369.69,374.65,375.0,4249181
2022-07-06,QQQ,382.29,381.48,378.83,379.27,379.0,2507815
2022-07-07,QQQ,369.47,370.63,363.84,368.19,368.65,3308785
2022-07-08,QQQ,375.13,378.09,372.66,372.75,371.94,3578403
2022-07-11,QQQ,371.67,375.05,371.56,373.45,373.41,3680333
2022-07-12,QQQ,367.28,375.56,370.26,370.89,370.44,4616149
2022-07-13,QQQ,374.47,381.69,371.56,373.88,373.75,2174933
2022-07-14,QQQ,375.34,376.72,364.81,371.9,372.47,12595659
2022-07-15,QQQ,371.34,374.33,370.3,372.25,372.91,2949667
2022-07-18,QQQ,372.36,378.67,368.68,372.17,372.36,3062226
2022-07-19,QQQ,373.56,380.14,372.04,376.52,375.92,8643728
2022-07-20,QQQ,377.66,380.33,375.57,377.6,377.15,1309919
2022-07-21,QQQ,366.75,371.18,362.07,366.98,367.04,8598756
2022-07-22,QQQ,355.74,365.48,358.72,359.5,359.21,3425404
2022-07-25,QQQ,352.0,358.57,349.04,353.83,354.07,2507788
2022-07-26,QQQ,354.44,359.93,354.04,356.43,357.03,1867616
2022-07-27,QQQ,356.75,361.2,358.08,359.59,359.23,1733146
2022-07-28,QQQ,367.44,369.62,368.05,368.78,368.45,2755441
2022-07-29,QQQ,364.27,365.13,363.09,363.35,362.92,3756475
2022-08-01,QQQ,369.49,378.16,368.83,370.67,370.57,4462627
2022-08-02,QQQ,362.15,364.72,356.48,360.08,360.1,3734065
2022-08-03,QQQ,359.7,361.37,359.11,360.35,360.36,2532952
2022-08-04,QQQ,362.45,367.3,358.61,361.86,362.18,6386878
2022-08-05,QQQ,364.26,364.71,362.37,363.35,363.49,12445896
2022-08-08,QQQ,364.62,364.57,349.92,361.85,361.82,6901935
2022-08-09,QQQ,361.37,365.45,360.66,362.67,362.68,2731480
2022-08-10,QQQ,356.92,359.7,353.69,356.13,356.16,4201866
2022-08-11,QQQ,359.22,363.82,354.58,360.93,360.91,4338709
2022-08-12,QQQ,365.58,367.76,362.14,362.46,362.22,7288717
2022-08-15,QQQ,362.72,364.8,362.26,364.61,364.17,2760464
2022-08-16,QQQ,363.97,365.12,358.52,363.27,363.32,2017846
2022-08-17,QQQ,364.48,367.05,356.73,361.66,361.48,5762751
2022-08-18,QQQ,362.51,367.49,364.13,364.69,364.88,4005538
2022-08-19,QQQ,374.68,373.57,367.0,373.57,373.6,1877814
2022-08-22,QQQ,364.13,368.41,365.64,365.95,365.95,4651902
2022-08-23,QQQ,362.37,367.91,354.86,358.2,358.56,8195761
2022-08-24,QQQ,356.41,362.65,354.36,359.81,359.31,2310836
2022-08-25,QQQ,355.48,359.34,357.85,358.2,358.83,2093816
2022-08-26,QQQ,357.03,360.88,357.41,359.05,358.26,3318528
2022-08-29,QQQ,357.14,361.1,355.41,359.1,359.62,4593485
2022-08-30,QQQ,363.57,370.34,361.3,362.63,362.7,3148835
2022-08-31,QQQ,364.5,361.42,358.31,361.25,361.06,5764405
2022-09-01,QQQ,356.94,355.22,350.16,354.89,354.36,3724166
2022-09-02,QQQ,351.27,356.31,349.78,350.86,350.65,5421195
2022-09-05,QQQ,350.21,350.67,348.42,350.19,350.13,2279775
2022-09-06,QQQ,342.73,346.78,343.45,343.77,343.84,1769379
2022-09-07,QQQ,344.43,344.42,342.01,343.75,344.25,2757908
2022-09-08,QQQ,343.88,347.41,338.84,344.24,344.26,1667400
2022-09-09,QQQ,342.89,345.05,340.11,342.56,342.67,4011445
2022-09-12,QQQ,342.54,345.2,342.41,343.81,343.93,1192602
2022-09-13,QQQ,333.64,341.85,330.1,335.66,335.55,2606806
2022-09-14,QQQ,331.07,336.57,330.3,331.03,330.96,2833494
2022-09-15,QQQ,325.52,331.51,321.03,325.52,325.48,1937059
2022-09-16,QQQ,328.99,330.28,329.83,329.98,330.18,2804744
2022-09-19,QQQ,340.25,349.59,341.08,341.56,341.24,3276006
2022-09-20,QQQ,338.16,337.75,336.27,337.21,337.04,6166342
2022-09-21,QQQ,336.96,336.64,329.16,336.19,336.31,1942782
2022-09-22,QQQ,335.99,335.71,328.74,332.86,332.51,3908517
2022-09-23,QQQ,336.44,335.82,332.48,334.14,334.17,4316171
2022-09-26,QQQ,329.28,334.24,331.11,331.25,331.07,3234599
2022-09-27,QQQ,332.51,334.2,332.73,332.82,332.99,2548407
2022-09-28,QQQ,334.02,337.4,334.35,336.31,336.77,1849644
2022-09-29,QQQ,327.27,330.65,326.65,330.3,330.12,8446669
2022-09-30,QQQ,335.46,334.64,330.05,331.81,332.07,3389931
2022-10-03,QQQ,325.44,323.79,319.06,323.05,323.12,2791869
2022-10-04,QQQ,320.96,327.07,321.16,321.97,321.85,9442912
2022-10-05,QQQ,322.56,323.98,320.41,320.57,320.57,3653306
2022-10-06,QQQ,321.85,322.68,316.43,319.63,320.04,11660864
2022-10-07,QQQ,315.23,318.78,311.98,318.29,318.23,1610154
2022-10-10,QQQ,317.43,317.1,315.5,316.09,316.5,2903509
2022-10-11,QQQ,314.21,318.65,314.05,314.98,314.95,1647863
2022-10-12,QQQ,316.87,321.58,314.35,316.27,315.82,3075377
2022-10-13,QQQ,322.47,318.72,314.17,317.69,317.64,3068029
2022-10-14,QQQ,320.92,320.15,316.19,318.4,317.92,2599901
2022-10-17,QQQ,315.61,321.35,312.07,315.82,315.71,3358296
2022-10-18,QQQ,323.37,321.22,320.12,321.09,320.98,2664032
2022-10-19,QQQ,325.44,330.55,323.9,328.6,329.2,3093498
2022-10-20,QQQ,323.22,328.95,320.67,322.41,322.93,2240263
2022-10-21,QQQ,324.22,325.96,320.99,323.37,323.4,6725459
2022-10-24,QQQ,322.39,325.67,321.12,321.26,321.65,1877826
2022-10-25,QQQ,325.05,329.82,322.21,325.88,325.75,3635226
2022-10-26,QQQ,326.6,327.68,321.37,325.98,325.52,1800684
2022-10-27,QQQ,327.8,329.94,323.98,326.4,326.58,2153333
2022-10-28,QQQ,325.17,333.28,325.72,328.99,329.11,2271310
2022-10-31,QQQ,327.17,329.59,321.32,327.69,327.38,3060564
2022-11-01,QQQ,334.58,338.29,334.97,336.1,335.8,3568696
2022-11-02,QQQ,339.96,340.47,338.0,338.83,339.15,1879725
2022-11-03,QQQ,346.11,348.66,337.96,343.74,343.16,2658431
2022-11-04,QQQ,341.72,344.04,340.04,342.77,342.96,1991556
2022-11-07,QQQ,340.45,343.24,339.58,342.31,342.2,1948061
2022-11-08,QQQ,346.85,346.78,346.47,346.65,346.84,5761911
2022-11-09,QQQ,348.5,351.37,345.38,350.52,350.87,1629864
2022-11-10,QQQ,343.74,348.53,340.43,344.13,343.83,3393398
2022-11-11,QQQ,344.39,348.56,343.72,344.96,344.57,7640981
2022-11-14,QQQ,348.6,350.21,344.7,347.59,348.1,5974907
2022-11-15,QQQ,347.63,351.22,341.67,347.08,347.06,4043734
2022-11-16,QQQ,349.51,355.81,347.91,349.23,349.34,3242557
2022-11-17,QQQ,351.8,350.07,345.81,348.94,349.26,4724730
2022-11-18,QQQ,337.81,339.95,337.23,337.36,337.03,3932150
2022-11-21,QQQ,330.2,331.84,330.89,330.89,331.19,6657887
2022-11-22,QQQ,335.4,338.75,334.3,335.9,336.11,3057599
2022-11-23,QQQ,333.55,337.06,333.31,334.83,335.33,5392668
2022-11-24,QQQ,334.24,337.89,333.62,335.95,336.44,2777709
2022-11-25,QQQ,333.77,337.45,334.38,336.1,336.12,8425287
2022-11-28,QQQ,333.99,336.94,327.34,332.11,332.36,3014898
2022-11-29,QQQ,328.76,330.41,328.24,329.95,329.96,1455023
2022-11-30,QQQ,332.27,336.0,329.98,331.74,331.79,3398526
2022-12-01,QQQ,333.55,336.0,330.67,334.05,333.68,4791245
2022-12-02,QQQ,345.13,347.38,342.0,345.19,345.11,7380416
2022-12-05,QQQ,344.86,344.88,338.0,342.88,342.27,1986578
2022-12-06,QQQ,351.96,355.5,349.58,351.65,351.6,1366534
2022-12-07,QQQ,345.68,349.65,346.57,347.29,347.74,4190608
2022-12-08,QQQ,349.02,358.22,347.94,350.0,350.28,4126272
2022-12-09,QQQ,352.62,353.02,348.22,351.11,351.15,1614384
2022-12-12,QQQ,351.47,352.08,347.53,350.63,350.56,2772336
2022-12-13,QQQ,352.39,352.0,350.38,350.77,350.58,2835200
2022-12-14,QQQ,347.26,354.31,342.94,347.67,347.35,4933503
2022-12-15,QQQ,350.1,353.64,345.18,352.56,352.85,2658166
2022-12-16,QQQ,349.16,350.95,340.8,348.28,347.74,2629342
2022-12-19,QQQ,350.55,350.33,346.66,350.11,349.57,3461848
2022-12-20,QQQ,354.75,355.02,351.83,354.26,354.58,1641210
2022-12-21,QQQ,359.29,363.49,357.35,361.79,361.86,8456035
2022-12-22,QQQ,366.07,372.8,362.81,367.24,367.26,5214918
2022-12-23,QQQ,368.84,375.31,368.61,370.58,370.66,2301567
2022-12-26,QQQ,367.95,367.95,360.53,367.22,367.96,1869498
2022-12-27,QQQ,363.86,363.23,355.4,363.08,363.1,1943343
2022-12-28,QQQ,356.98,358.47,355.46,357.06,357.16,4383555
2022-12-29,QQQ,352.32,352.76,350.58,350.62,351.35,1972494
2022-12-30,QQQ,353.41,354.23,349.4,350.79,350.77,2885868
2023-01-02,QQQ,347.75,347.85,347.08,347.14,347.74,1403653
2023-01-03,QQQ,354.75,355.29,348.97,353.56,352.81,4285008
2023-01-04,QQQ,349.72,356.67,345.76,350.67,350.26,4366073
2023-01-05,QQQ,350.06,353.28,349.06,351.34,351.1,2980839
2023-01-06,QQQ,351.88,350.92,349.43,350.12,350.32,3601204
2023-01-09,QQQ,341.42,344.69,338.23,342.92,343.53,4866426
2023-01-10,QQQ,349.91,348.97,344.11,348.69,348.49,3553126
2023-01-11,QQQ,355.54,356.51,351.07,352.51,352.85,4830335
2023-01-12,QQQ,358.14,358.87,356.57,356.97,357.77,1823032
2023-01-13,QQQ,360.19,368.02,357.12,360.33,360.9,3950477
2023-01-16,QQQ,354.02,359.86,352.9,356.41,356.26,3601012
2023-01-17,QQQ,352.92,355.21,343.91,352.63,352.94,5962452
2023-01-18,QQQ,356.99,355.55,352.04,355.2,355.32,3319040
2023-01-19,QQQ,363.27,365.53,357.61,363.6,363.36,3113691
2023-01-20,QQQ,367.75,365.94,364.95,365.88,366.04,2474214
2023-01-23,QQQ,372.11,378.02,367.91,371.44,371.26,6890225
2023-01-24,QQQ,369.23,371.73,363.98,368.69,368.74,1006418
2023-01-25,QQQ,374.35,375.56,374.12,374.95,374.43,4221011
2023-01-26,QQQ,370.06,378.42,369.74,372.78,372.12,3235871
2023-01-27,QQQ,373.51,375.77,374.26,374.3,374.2,2982265
2023-01-30,QQQ,371.63,373.3,372.24,372.44,372.55,2772718
2023-01-31,QQQ,378.68,379.1,375.09,377.59,377.16,3178984
2023-02-01,QQQ,382.86,386.63,382.23,382.89,383.09,4152715
2023-02-02,QQQ,376.63,376.29,367.53,374.6,374.62,2196729
2023-02-03,QQQ,382.77,382.74,378.79,382.24,382.48,3497341
2023-02-06,QQQ,395.05,397.25,393.61,396.05,396.43,3895686
