Date,ticker,open,high,low,close,adj_close,volume
2022-03-21,TSM,196.46,196.73,195.76,196.04,195.68,3670003
2022-03-22,TSM,196.82,196.16,192.28,196.14,196.44,4124605
2022-03-23,TSM,199.85,200.01,196.67,198.73,198.46,3663661
2022-03-24,TSM,195.45,201.19,196.08,196.15,196.05,1719927
2022-03-25,TSM,197.93,200.86,195.95,198.05,198.31,3821897
2022-03-28,TSM,198.54,199.98,198.17,199.15,199.1,2711230
2022-03-29,TSM,199.01,203.13,195.71,199.06,198.83,2444891
2022-03-30,TSM,198.07,198.43,195.14,197.39,197.53,3322543
2022-03-31,TSM,193.62,195.34,194.09,195.24,195.37,2021274
2022-04-01,TSM,197.44,197.97,195.57,196.35,196.22,1852977
2022-04-04,TSM,197.56,200.06,198.64,198.69,198.58,884047
2022-04-05,TSM,198.05,198.89,197.32,198.35,198.26,7831140
2022-04-06,TSM,200.74,201.51,197.18,199.5,199.45,4316112
2022-04-07,TSM,199.81,201.39,196.18,199.48,199.1,3083629
2022-04-08,TSM,200.29,201.1,196.1,199.95,199.92,2341701
2022-04-11,TSM,198.17,200.81,199.26,199.35,199.71,776059
2022-04-12,TSM,198.49,204.37,194.7,199.54,199.36,2271010
2022-04-13,TSM,210.33,209.64,208.51,209.35,209.22,4675904
2022-04-14,TSM,210.02,212.61,209.8,210.65,210.4,5236098
2022-04-15,TSM,212.69,215.39,210.17,213.22,213.35,4507016
2022-04-18,TSM,216.06,216.9,214.04,215.03,215.29,3538438
2022-04-19,TSM,213.02,216.82,211.18,214.14,214.39,6274077
2022-04-20,TSM,219.55,219.3,215.72,219.26,218.98,2773807
2022-04-21,TSM,218.28,220.05,213.74,218.24,218.35,5624229
2022-04-22,TSM,222.51,222.86,221.34,222.51,222.83,2697156
2022-04-25,TSM,220.73,221.95,220.9,221.31,221.42,2104165
2022-04-26,TSM,216.99,220.1,215.2,217.62,217.72,1977103
2022-04-27,TSM,218.0,220.8,217.1,219.18,219.08,1919838
2022-04-28,TSM,215.47,215.43,213.27,214.95,215.0,4544980
2022-04-29,TSM,216.43,220.7,216.09,217.15,217.42,2254924
2022-05-02,TSM,213.65,213.03,211.98,212.62,212.69,1950284
2022-05-03,TSM,211.29,214.2,209.27,211.52,211.26,4670924
2022-05-04,TSM,205.11,207.58,205.83,206.2,206.1,3851546
2022-05-05,TSM,216.55,218.84,213.76,216.8,217.07,5289826
2022-05-06,TSM,210.05,211.23,209.58,210.48,210.55,4224028
2022-05-09,TSM,211.71,212.53,210.37,210.64,210.67,2243267
2022-05-10,TSM,214.71,215.69,214.64,215.1,214.99,3395804
2022-05-11,TSM,218.94,220.86,218.39,219.25,219.51,3480082
2022-05-12,TSM,224.31,227.47,218.29,222.74,223.11,2064545
2022-05-13,TSM,222.16,222.28,219.8,221.6,221.88,1881702
2022-05-16,TSM,229.01,227.46,226.64,227.12,227.45,2325950
2022-05-17,TSM,232.45,232.19,230.73,230.99,230.91,9050143
2022-05-18,TSM,230.98,233.58,229.67,232.01,231.9,2659444
2022-05-19,TSM,234.31,234.98,230.59,233.16,233.12,6055232
2022-05-20,TSM,233.79,232.95,231.95,232.02,232.03,2586121
2022-05-23,TSM,230.11,231.83,227.7,228.36,228.69,5098308
2022-05-24,TSM,234.74,233.61,232.82,233.58,233.86,5133230
2022-05-25,TSM,240.4,240.26,233.81,239.24,239.37,5263439
2022-05-26,TSM,235.22,236.34,231.83,235.58,235.24,3968559
2022-05-27,TSM,234.08,238.7,233.65,235.07,234.67,6508914
2022-05-30,TSM,234.19,236.87,233.28,234.6,234.66,3949805
2022-05-31,TSM,232.65,236.74,231.79,234.6,234.81,7700261
2022-06-01,TSM,236.59,236.69,233.26,235.02,235.0,1454307
2022-06-02,TSM,238.82,239.6,239.16,239.16,239.62,3890869
2022-06-03,TSM,237.61,237.5,235.58,236.09,235.83,3766519
2022-06-06,TSM,231.2,234.71,229.71,232.64,232.35,2046701
2022-06-07,TSM,239.24,241.81,237.85,237.95,237.79,4367896
2022-06-08,TSM,235.53,238.45,229.91,236.11,235.95,1551850
2022-06-09,TSM,229.41,231.04,230.51,230.89,231.01,2357018
2022-06-10,TSM,230.87,232.01,228.87,229.01,228.91,1203152
2022-06-13,TSM,229.05,228.14,227.24,227.79,227.43,7126375
2022-06-14,TSM,234.55,234.9,230.63,234.3,234.51,2911634
2022-06-15,TSM,238.38,240.03,237.8,238.34,237.92,9659399
2022-06-16,TSM,243.94,246.7,240.87,243.41,243.15,4883999
2022-06-17,TSM,247.39,247.38,245.14,247.14,246.74,4089973
2022-06-20,TSM,250.51,256.79,249.7,251.5,251.55,2438481
2022-06-21,TSM,248.03,252.91,243.53,248.54,248.58,1937337
2022-06-22,TSM,250.23,248.84,247.67,247.8,248.27,4245990
2022-06-23,TSM,246.79,245.48,241.54,243.53,243.75,3154192
2022-06-24,TSM,244.65,247.39,242.3,242.76,243.11,1673394
2022-06-27,TSM,246.48,246.39,243.58,245.89,245.96,1531213
2022-06-28,TSM,246.22,250.23,245.1,246.63,246.39,2024125
2022-06-29,TSM,251.6,253.01,245.67,252.6,252.64,8125222
2022-06-30,TSM,246.66,247.65,245.79,247.57,247.71,9886086
2022-07-01,TSM,249.25,252.74,249.31,249.94,250.12,3621846
2022-07-04,TSM,247.11,248.16,240.69,244.48,244.36,3521759
2022-07-05,TSM,247.25,247.26,241.4,245.04,245.16,2763033
2022-07-06,TSM,249.38,248.69,243.61,248.45,248.22,2048784
2022-07-07,TSM,246.45,250.19,247.63,247.64,247.38,6501799
2022-07-08,TSM,251.36,251.33,246.53,250.25,249.97,8341788
2022-07-11,TSM,245.78,249.35,238.96,246.07,246.08,2091287
2022-07-12,TSM,236.28,241.76,237.17,238.85,238.57,3136383
2022-07-13,TSM,241.74,244.51,240.5,241.39,241.29,2610537
2022-07-14,TSM,248.06,250.3,246.6,249.11,249.34,2649497
2022-07-15,TSM,243.81,248.41,239.36,244.8,244.54,5914716
2022-07-18,TSM,250.01,251.74,248.5,250.33,250.2,1696400
2022-07-19,TSM,250.05,252.25,248.55,250.67,250.69,4127716
2022-07-20,TSM,244.76,248.53,244.3,244.8,244.86,4704918
2022-07-21,TSM,239.86,240.39,239.21,239.96,239.84,3044734
2022-07-22,TSM,237.92,241.78,238.86,240.17,240.36,5109100
2022-07-25,TSM,240.38,242.02,236.42,238.57,238.71,3519487
2022-07-26,TSM,231.93,233.55,231.64,233.07,233.34,6007774
2022-07-27,TSM,225.03,227.72,222.37,226.1,226.09,1527124
2022-07-28,TSM,222.43,229.33,220.48,222.79,222.68,2745880
2022-07-29,TSM,223.58,226.69,222.94,223.7,223.55,3153720
2022-08-01,TSM,225.45,224.6,222.77,223.81,223.88,859319
2022-08-02,TSM,222.23,223.52,218.77,221.93,221.84,1899352
2022-08-03,TSM,223.5,223.79,222.38,222.87,222.74,2176438
2022-08-04,TSM,227.49,231.09,226.92,227.17,227.07,5251913
2022-08-05,TSM,229.19,230.14,228.48,228.92,228.77,2295768
2022-08-08,TSM,228.91,228.75,228.41,228.56,228.6,2171569
2022-08-09,TSM,230.27,232.59,229.62,232.51,232.19,4919625
2022-08-10,TSM,228.35,231.12,227.93,228.64,228.71,1455768
2022-08-11,TSM,229.17,229.58,226.61,227.85,228.0,1160519
2022-08-12,TSM,231.64,231.52,224.78,227.16,227.03,2728339
2022-08-15,TSM,220.9,222.58,219.5,222.24,222.67,1585081
2022-08-16,TSM,221.16,222.22,217.74,220.69,220.7,1615508
2022-08-17,TSM,211.98,212.98,209.32,212.58,212.25,4354484
2022-08-18,TSM,222.28,220.94,219.22,220.03,219.96,5065619
2022-08-19,TSM,214.98,218.64,215.83,216.45,216.46,4849722
2022-08-22,TSM,223.45,226.02,220.51,222.76,222.86,5690953
2022-08-23,TSM,221.47,223.06,221.78,223.04,222.98,6080315
2022-08-24,TSM,225.08,229.07,223.29,225.44,225.22,1127715
2022-08-25,TSM,223.56,224.13,222.75,223.6,223.35,4094708
2022-08-26,TSM,225.77,226.66,221.25,224.57,224.42,2508500
2022-08-29,TSM,226.11,228.45,225.06,227.33,227.2,2249656
2022-08-30,TSM,230.95,232.39,228.88,230.19,229.92,4326231
2022-08-31,TSM,233.56,235.43,231.33,233.53,233.36,1376221
2022-09-01,TSM,232.44,234.0,228.39,232.13,232.28,1361974
2022-09-02,TSM,231.36,230.31,227.52,230.26,230.64,4487410
2022-09-05,TSM,222.35,227.22,220.81,223.79,223.96,4171945
2022-09-06,TSM,226.95,226.64,225.75,226.03,226.33,3500324
2022-09-07,TSM,229.91,231.15,229.98,230.57,230.8,2105457
2022-09-08,TSM,238.72,241.65,234.58,237.42,237.61,4741740
2022-09-09,TSM,239.26,239.82,236.48,238.86,238.78,4593493
2022-09-12,TSM,235.46,237.18,234.81,235.71,235.74,3411464
2022-09-13,TSM,227.98,231.31,227.35,228.65,228.55,1814534
2022-09-14,TSM,234.03,235.32,229.14,233.08,233.02,2642869
2022-09-15,TSM,227.1,226.05,224.31,225.68,225.69,4969932
2022-09-16,TSM,223.83,229.87,224.15,224.43,224.59,6347652
2022-09-19,TSM,222.39,223.84,222.93,223.66,223.75,2776583
2022-09-20,TSM,224.29,226.01,221.42,223.51,223.48,2885369
2022-09-21,TSM,222.17,225.95,223.37,223.79,223.8,3015135
2022-09-22,TSM,223.02,227.8,223.38,224.48,224.58,3750675
2022-09-23,TSM,213.72,215.53,214.16,214.86,215.0,2444781
2022-09-26,TSM,214.6,215.36,212.23,215.04,214.72,769047
2022-09-27,TSM,205.16,207.22,203.42,206.54,206.32,5935041
2022-09-28,TSM,207.36,210.97,207.04,209.39,209.62,8019161
2022-09-29,TSM,206.24,209.74,206.05,207.42,207.41,2406779
2022-09-30,TSM,200.13,200.44,198.36,199.49,199.41,1917769
2022-10-03,TSM,195.44,196.88,194.87,196.69,196.64,3052433
2022-10-04,TSM,194.46,197.1,190.74,194.79,194.74,2976468
2022-10-05,TSM,201.02,202.7,197.5,199.08,199.19,5377635
2022-10-06,TSM,199.86,202.7,197.81,199.9,199.68,3359557
2022-10-07,TSM,201.61,202.99,201.15,201.26,201.27,2199385
2022-10-10,TSM,204.69,207.73,203.27,205.66,205.71,1690940
2022-10-11,TSM,207.65,206.27,204.16,205.43,205.51,5039498
2022-10-12,TSM,207.78,208.78,206.87,208.34,208.39,4411633
2022-10-13,TSM,210.79,212.37,209.52,211.03,211.14,5555394
2022-10-14,TSM,207.63,207.46,204.28,206.27,206.15,2014550
2022-10-17,TSM,211.67,213.39,211.64,211.87,211.67,8196505
2022-10-18,TSM,206.63,207.68,205.2,206.58,207.08,1367032
2022-10-19,TSM,209.82,212.27,206.87,210.11,210.05,4661279
2022-10-20,TSM,204.22,206.35,204.13,204.5,204.46,1258220
2022-10-21,TSM,207.22,208.77,206.62,206.84,206.98,2201906
2022-10-24,TSM,214.48,215.38,211.18,213.89,214.23,7134919
2022-10-25,TSM,212.51,215.21,211.2,213.2,213.08,4953882
2022-10-26,TSM,211.53,213.47,209.75,212.34,212.13,2487751
2022-10-27,TSM,214.15,217.42,213.26,214.8,214.54,2522047
2022-10-28,TSM,212.16,214.7,212.95,213.66,214.0,3437692
2022-10-31,TSM,219.03,220.83,218.07,220.78,220.55,4227284
2022-11-01,TSM,222.01,222.36,221.35,221.68,221.67,6112153
2022-11-02,TSM,221.57,220.83,219.22,220.53,220.32,2602239
2022-11-03,TSM,219.47,220.98,215.34,218.52,218.2,1460234
2022-11-04,TSM,212.42,217.65,213.51,214.98,214.92,3535920
2022-11-07,TSM,212.42,212.85,210.04,212.68,212.48,2600682
2022-11-08,TSM,210.3,211.64,209.28,211.47,211.32,1706036
2022-11-09,TSM,209.89,209.76,209.05,209.74,210.16,3793632
2022-11-10,TSM,206.95,208.78,206.49,207.38,207.47,2938597
2022-11-11,TSM,215.98,215.8,212.84,215.34,215.54,3810443
2022-11-14,TSM,211.45,212.66,211.17,211.47,211.65,2090215
2022-11-15,TSM,210.15,212.47,211.98,212.16,212.14,4169702
2022-11-16,TSM,213.51,218.46,213.08,214.55,214.45,1692049
2022-11-17,TSM,217.12,217.29,214.67,217.11,217.17,2161113
2022-11-18,TSM,217.11,222.09,213.52,217.01,217.05,2895136
2022-11-21,TSM,214.68,216.96,214.3,216.2,216.08,7809950
2022-11-22,TSM,216.41,218.56,213.91,218.09,218.12,4839939
2022-11-23,TSM,219.33,221.24,219.24,219.27,219.11,5601787
2022-11-24,TSM,216.84,221.53,214.67,218.38,218.34,6639442
2022-11-25,TSM,210.6,214.47,211.12,212.37,212.3,19804427
2022-11-28,TSM,210.24,212.56,209.12,210.71,210.44,3337706
2022-11-29,TSM,205.98,207.3,206.4,206.48,206.0,6650485
2022-11-30,TSM,203.23,205.2,203.82,204.13,203.94,5423856
2022-12-01,TSM,203.65,204.76,201.22,204.37,204.74,5379017
2022-12-02,TSM,205.83,208.45,201.17,205.82,205.75,7937586
2022-12-05,TSM,211.77,212.72,212.12,212.54,212.7,2650724
2022-12-06,TSM,210.68,214.99,207.84,210.61,210.16,2547587
2022-12-07,TSM,213.26,216.18,212.93,213.67,213.45,3835777
2022-12-08,TSM,215.15,215.3,213.63,214.97,214.68,2983626
2022-12-09,TSM,221.08,221.31,216.63,220.12,220.07,3833352
2022-12-12,TSM,223.47,224.62,221.8,222.53,223.07,7141078
2022-12-13,TSM,220.04,223.52,218.36,218.63,218.73,2573884
2022-12-14,TSM,212.87,215.04,210.24,211.98,212.34,2807094
2022-12-15,TSM,213.55,213.52,208.98,213.29,213.24,3566714
2022-12-16,TSM,210.93,214.67,210.28,211.39,211.68,2916342
2022-12-19,TSM,207.39,208.26,205.83,207.79,208.22,1255440
2022-12-20,TSM,202.28,205.92,200.79,203.17,203.15,2445930
2022-12-21,TSM,203.89,206.32,201.33,203.88,203.77,4609761
2022-12-22,TSM,210.27,213.04,207.36,209.54,209.26,6707744
2022-12-23,TSM,207.37,209.42,204.26,208.12,208.06,1835248
2022-12-26,TSM,210.42,212.44,204.66,210.46,210.48,1830974
2022-12-27,TSM,209.49,213.3,207.21,210.2,210.62,3318810
2022-12-28,TSM,205.66,207.52,204.45,205.45,205.18,1157997
2022-12-29,TSM,207.71,210.94,208.04,208.29,208.3,2616936
2022-12-30,TSM,203.55,206.25,203.95,204.31,203.94,1372272
2023-01-02,TSM,203.81,207.63,200.64,204.51,204.42,6481941
2023-01-03,TSM,203.89,203.65,201.94,203.37,203.44,2225148
2023-01-04,TSM,206.67,207.46,204.9,206.77,206.87,7470086
2023-01-05,TSM,202.52,203.69,199.46,202.95,203.07,5704470
2023-01-06,TSM,204.77,207.52,204.14,204.5,204.58,2366307
2023-01-09,TSM,201.12,205.03,201.53,201.53,201.65,1912688
2023-01-10,TSM,200.92,201.52,196.76,199.8,199.81,2967490
2023-01-11,TSM,185.94,188.89,186.74,186.85,186.65,3102369
2023-01-12,TSM,193.81,195.65,192.88,193.99,193.63,3886709
2023-01-13,TSM,194.66,196.96,196.01,196.03,195.93,2217139
2023-01-16,TSM,193.11,195.02,192.04,193.44,193.42,4747826
2023-01-17,TSM,188.05,190.8,186.81,189.64,189.88,3732780
2023-01-18,TSM,188.77,190.78,186.36,188.06,188.05,2757410
2023-01-19,TSM,191.33,190.68,189.23,190.6,190.57,2289810
2023-01-20,TSM,184.95,185.65,183.55,184.23,184.3,2980368
2023-01-23,TSM,183.89,185.31,183.75,183.87,183.82,2172848
2023-01-24,TSM,189.0,191.05,187.31,189.84,189.99,3365945
2023-01-25,TSM,185.33,189.22,185.34,186.08,186.45,3411693
2023-01-26,TSM,187.89,187.14,183.0,186.46,186.87,3726029
2023-01-27,TSM,195.36,194.98,193.9,193.97,193.98,7905910
2023-01-30,TSM,196.41,199.04,193.16,196.29,196.36,3059547
2023-01-31,TSM,196.34,198.09,196.79,196.85,197.16,5402103
2023-02-01,TSM,200.13,201.72,196.35,198.77,198.74,3666667
2023-02-02,TSM,196.76,197.85,195.74,197.45,197.58,2901904
2023-02-03,TSM,202.42,205.06,201.13,202.19,201.96,3079939
2023-02-06,TSM,202.21,205.78,200.51,200.86,200.79,3174265
2023-02-07,TSM,193.08,196.71,193.25,193.89,194.12,3759828
2023-02-08,TSM,193.44,196.81,192.23,192.64,192.51,2023500
2023-02-09,TSM,189.9,189.53,189.39,189.41,189.38,1571167
2023-02-10,TSM,188.52,189.6,187.11,188.56,188.27,4534152
2023-02-13,TSM,186.86,188.66,185.19,187.8,188.17,5122032
2023-02-14,TSM,191.26,193.65,189.77,191.96,192.2,4746024
2023-02-15,TSM,194.75,196.84,193.72,194.47,194.51,3532392
2023-02-16,TSM,194.12,200.48,195.19,195.51,195.61,4797532
2023-02-17,TSM,195.75,197.17,195.06,195.62,195.7,4670209
2023-02-20,TSM,192.53,194.8,191.39,192.01,192.27,4846729
2023-02-21,TSM,185.49,187.31,182.42,184.58,184.49,2127013
