sector,date,ret_eq,ret_tier,ret_att,n_members,max_w_att,hhi_att,index_equal,index_tier,index_att,vwsp_z
AI伺服器,2025-01-29,-0.015753567343768593,-0.01726933125518301,-0.018457509257145083,8,0.2696911438135883,0.18046985916996408,95.7279788557093,98.5427521701841,97.27868060603389,-1.9218237444882758
AI伺服器,2025-01-30,0.012623313422021054,0.013340275158064968,0.012986154792057381,8,0.3220067719376344,0.18526522273056922,96.93638313606151,99.85733959896737,98.54195661035095,1.1407240004637746
AI伺服器,2025-01-31,0.004046749202917976,0.004866454759253574,0.007137022896166743,8,0.2687218352057183,0.19147148671948203,97.32866036725112,100.34329082450515,99.24525281091209,0.5337537392894816
AI伺服器,2025-02-03,0.003101547321122,0.001920069200696504,0.0009931623319983686,8,0.26812888711354493,0.16551056117260496,97.63052981308157,100.53595688671382,99.34381945763351,-0.08910118208690179
AI伺服器,2025-02-04,-0.00099391036224529,-0.0014973210965432441,-0.001996440719226825,8,0.29928516757474777,0.18122936038348525,97.53349381782886,100.38542227750618,99.1454854112648,-0.3890642613364794
AI伺服器,2025-02-05,0.009117926123696857,0.009470226594771208,0.00914274105088638,8,0.2086149912208922,0.16537830901506953,98.42279700904587,101.33609497328595,100.05194691074443,0.7798647360106369
AI伺服器,2025-02-06,-0.010970412248696715,-0.010704532295445091,-0.008702975263408625,8,0.2855559635248818,0.18068263604604118,97.34305835118685,100.2513394719501,99.18119729172436,-1.0988205083417875
AI伺服器,2025-02-07,-0.0019993729829834994,-0.0018476390106357318,-0.0012929714364736883,8,0.2302620804518394,0.16391268408485565,97.14843327023848,100.06611118627325,99.0529588365909,-0.2795321996116
AI伺服器,2025-02-10,-0.015587549792361308,-0.016801307096536225,-0.01934476148506242,8,0.3217970548590064,0.19774935540956046,95.63412722938874,98.38486972227652,97.13680297350736,-1.9186078604914565
AI伺服器,2025-02-11,0.007546377089478168,0.006934491529454381,0.008154270357327164,8,0.18924106696717097,0.14913871501248976,96.35581841608484,99.06711876799213,97.92888272659977,0.7847646405425003
AI伺服器,2025-02-12,0.0053088841693538225,0.00558413750078874,0.007242401085829898,8,0.2125849768868379,0.1633163817754229,96.86736029509912,99.62032318099958,98.63812297319299,0.6605900190025625
AI伺服器,2025-02-13,0.014240109207189267,0.014634560336276069,0.01276195151221914,8,0.25493167927275084,0.16941616379241642,98.24676208431347,101.07822281131122,99.89693791583318,1.1360531522478001
AI伺服器,2025-02-14,-0.004876355759247525,-0.005186294490551175,-0.005339324067265291,8,0.2489906878058486,0.17549128375510406,97.76767592019623,100.55400138123022,99.36355579097305,-0.6674702271547909
AI伺服器,2025-02-17,0.002196081908742639,0.00566531268690101,0.008154849058978302,8,0.21018712968090963,0.15968133898154543,97.98238174454438,101.12367124097396,100.17385059041179,0.6904862854739932
AI伺服器,2025-02-18,-0.014945052388507879,-0.01643884757080234,-0.017402250480836882,8,0.18299942168584407,0.14582149748264256,96.5180299162214,99.46131462364367,98.4306001508075,-1.7263191179481097
AI伺服器,2025-02-19,-0.007895654234871971,-0.008718743142588454,-0.009781955256139188,8,0.22107695184657092,0.15520187011097583,95.75595692457188,98.59413696881593,97.46775642429739,-0.9317323560612356
AI伺服器,2025-02-20,0.009631340573258138,0.014332632220860342,0.015563447758427742,8,0.26802166208941997,0.16521469219278262,96.67821515763066,100.00725047312311,98.9846907595381,1.3869806299495864
AI伺服器,2025-02-21,0.002677399255563734,0.003444083558784783,0.0043448599903241,8,0.21591546552786478,0.14875458890249563,96.93706133892293,100.35168380023687,99.41476538207382,0.32606818696517587
AI伺服器,2025-02-24,-0.00197116905422573,-0.000752788624965427,0.0008421368195090772,8,0.33501710244510496,0.1940158083456768,96.74598200340408,100.27614019417592,99.49848621640491,-0.01033798598635628
AI伺服器,2025-02-25,0.00017834713578493422,-0.001357788211927937,-0.0004989685289393626,8,0.23757261006604208,0.1759067722686157,96.76323637219309,100.13998643308267,99.44883960310581,-0.13897955840898008
AI伺服器,2025-02-26,-0.02366501524057299,-0.022719804375443367,-0.0227991415901808,8,0.24421600648975375,0.15831822823084513,94.47333290871799,97.86482553116346,97.18149142801542,-2.025123954766969
AI伺服器,2025-02-27,0.002013197953012233,0.0007365974090134525,0.0009703886157402162,8,0.21585388683832432,0.1567186456754878,94.66352642914406,97.93691250808325,97.27579524095782,0.12694583632148393
AI伺服器,2025-02-28,-0.013693393019426667,-0.009160950499753222,-0.007390252143967819,8,0.2633717116965016,0.16714440207179182,93.36726155714491,97.03971730049805,96.55690258662216,-0.6273626888137845
AI伺服器,2025-03-03,0.0034791248008094605,0.003474750995425686,0.00022810348624894249,8,0.2763410720568423,0.18368752511558412,93.69209791241204,97.37690615478377,96.57892755272358,0.09288767134177513
AI伺服器,2025-03-04,-0.010438240029576981,-0.011704454755220391,-0.011427989413091017,8,0.2808878651421609,0.16348114335810265,92.71411730552767,96.23716256249176,95.47522459112338,-0.9860701639707481
AI伺服器,2025-03-05,0.0030713674987291884,0.0019888632546001764,0.00026372852849929963,8,0.2328056951072597,0.16516238518797122,92.99887643209324,96.42856511883929,95.50040413161292,0.1491268265138021
AI伺服器,2025-03-06,0.005631455994935128,0.006549200216238333,0.004424886550905025,8,0.21744314080136787,0.16490126914793218,93.52259551229898,97.06009509836716,95.9229825854609,0.5456795013749194
AI伺服器,2025-03-07,-0.00984634152431188,-0.01080034860816528,-0.013257447328561421,8,0.24064966968087265,0.16114656885515644,92.6017400966448,96.01181223536311,94.65128869623564,-1.175042161341
AI伺服器,2025-03-10,0.004427790465461559,0.004473669374223654,0.004621908694754699,8,0.2479619177314933,0.17955935270205875,93.01176119852987,96.44133733932415,95.0887583104305,0.6013025529258029
AI伺服器,2025-03-11,-0.0044628417184475605,-0.005588056106159877,-0.007527474836020826,8,0.24994993626084042,0.1608053454712675,92.59666443034679,95.9024177353189,94.37298007506028,-0.6183497737328758
AI伺服器,2025-03-12,0.007148728436403726,0.010797277426230361,0.013904682105108741,8,0.25115113391981997,0.1660259248800669,93.25861283847614,96.9379027454534,95.68520636231575,1.4679429992378799
AI伺服器,2025-03-13,-0.012783720807066232,-0.012622603408182815,-0.01514583316487373,8,0.22903626483170486,0.1648196676766755,92.06642076909478,95.71429404387654,94.2359741904056,-1.3280427902653777
AI伺服器,2025-03-14,0.0030205347665757665,0.002253894049151759,0.00196887688388817,8,0.2982089636665162,0.18040229269835817,92.34451059386201,95.93002392164078,94.42151322161976,0.33041737944275273
AI伺服器,2025-03-17,-0.0033567300066823513,-0.0022375598237727055,-0.00008635669203609103,8,0.22947641825399778,0.15738442802518793,92.0345350041992,95.71537475422018,94.41335929208091,0.12180437235994138
AI伺服器,2025-03-18,-0.00230018937211679,-0.0032081345431042704,-0.0034525331266928505,8,0.273981794318759,0.18364913714222386,91.82283814491483,95.40830695416498,94.08739404152266,-0.21724454047155423
AI伺服器,2025-03-19,0.00019707974394661543,0.0009297355819294413,0.00013018280827269238,8,0.2488906868597425,0.1667560773771695,91.84093456634488,95.49701145195193,94.09964260270205,0.15542769809364862
AI伺服器,2025-03-20,0.015840564926892522,0.01640539757491884,0.017183308967400633,8,0.2651064500692524,0.1794079516169246,93.29574685328954,97.06367789203779,95.71658583526626,1.7657956920932771
AI伺服器,2025-03-21,-0.008046972025172683,-0.006009257647803452,-0.00436323415359921,8,0.26933362860907833,0.17374773575686925,92.54499858829354,96.48039724334112,95.29895195888392,-0.39210007609130204
AI伺服器,2025-03-24,0.009627805368508532,0.00707028552568156,0.00585154217227341,8,0.21268384494319864,0.15974688084206143,93.43600382253054,97.16254119948272,95.85659779524478,0.6354525393117013
AI伺服器,2025-03-25,-0.006909667766309913,-0.004965878395019755,-0.004308835473038797,8,0.29376158676658126,0.1666079818502019,92.79039207870518,96.680043835335,95.4435674863398,-0.41388757998315956
AI伺服器,2025-03-26,0.002977476751056765,0.0012722955149518686,0.0005675472220451976,8,0.285203406236582,0.1774553622415741,93.06667331384098,96.80304942149203,95.49773621792878,0.10439052977325058
AI伺服器,2025-03-27,-0.00047367093743697075,-0.00172180806127051,-0.003226472304585952,8,0.22306432209491886,0.16680730525145973,93.02259033544826,96.63637315064253,95.18961541687098,-0.3029271151474782
AI伺服器,2025-03-28,0.007503751487444352,0.010168001013348906,0.011417726907736524,8,0.23209220757665436,0.17366504472235333,93.72060873604381,97.61897189076463,96.27646445015327,1.2496341564806746
AI伺服器,2025-03-31,0.0075383486228725455,0.0040306338077610035,0.0034427080426713344,8,0.2598633895058721,0.1681260278508948,94.42710735784395,98.0124382191464,96.60791620863577,0.35975331487213075
AI伺服器,2025-04-01,0.006923735394927286,0.006824879945946417,0.00577131541967487,8,0.2177470473973548,0.16048281576411338,95.08089566329804,98.68136134320157,97.16547096511331,0.6002592726888509
AI伺服器,2025-04-02,-0.008879097513679463,-0.010007495204339623,-0.009714355109018434,8,0.22881683098245753,0.16035673870543057,94.23666311901563,97.69380809280179,96.22157107582319,-1.1049558637509513
AI伺服器,2025-04-03,0.0033852804302826056,0.0017772695102065456,0.0014646998292808578,8,0.25271454328248105,0.15517668990921096,94.55568065048756,97.86743631926107,96.3625067945511,0.16061843640924292
AI伺服器,2025-04-04,-0.018337729279194873,-0.01968434446079589,-0.02107956562207476,8,0.2497882972027647,0.17500721584114728,92.82174417690891,95.94097999125772,94.33122700906772,-2.094797678400091
AI伺服器,2025-04-07,-0.007914058637298285,-0.009520058441714486,-0.009807560014915825,8,0.22717749333980833,0.1687400709225197,92.08714745067654,95.0276162547856,93.40606783889565,-0.8772898745442207
AI伺服器,2025-04-08,-0.015674979202289135,-0.016732978289306193,-0.01957553871234036,8,0.2824170378150579,0.1682196983660868,90.64368332958907,93.43752121510974,91.57759374194784,-1.699663289286114
AI伺服器,2025-04-09,-0.01633911275781251,-0.015118660531454624,-0.011361866287123525,8,0.22977820603102986,0.1742398742100639,89.16264596688345,92.02487105095791,90.53710136695531,-0.8497053907465638
AI伺服器,2025-04-10,-0.007840318639229307,-0.005217365902469853,-0.004655116897202119,8,0.21872567651726796,0.16045226593148132,88.46358241178629,91.54474362655745,90.11564057655829,-0.17950706226333973
AI伺服器,2025-04-11,-0.003942564268440765,-0.0034901418233224224,-0.004487760199160504,8,0.24928847105454546,0.17093171274730395,88.11480905271132,91.22523948812106,89.71122319145697,-0.15825670264542915
AI伺服器,2025-04-14,0.009404212644576332,0.009533928363991579,0.009675436886088344,8,0.22100184184147892,0.1573108662048706,88.94345945417925,92.09497438638878,90.57921846941969,1.2315730998678818
AI伺服器,2025-04-15,-0.005197308272790663,-0.006919969943150552,-0.006677626064339411,8,0.2044098144157639,0.1611934134275843,88.48119287654742,91.45767993171975,89.97436431928078,-0.43156839806637537
AI伺服器,2025-04-16,0.011047518483062402,0.009838738313178271,0.008847560487221256,8,0.2312232881754381,0.16815524017553923,89.45869049025448,92.35750811129836,90.77041794989492,1.12287536485455
AI伺服器,2025-04-17,0.008139201929008896,0.007006029020730022,0.005373828136186131,8,0.2309900616548828,0.17810065063414662,90.18681283645938,93.00456749340843,91.25820257580743,0.7326914567845696
AI伺服器,2025-04-18,-0.0006506783850393216,-0.0011110211861299112,0.00044167075570158705,8,0.2431753527146556,0.164978376882775,90.12813022673112,92.90123744851641,91.29850865510306,0.2101055443658677
AI伺服器,2025-04-21,0.015396378574696043,0.014867780876197929,0.015969005817794927,8,0.2624602037309178,0.17880248575834246,91.51577703993138,94.28247269002857,92.75645507097242,1.6847699309297366
AI伺服器,2025-04-22,-0.0025367519541303757,-0.003759467667453688,-0.0030803018692724432,8,0.21537118636605168,0.158010010635311,91.28362421369157,93.92802078234283,92.47073718903022,-0.24044387547768326
AI伺服器,2025-04-23,0.018301212913412024,0.018534249131905094,0.017630780059875218,8,0.2842551333151776,0.17222103735195027,92.95422525593422,95.66890611998953,94.10106841838453,1.7103234530831724
AI伺服器,2025-04-24,-0.0017704438322060784,-0.0008567011180426786,0.00005256905669857523,8,0.22654123696677295,0.17554051569607615,92.78965502115236,95.58694646115462,94.10601522278562,-0.009160787795102793
AI伺服器,2025-04-25,0.004664964228528648,0.005376964843692704,0.005552742518118198,8,0.22085763013744905,0.15531137029222944,93.22251544260355,96.10091411179219,94.62856169472383,0.525274701355472
AI伺服器,2025-04-28,-0.0066458327055312905,-0.008623036802243451,-0.010763897176464546,8,0.29089311138331125,0.1893008557280088,92.60297420058319,95.27223239267697,93.6099895866851,-1.078157572299593
AI伺服器,2025-04-29,-0.0014158741238309847,-0.0023773695884703214,-0.0037024021041628555,8,0.22395385066430554,0.15984363564953696,92.47186004562279,95.04573508476095,93.26340776426869,-0.3511896762026899
AI伺服器,2025-04-30,0.014434752532873477,0.01593495730597266,0.01715199116038451,8,0.2469063085301845,0.1664162055106513,93.80666846163585,96.5602848154514,94.86306090982876,1.636176982463605
AI伺服器,2025-05-01,0.007019793394567625,0.00597801244342924,0.005115766463258575,8,0.26179440151380357,0.17377067821690378,94.46517189326926,97.13752339961924,95.34835817543333,0.4367191508098166
AI伺服器,2025-05-02,0.006719888772049112,0.006898850902582484,0.008747819007473021,8,0.25471912688124704,0.17238736291767803,95.09996734122453,97.80766069059932,96.18244835541172,0.7694167080523725
AI伺服器,2025-05-05,-0.01036293550655075,-0.013684141719302382,-0.014774300769697182,8,0.23456906682590703,0.1719976638673077,94.11445251299233,96.4692468004757,94.761419934643,-1.4821334757291453
AI伺服器,2025-05-06,0.0017758377515307566,-0.00005200203298533711,-0.0011346939763944516,8,0.25559780293713175,0.16253212894545987,94.28158451072956,96.46423020352152,94.65389472224858,-0.14429788509040364
AI伺服器,2025-05-07,-0.0026823327470731906,-0.005164665136194967,-0.005393978965278231,8,0.22407237612830605,0.16316862380701816,94.02868992915046,95.9660247568995,94.1433336051351,-0.5525278059637209
AI伺服器,2025-05-08,0.003973483188507362,0.004167463404600075,0.004841888097280188,8,0.2292680147872166,0.1523388948562781,94.40231134782132,96.36595965315882,94.59916509155607,0.4762765532998321
AI伺服器,2025-05-09,0.0002924056836443173,0.0006435024153280673,0.0030572581332086466,8,0.28005323256022646,0.18027987141981222,94.42991512020859,96.42797138095102,94.888379158427,0.28287476682384477
AI伺服器,2025-05-12,0.003985267475590679,0.005413664875200406,0.008874173335024067,8,0.3668155722074851,0.2109157398010004,94.80624358965994,96.9500001026029,95.73043508255836,0.861812339784806
AI伺服器,2025-05-13,-0.0030011681186257327,-0.002279841900817025,-0.0010436849703091193,8,0.21869850990433098,0.16115607406439678,94.52171411395199,96.72896943008477,95.63052266626153,-0.19376871125173514
AI伺服器,2025-05-14,0.0048821321169884024,0.005455714455244287,0.007214069927369748,8,0.32276616548489545,0.20416292970263503,94.9831816101805,97.25669506684538,96.32040794396686,0.684700384185585
AI伺服器,2025-05-15,0.003974098547079669,0.0028502222457431657,0.0025235231930139223,8,0.22826305436412583,0.1683277393683086,95.36065413421451,97.53389826267235,96.56347472737401,0.1599920402146384
AI伺服器,2025-05-16,0.01027402670027397,0.0101315576817695,0.01188275667486331,8,0.2337787772822841,0.16815942832120664,96.340392040945,98.52206857884845,97.71091500123872,1.151199364936279
AI伺服器,2025-05-19,-0.004525953013119616,-0.005949157975190494,-0.006841472595315739,8,0.2092462099690463,0.1671045061313428,95.90435995330216,97.93594522883032,97.04242845399452,-0.9100774273756904
AI伺服器,2025-05-20,0.004498648077662162,0.005683415172468384,0.007011179768412059,8,0.23809439606490454,0.1669845095921132,96.3357999178455,98.49255586587388,97.72281036504874,0.6291324932605207
AI伺服器,2025-05-21,0.0121747756577079,0.01400873426941118,0.013864654486825116,8,0.24038049966615757,0.15615287849295492,97.50866666965112,99.872311908514,99.07770336624166,1.3136850691062774
AI伺服器,2025-05-22,0.00905295188586723,0.008563260245644999,0.008511198170196127,8,0.18973032450882657,0.1503687514224994,98.39140793746654,100.72754450672086,99.92097333383967,0.688333287264413
AI伺服器,2025-05-23,0.006719769806297959,0.00545516878397515,0.004786719447680723,8,0.23555458954460134,0.16377938675667097,99.05257554972388,101.2770302632004,100.39926700012796,0.2594389654214554
AI伺服器,2025-05-26,-0.00018131561505212168,-0.0004034643211107186,0.001629164688908,8,0.20107862278899336,0.15335173746947112,99.03461577106559,101.23616859494113,100.56283394071681,-0.10394863229642175
AI伺服器,2025-05-27,0.001042535280599513,0.0021058870745917046,0.0004847064688613496,8,0.2042213281806541,0.1621772552192962,99.13786285200756,101.44936053386641,100.61157739685488,-0.23367523579400332
AI伺服器,2025-05-28,-0.000058861798128348464,0.001117268218617774,0.003171227274711466,8,0.327598570463094,0.18902094727534755,99.13202741913749,101.56270668019,100.93063957524757,0.09095166382668565
AI伺服器,2025-05-29,-0.014006720903876904,-0.013671747690958923,-0.01418294595339815,8,0.27648271730656593,0.1737414609519384,97.74351277844215,100.17416697964758,99.49914576910992,-1.8341902900376574
AI伺服器,2025-05-30,0.00805313750517632,0.004110985510577847,0.0027449271718514735,8,0.21548248083210078,0.16637349449697544,98.5306547270859,100.58598152863513,99.77226367790756,0.12639384153014788
AI伺服器,2025-06-02,-0.0013772007588992718,-0.000516360063018468,0.0014659250293586133,8,0.2783520015634234,0.17538765201538378,98.39495823462092,100.53404294487423,99.91852233646877,-0.025061619043544654
AI伺服器,2025-06-03,0.0014320652107866622,0.004344817623484804,0.006245065160819756,8,0.27235293718720727,0.1753683865898624,98.53586623122553,100.9708450264213,100.54252001923282,0.5396727489147457
AI伺服器,2025-06-04,0.0003602380067284777,0.00043387426682466967,0.0013665968198543939,8,0.2305662445002896,0.16748962092971995,98.57136259526791,101.0146536777778,100.67992110735126,-0.06399183806435725
AI伺服器,2025-06-05,-0.007002644686966028,-0.007652047991040625,-0.0086446850252965,8,0.19979402357500606,0.1565560060551547,97.88110236670317,100.2416847000371,99.80957490100653,-1.2494996029469705
AI伺服器,2025-06-06,0.004428968761129734,0.0057708592790141995,0.006659888174148435,8,0.23915619394705379,0.16849012646185704,98.31461471139022,100.82016535633231,100.47429550855651,0.639472417084596
AI伺服器,2025-06-09,-0.010879570976295952,-0.01193325851961937,-0.013407728613720783,8,0.221203564697379,0.15979122156091333,97.24499388263045,99.61705225914444,99.12716342172301,-1.7078293540219067
AI伺服器,2025-06-10,-0.012711496460960522,-0.013630608877395142,-0.011234154013276758,8,0.1904950721176321,0.1450238681880449,96.00886448704527,98.25921118228102,98.01355360094412,-1.3431971310477668
AI伺服器,2025-06-11,-0.005755645071086529,-0.006012904591236162,-0.006215015698403291,8,0.2692451335764163,0.1762421089870121,95.4562715393798,97.66838792023185,97.40439782665796,-0.7287880502359905
AI伺服器,2025-06-12,-0.0074343050117011145,-0.012736506536707303,-0.014980611419901733,8,0.2514041414219775,0.16816549092824426,94.74662050147627,96.42443385905615,95.94522039222727,-1.5983125638843019
AI伺服器,2025-06-13,-0.00013197114298375834,-0.0005932444325891751,-0.00044578809721782745,8,0.2286409937512391,0.1642568260472823,94.73411668167483,96.36723060050369,95.90244915499147,0.0348142812807453
AI伺服器,2025-06-16,0.009331517534697797,0.012763908439347896,0.010137649849788736,8,0.1891594549835852,0.14256282038281656,95.61812975262399,97.59725310844203,96.87467460426194,1.1780719403414166
AI伺服器,2025-06-17,0.0022840858484803744,0.003117758451189487,0.00374441962726069,8,0.2224726753206851,0.16859954408731692,95.8365297696501,97.90153776913375,97.23741403723463,0.4372077140487688
AI伺服器,2025-06-18,0.004622199303306082,0.0045814926106600455,0.00606333043418238,8,0.22128648572921308,0.1556177604252989,96.27950531078264,98.35007294099529,97.82699660910778,0.6804598405917955
AI伺服器,2025-06-19,-0.002999697976455745,-0.004479512160823704,-0.0067132072177118205,8,0.32405330889210776,0.19542309995413024,95.99069587352773,97.90951259323822,97.17026370938444,-0.7881672864619448
AI伺服器,2025-06-20,-0.0034482908317142458,-0.0032705186242700636,-0.0028096411135932536,8,0.2524888249099954,0.16399917177720075,95.65969203701718,97.58929770880883,96.89725014144787,-0.3164367825419863
AI伺服器,2025-06-23,0.0023788631541503125,0.0020101434333981384,0.0013529580100663354,8,0.19964068967636805,0.14692213020238318,95.88725335374141,97.78546619476812,97.02834805218015,0.18348392139434502
AI伺服器,2025-06-24,-0.0007017012028995712,-0.0012111753066923973,-0.002097156516607376,8,0.31395053153554553,0.1827269248009138,95.81996915272036,97.66703085275962,96.82486441976688,-0.2386788008779522
AI伺服器,2025-06-25,-0.004218506155181614,-0.002194490249873444,-0.0027753259646026486,8,0.2505830556152998,0.16549922895415364,95.4157520230603,97.45270150581918,96.55614385952357,-0.31605717776500897
AI伺服器,2025-06-26,-0.00623274490670217,-0.00709051226870057,-0.008056174902891984,8,0.202981961232141,0.15137097693682008,94.82104998061943,96.76171193017414,95.77827067664245,-0.9543522687073915
AI伺服器,2025-06-27,-0.00030020434607593016,0.0028011097852207235,0.004625528741481979,8,0.22923410385240447,0.1623253277728786,94.79258428931576,97.03275210829648,96.2212958204667,0.6705873824619069
AI伺服器,2025-06-30,0.0008944680518512688,0.0007254624555420972,0.00003422899365857499,8,0.22542970157418518,0.16374535630941503,94.87737322751497,97.10314572690896,96.22458937859115,0.063655397333353
AI伺服器,2025-07-01,0.009750108842505462,0.006861603171280959,0.004159348445456426,8,0.2765948074717034,0.1719203122553581,95.80243794317423,97.76942897957007,96.62482097483768,0.600100834406638
AI伺服器,2025-07-02,-0.010135138614292147,-0.01127668942544071,-0.013024320825269425,8,0.25648926982419845,0.1636778337737158,94.83146695503302,96.66691349366478,95.36634830677718,-1.5960543958969022
AI伺服器,2025-07-03,0.02049018731380714,0.02106346521067448,0.020936075059880703,8,0.2606209058051849,0.17909158442612055,96.77458147618478,98.70305366306188,97.3629453331146,2.3443320318408696
AI伺服器,2025-07-04,0.007415299146252954,0.0050058182371008125,0.004159578977133745,8,0.26299619432638927,0.17025925019480787,97.49219394758413,99.19714320914596,97.76793419367405,0.4321560424666094
AI伺服器,2025-07-07,-0.01843642027343724,-0.018626236064812365,-0.0195665162909507,8,0.2680762862843142,0.16627301909741662,95.69478688658701,97.34947380277742,95.85495631654092,-1.999880385194122
AI伺服器,2025-07-08,0.00002231583703937723,-0.0014946870467638848,-0.0006355582309119118,8,0.20837719460584897,0.15680512898786658,95.69692239585669,97.20396680527513,95.79403491008023,-0.007922874247659998
AI伺服器,2025-07-09,-0.005813036953057488,-0.009279583831917954,-0.011781071665343219,8,0.25490744978193763,0.18444241022996882,95.14063264967571,96.3019544465106,94.66547851969219,-1.1393086521120637
AI伺服器,2025-07-10,-0.0014490146024758177,-0.0004045838488355928,-0.0023477455306995174,8,0.2502019592888083,0.17620585102134192,95.00277248367753,96.26299223113026,94.44322806558606,-0.128823888296532
AI伺服器,2025-07-11,-0.0071523216282016605,-0.006931749822884451,-0.006343489670311154,8,0.19075721877578664,0.14597217957727432,94.32328209930341,95.59572125178178,93.84412842392115,-0.547688116469557
AI伺服器,2025-07-14,0.00635492651942092,0.00849256181813995,0.010246437311697151,8,0.29047791832946723,0.19736394741935956,94.9226996261151,96.40757382406223,94.8056964028877,1.2164628948044331
AI伺服器,2025-07-15,-0.0032019978228101514,-0.0033237578167035252,-0.004284245815541318,8,0.26992823090177864,0.1785994857507628,94.61875734857702,96.08713839697506,94.39952549478416,-0.36543062091975453
AI伺服器,2025-07-16,-0.015718582187054034,-0.017870462013657242,-0.018644398581159592,8,0.23970025603550404,0.16804546843154808,93.1314846347565,94.3700168402509,92.63950311558705,-1.7606081415468637
AI伺服器,2025-07-17,-0.004383677865016283,-0.001751800131827302,-0.0008897009271781615,8,0.3112605708622367,0.18196754781378394,92.72322620702701,94.2046994323096,92.55708166377178,0.1015400753699912
AI伺服器,2025-07-18,0.009735388887600477,0.008222738325545825,0.007722022423767163,8,0.22035158466573682,0.15691540304094975,93.62592287306535,94.97932002477818,93.27180952385787,0.9776953116106287
AI伺服器,2025-07-21,-0.0058494299047811005,-0.005623015437238954,-0.006763646094511749,8,0.24543254254396873,0.17049705027936143,93.07826459994891,94.44524984206039,92.64095201364378,-0.5615497065403838
AI伺服器,2025-07-22,0.0048957782752108575,0.0019474422587499524,0.0010579036515688848,8,0.22483315055487862,0.15508004546940168,93.53395514567168,94.62917651274103,92.73895721506385,0.28611187162754115
